batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,all the time - 🌟,fyp,ericaaajeannn,113200,1181,6914,139
1,1,Meow - Dust☆,,alexandra_fer4,1100000,2417,91300,26800
1,2,original sound - KEEMOKAZI,onthisday,keemokazi,301000,1716,31800,1019
1,3,NewYorkiannnn - CUNTE$$A 💕🧁,"tiktoksa, relatable, fyp",moonxine,67400,1808,5840,564
1,4,It's Not so Bad - Cummrs,recovery,paulieepaull,214500,16300,18600,347
1,5,original sound - Joe Mele,,mmmjoemele,3600000,28400,388500,28000
1,6,nhạc nền - jcandsondra,,jc207mmm,111500,298,5409,306
1,7,Me Gustas Tu Slowed ronald.editx version - 𝐑𝐨𝐧𝐚𝐥𝐝 🌹,"fyp%E3%82%B7, foyoupage, soldier, specialforces, military, militaryedit",nathan.legagnoux,364300,2905,38900,798
1,8,original sound - The Rock and Roll Playhouse,"taylorswift, traviskelce, swifties, taylorandtravis",therockandrollplayhouse,51100,411,4769,898
1,9,原聲 - shunalzr82f,"fyp, funny, lourdasprec, foryou",shunalzr82f,22800,458,4470,359
1,10,kai bomboclaat - 6’2 with dreads btw,,brookemonk_,450700,2532,37100,2202
1,11,original sound - 𝓧𝓬𝓱𝔂𝓿𝓮𝓮,,gabrielladudley75,40,1,8,1
2,0,Laughing - Gianluca Marino,"funny, funnyvideos, laugh, comedy, fyp, foryou",funny.ellymar,211000,1028,18300,17000
2,1,som original - GHOST,"fyp, foryoupage, queenelizabeth, queenmother, old, young, unitedkingdom, princessmargaret, royalfamily, british, british, trending, viral, uk, 1950s",royaltyfandom,536500,6928,38100,2237
2,2,original sound - Quy_BKT,"facts, randomfacts, factsyoudidntknow, random, learnontiktok, satisfying, curiosity",quy_bkt,27400,48800,4110,7864
2,3,original sound - Miss_Snowwolf_jku,,miss_snowwolf_jku,1100000,2035,38900,3677
2,4,original sound - Matthew and Ryan,"couplescomedy, matthewandryan, reaction, fiance",matthewandryanuk,16100,167,1303,20
2,5,original sound - Sadaya Paige & Mommy,"sadayapaige, septoopticdysplasia, septoopticdysplasiaawareness, nystagmus, nystagmusawareness, sod, onh, blind, blindness, blindnessawareness, blindkidscan, rockingmycane, winter",foreversadayapaige,21400,0,1770,433
2,6,sonido original - WS10,"roblox, mm2funnymoments, robloxfunny, roblox, mm2fyp, relatable, mm2club",mm2_ws106,73400,146,11200,391
2,7,sonido original - Carly Mata,theonlyfamousbrian,onlyfamousbrian,1600000,2686,115300,7632
