batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Originalton - marinas.poison,"fyp, foryou",imthe_annag,175800,853,13800,103
1,1,original sound - Lustra Clear,"randomfacts, satisfyingvideos, viral, fyp",lustraclear,272700,53800,33300,162800
1,2,original sound - ABKYS,,aubreykeeyyysss,30900,1365,1159,121
1,3,nhạc nền - Clipchinafunny♥️♥️♥️,,clipchinafunnyy2k7,53800,51,3422,468
1,4,original sound - Al Barber,"girlfriend, british, albarber, albarbersydney, sydneybarber, barbershop, haircuts, hairstyle, mensgrooming, relationships, freshfade, sydneyhair, sydneybarbershop, bestbarberinsydney, vibes, barbering, skit, forlaughs",al_barber00,698100,2272,68300,4907
1,5,original sound - Jenna☆,"jennaortega, foryoupage, edit, viral, wednesdayxshine, fyp, content, blowthisup, trend, jennaortegaedit, millersgirl",wednesdayxshine,321600,570,25200,474
1,6,original sound - Jacinta,"washingmybfscar, fyp, funny, car, ford, fordfalcon, fg, washingcar, paint, dirtycar",jacintaruby101,436900,3085,16200,12700
1,7,original sound - arianagrande,"@r.e.m.beauty, asmr, iguess, helpme",arianagrande,4800000,28900,280500,16500
1,8,original sound - JAYLLNN,poisoning,realjayllnn,79400,738,5793,583
1,9,original sound - Warkoz,,cartstopping,168500,995,21500,254
1,10,original sound - Cey&Jai❤️,,itsceyandjai,267700,1570,16500,3525
1,11,bounce (i just wanna dance) (sped up) - фрози & joyful,,asher.lara,73300,576,6199,57
2,0,dance by deyluvkirby - KiRBY,"fyp, relationship, fy, baby, teenmom, mom, mommy, momlifebelikethat, 15andpregnant, trending, toddler, blankethoodie, blankethoodies",_mariclaremaclamroc_,84100,418,3344,223
2,1,sonido original - galo★,"twitchalondrissa, alondrissa, twitch, rainelissss, alondrissayrai, viral, fyp, parati",.gal.o,6697,17,907,35
2,2,original sound - sweetnsour,,sweetnsour.official,164000,2282,12700,2791
2,3,original sound - Zach Choi,"tiktokfood, asmr",thezachchoi,198200,542,16400,1237
2,4,do you mind - luu,influencercity,selenaaryanaa,201800,288,14700,385
