batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,641500,3867,105300,77600
1,1,original sound - Tay,"fyp, foryoupage, armystrong, talltok, fyp%E3%82%B7, xybca, viral, army",jfoggisback,2800000,43000,143300,35100
1,2,original sound - Cassie,hasselbackpotatoes,cassyeungmoney,3300000,8225,1200000,128300
1,3,original sound - Matt Rife,"comedy, standup, standupcomedy, funny, mattrife, improv, crowdwork",matt_rife,2400000,6108,166600,94200
1,4,you are my sunshine - christina perri,"lostchild, grief, angel",jomini,1500000,3040,52900,12600
1,5,son original - 𝗧𝗢𝗕𝗜,"fortniteclips, fortnitebr, fortnitememes, fortnite, viral",tobi_exee,2900000,17200,360900,133000
1,6,13 Angels Standing Guard 'Round The Side Of Your Bed - Silver Mt. Zion,"alaska, ircenrraat, alaskanlittlepeople, yupik, inuit, alaskan, haunted, urbanamerica, horrorai, history, aistorytelling, urbanlegendsforeverystate, scary, horror, urbanamericaaiart, aiart, explained, caught, footage, sighting, real",urbanamerica,4600000,42200,513299,115400
1,7,som original - ㅤ,,vanilsonnevess,4099999,49300,451800,130500
1,8,original sound - Sophia.teacher,"school, professor, test, correction",best.prof.sophia,698900,13100,63800,19400
2,0,original sound - Whistle,"superbowl, @dailymail",whistle,112600,3724,5005,12100
2,1,original sound - Whistle,"usher, superbowl, halftimeperformance, superbowlcoverage",whistle,10800,192,358,131
2,2,original sound - Whistle,"jasonkelce, adele, @newheightshow",whistle,488400,574,19900,7844
2,3,original sound - Whistle,"chiefs, 49ers, superbowl",whistle,4070,209,352,2008
