batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ItsAndrewz🥴,,itsandrewz,631400,5648,82100,12900
1,1,original sound - Sara,"divorced, single, singlelife",sara.mi1ler,369500,109200,15900,14900
1,2,original sound - ABKYS,,aubreykeeyyysss,30900,1365,1160,121
1,3,original sound - nevadaaaa,"fyp, foryou, foryou, fyp, foryou, foryou, fyp, foryou, foryou, foryoupage, fyp, foryoupage, foryoupage, foryou, foryoupage, foryoupage, foryou, foryoupage, fyp, foryoupage, foryou, editor, editor, editor, greenscreen, xyzbca, greenscreen, xyzbca, greenscreen, followme, tiktok, funny, followme, funny, followme, trending, tiktok, trending, foryou, trending, fyp, trending, fyp, trending, trending, fyp, trending, fyp, trending, fyp, foryoupage, fyp, foryoupage, fyp, edits",nevadaaaa_03,1228,23,192,8
1,4,original sound - JAYLLNN,,realjayllnn,159600,3431,9857,1806
1,5,Sloppy Seconds (Ick Pt. 2) - Lay Bankz,@kennabeann14,di1araa.s,377900,1126,37000,1317
1,6,original sound - ingrambates,,ingramaudie,2700000,14600,188400,27800
1,7,Drilla - Opps & Blocks,"tall, family",marietemara4.0,7972,233,2021,20
1,8,sonido original - ñeñe,"@thepotra_, rainelissss, railo, alondrissaclipstwitch, shippeo, twitch, alondrissa",thepotra_,25500,24,2167,56
1,9,Cotton Eye Joe (Line Dance Remix) - Rednex,fyp,marleiajasmine,3500000,24700,324300,32800
1,10,Love is BS - Lala Sadii,"foryou, mom, reaction, loveisbs",lala_sadii,291500,2973,31100,419
1,11,original sound - 🚭Levi🚬,"@johnnieguilbertreal, johnnieguilbert, jakewebber, timmy, thetinas, americasfavouriteladies, jakeandjohnnie, johnnieguilbertedit, jakewebbeeedit, johnnieguilbert",._w3bb3r,1500000,21900,149100,20700
2,0,original sound - Classic Tunes 02,,housegramsrl,590600,4165,49900,9200
2,1,sonido original - Yiyi,"viralvideo, foryou, fyp, xyzbca, alondra_rai__xztsp, ship, railo, twitch, alondrissa, rainelissss, lentejas",alondra_rai__xztsp.0,30200,27,2235,45
2,2,原聲 - Lucas and Kibo,"fyp, foryou, viral, funny",haoqi9497,616000,2556,66600,4032
2,3,M. - Anıl Emre Daldal,"alondrissa, alondrissayrai, alondrissayraiiiii, alondrissaclips, alondrissafandom, alondrissaclipstwitch, alondrissafanpage, alondrissatwitch, rainelis, parati, railo, raialondra, twitch, alondrissaedit",4ntxb,48800,131,4502,216
2,4,original sound - ☆the best han jisung editor,,barbedwirepixie,451900,2898,47800,3604
2,5,original sound - Jack Doherty,"@mckinleyrichardson, @topperguild, jackdoherty",jackdoherty,31800,105,1669,30
2,6,original sound - Sara Hesri,"funnyvideos, snowball, comedy, relatable, relationship, couplegoals, arabtiktok, foryou, fyp",sarahesri,481200,1745,29200,9066
2,7,original sound - Danni • The Mother,bigbrother,brothersandmother,45900,227,4446,189
2,8,original sound - ★ seplix,"fyp, viral, relatable, iwanthim",hellokittyisiife,130800,414,15400,1151
2,9,original sound - The Relationship Hub,"fyp%E3%82%B7, foryou",the.original.kiana,231000,516,17000,1120
2,10,sonido original - Valentinita,"@ezequielscarpato, @_dualej, @deybi_teran, @angelomtabone, @berkerai",valentina_scarpato,228400,645,16700,2327
2,11,original sound - FemaleRap,"fyp%E3%82%B7, viralvideo, blowthisup, zyxcba, makeuplook, sister, stunnagirl",user12k62,321000,4503,34500,2371
2,12,original sound - key,,nevaaadaa,161500,453,11100,470
2,13,original sound - Scott Hoying,,scotthoying,1800000,487200,115800,11700
2,14,original sound - mikeymarrero,"fyp, foryou, couple, toxicrelationship",mikeymarrero,56900,134,4736,325
2,15,merrily we fall prodbyraesam - deluluestduo,,meeynara,323000,1165,44400,2312
2,16,Yummy - 💋,,larrayeeee,679300,5295,44700,1398
2,17,tell em - squirl beats,@y0.gurl3,desartdestro,292500,4962,20900,821
2,18,original sound - We_Tha_Future5,"fyp, viral, content, viraltiktok, foryoupage, fingerdown, mean, relatable",we_tha_future5,33100,4199,4900,2403
2,19,Candyman (Ultimix Mixshow) - Christina Aguilera,"fyp, foryou, @flemkristine",eliseesaebones,225200,1894,19000,6973
2,20,original sound - Lala,"foryou, fyp, school, mom, grwm, outfit",lala_sadii,195200,990,12900,117
2,21,original sound - spo6kzie,"fyp, trending, funny",abbysaltzmaniscute,12000,414,1978,34
2,22,Originalton - cap cut templates,,gxiwy,3,1,1,0
2,23,tokyo sped up - ☁️,fyp,kaylamalecc,249100,4974,14700,1076
2,24,original sound - Mary,"diabetes, t1d, type1diabetes, insulinpump, sitechangeday",mary.type1,782200,3564,36000,3362
2,25,original sound - Ryan Tang,,itsyaboyryantang,55400,346,7816,648
3,0,AIN'T GONNA ANSWER - NLE Choppa & Lil Wayne,,sabyhesri,165400,1773,19600,355
3,1,original sound - Kayy_Nas 💖,"principal, principallife, schoollife, school, studentproblems, firedrill",kayy_nas,173200,801,27900,1025
3,2,sonido original - railo,"alondra, alondrissa, railo, rai, alondrissaclipstwitch, clips, rainelissss, alondrissayrai, rainelisssclipstwitch, twitch, alondrissafanpage, streamer, clipsdetwitch, lgbt, %F0%9F%8F%B3%EF%B8%8F%E2%80%8D%F0%9F%8C%88, toxic, toxica, jealous, celos, fyp, fyp%E3%82%B7%E3%82%9Aviral, parati, foryou, %F0%9F%92%8B, wlw, friends, twitchclips",railo412,3888,4,490,15
3,3,Ick - Alt Ending - Lay Bankz,"fyp, foryou, viral",xo.miya7,577900,3104,52000,1964
3,4,original sound - Joey Nero,"fyp, foryou",joeynero,439800,2623,46100,1820
3,5,a thousand years - Christina Perri,"alondrissa, rai, viral, fyp, paratii, noflopplease",alon.rai_,190300,165,15200,133
3,6,original sound - Ruck‼️,"fypppppppooo, comedyvideo",bigzari9_king,106,14,13,0
3,7,Dia de Fluxo - Agroplay & Ana Castela & LUDMILLA,,www.luluca,704200,13700,35900,2828
3,8,original sound - Forever Luh,"madeforme, munilongchallenge, twin, munilong, twinwherehaveyoubeen, fyp, funny, kid",officialbeastfamily,160900,1379,17500,1337
3,9,original sound - gzs104444,"foryou, viral, acting, pov, fyp, foryoupage, parati, skit, ick, cringe, pickne, us",gzs1044445,119500,6044,15200,6747
3,10,merrily we fall prodbyraesam - deluluestduo,,meeynara,94800,369,9150,392
3,11,original sound - yeguinis,"twitch, alondrissa, rainelissss, viral, fyp, railo, trend, povs, clip, parati, ship",yeguinis,11400,20,1524,23
3,12,original sound - rkempiree,,rkempiiree,205000,2241,25800,655
3,13,original sound - Lala,"fail, foryou, baking, fail, cake, coffee",lala_sadii,182500,1855,12400,237
3,14,original sound - Hayley,"@isabell.lindstrm, jive, lilbrodancing, twins, bestfriends",helene_au,2700000,5179,164900,8287
