batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Originalton - ✰,"lowrisejeans, flarepants, skims, jewelry, hairstyle, ootd, outfitinspo, makeup",leanortizz,1300000,4316,101300,4261
1,1,original sound - ItsAndrewz🥴,,itsandrewz,631400,5649,82100,12900
1,2,original sound - divin,,ellielobio,240200,477,21400,626
1,3,sonido original - halo,"@showtimebaba, @yohan_lbt, diamantblazi, seckoff, bball, basketball, fyp, mediaday, foryou, florida, usa",diamantblazi,134800,613,8788,570
1,4,original sound - Brooklyn_frost4,"fyp%E3%82%B7, cuplegoals",lvshummy,19700,90,1374,54
1,5,Lemme get that - Frizz🗽.,,mayb.team,173700,288,16000,1013
1,6,original sound - 리치커플,"fyp, fyp%E3%82%B7, viral, viralvideo, viraltiktok, trending, trendingvideo, trendingtiktok",rayshennaselfwaynewj568,229400,611,15700,5851
1,7,3D (feat. Jack Harlow) - Jung Kook & Jack Harlow,@roxannalouise,symonneharrisonofficial,80100,137,5742,58
1,8,original sound - Thelolpodcast,,thelolpodcast,119200,202,9496,172
1,9,original sound - Sky 💔,tbt,skyyjade,68600,167,4550,23
1,10,original sound - 🌊,pov,addisonjamesofficial,34700,1020,5830,648
1,11,original sound - r ⚡︎,"fyp%E3%82%B7, 08, laceypritchard, trending, zyxcba, viral",laceypritchardd,580600,1935,56100,904
2,0,original sound - yeah,"heatlesscurls, fyp, curls, sockcurls",venicewong4u,1600000,5352,153800,2790
2,1,original sound - Ire,@butterfly_40480,damanimua,35600,533,2132,220
2,2,original sound - S A M I A,"sammieprincexo, emotional, relationship, couplegoals, makemefamous, tiktok, demzybaye, purplespeedy, endurancegrand",sammieprincexo,4852,1347,937,714
2,3,original sound - ⭐️sped up audios⭐️,"foryoupage, fyp, 4u, nailcharms, nails, %F0%9F%92%85, nailart, acrylicnails, longnails",1kmuahh,898800,7924,90300,3162
2,4,happy birthday,"bday, happybirthdaytome, aquarius, itsmybirthday, birthdaygirl",sasha_british,93600,3101,2427,264
2,5,original sound - FUN PRANK👻😂,"prank, fun, funny, funnyvideos, scare, scareprank, fail, failvideo, funnyvideo, pranks, %F0%9F%98%82",pranksvideo2024,138900,2588,12600,29400
2,6,Think u the shi b you not even the fart - Songs4u.16,,icespicee,636300,12800,33700,2040
