batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Meow - Dust☆,,brentrivera,255900,514,14500,1406
1,1,original sound - Kelsey V.,"niece, stillhere, fyp",kelseyv17,1000000,1681,110300,11100
1,2,original sound - KEEMOKAZI,onthisday,keemokazi,300900,1716,31700,1018
1,3,Судно (Борис Рижий) - Molchat Doma,"dadsoftiktok, slavic, balkan, easterneuropean",eduardtok,26800,780,2606,569
1,4,original sound - Thereal.ceyana,,thereal.ceyana,104400,0,5368,160
1,5,original sound - Kristy Sarah,"heels, testingheels",kristy.sarah,5100000,30300,213700,67100
1,6,original sound - Kriss&Esme,"getreadywithme, gym, gymgrwm, grwmroutine, lululemon, grwmmakeup",krissleos,136000,615,10300,170
1,7,Hot people use this - 𝐗𝐕𝐒꡴,,cindyfdv,546800,9696,22700,6135
1,8,Meow - Dust☆,,gabeandniki,98700,298,4041,2829
1,9,original sound - Cardo,,realcaardo,51300,862,3664,844
1,10,nhạc nền - a9712350aey,,a9712350aey,12600,701,1816,3907
2,0,original sound - It’s vintage,,jamal.mkay,259700,1379,21800,1988
2,1,original sound - Zayyy,"fyp, foryou, foryoupage, xyzbca, viral, kingzayyy",kingzayyyx,454400,3193,61300,13300
2,2,оригинальный звук - BrendiBoy 🇺🇦,"@blazadvojteckad, musica, humor, fyp, parati, viral",ariel.cardenas_,540800,5695,38400,18400
2,3,original sound - Kirsty,,brookemonk_,654200,894,33600,1991
2,4,original sound - 💋💋,dance,lala_sadii,89300,808,4717,94
2,5,Run - tsampira_k,"siblings, brother, sister, viral, %CE%B5%CE%BB%CE%BB%CE%B7%CE%BD%CE%B9%CE%BA%CE%BF%CF%84%CE%B9%CE%BA%CF%84%CE%BF%CE%BA",ethe_real._,4099999,39500,322400,107900
2,6,original sound - KEEMOKAZI,,keemokazi,404200,3455,38000,1574
2,7,original sound - Thatgirllaylay fp,viral,thatgirllaylay_fp,67700,717,4702,303
2,8,original sound - casssidy_j,,chrispoohh,32800,110,3628,147
2,9,original sound - gzs104444,"foryou, viral, acting, pov, fyp, foryoupage, parati, skit, ick, cringe, pickne, us",gzs1044445,36400,440,3803,341
2,10,original sound - Blane,"@kimvsxi, fyp, npc, funny",bunkstertx98,6909,353,1315,681
2,11,original sound - OrianaASMR,"@mochiiee.0, naturecereal, fruit, fruits, exotic, exoticfruit, fruitbowl, mango, mangocandy, healthy, durian, dragonfruit, watermelon, mukbangeatingshow, mukbangs, food, foodie, foodlover, foodreviews, recipe, recipesoftiktok, fyp, fyp%E3%82%B7",orianaasmr,29100,465,3623,206
2,12,Munch (Feelin’ U) - Ice Spice,"inducedrip, nike, ukdrip, fyp, jordans, drip, ukdrill, npc",inducedripp,2007,66,132,10
2,13,geeeehht em - tyyslatt,kaneandprymr,kaneandprymrr,26800,270,2329,38
2,14,"The Best Of Both Worlds (From ""Hannah Montana"") - Geek Music","@mileycyrus, @grammys, grammys, mileycyrus",haleyybaylee,211900,289,5794,90
2,15,original sound - Cardo,@laurence.batts,realcaardo,29900,479,1730,152
2,16,Careless whisper - ❆⸆⸉,,chanderland,151200,737,4993,929
2,17,Mujer del Perro Infiel (Lo Que No Tengo de Lindo) - Dj Bryanflow,,__manuelita___,270600,353,19300,922
2,18,original sound - Jillz,"momlife, momsoftiktok, motherdaughter",jillzfoodz_,318400,1461,21300,1191
2,19,original sound - FUNNYMIKE_ENT,"fyp%E3%82%B7, shorts",funnymlke_ent,10900,80,1583,49
2,20,original sound - Mariam,,mariamraidrix,27000,63,1327,17
2,21,original sound - Isaac & Andrea,"fyp, foryou, game, funny, couple",isaac.and.andrea,40600,48,2051,43
2,22,act ii: date @ 8 - 4Batz,"fashioninspo, malefashion, grwm, outfitcheck, ootd",blvckboiifunkiey,445800,2883,17200,1854
2,23,original sound - TextsEveryDay,"@plug_ai, rizz, funnytexts, textingstories, minecraftparkour",textsfella,37000,144,5146,227
2,24,bloodline x pony - DNSTY,,b.e.n_rl,787200,18700,68700,31900
2,25,original sound - Butter Dawg,"foodtok, recipe, delicious, airfryerrecipes, macandcheese, funny, fyp, trending, viral, foryou",_butter_dawg_,383900,18600,43700,185300
2,26,original sound - Lala,"foryou, cleaning, saturday",lala_sadii,339200,1399,23100,426
2,27,scars - Novulent,,carloh_cj,809500,45000,71200,85200
3,0,original sound - Warkoz,foryoupage,macywilder,63600,127,6214,383
3,1,original sound - Cece,"butterrgirll, fyp, couple, realtionshipgoals, viral, trending, girlfriend, boyfriend, jokes, prank",butterrgirll,26100,125,3210,63
3,2,original sound - speed up sounds lol,"initial, thisinitial, trending, fyp, foryoupage, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral%F0%9F%96%A4tiktok, fyp%E3%82%B7, theyrethinkingofyou",poppythehappytroll,72800,4746,11200,4689
3,3,Ick - Alt Ending - Lay Bankz,"fyp, mother, motherdaughter, funny",piperkr,1900000,4280,155500,20200
3,4,original sound - snow💕,,definitelynotjezelle.x,362800,1787,47800,1452
3,5,original sound - The Mannii Show,freecomedy,the_mannii,52900,423,10700,770
3,6,original sound - Joey Nero,"fyp, foryou",joeynero,440600,2629,46200,1824
3,7,theresthedoorbich - moviepass,"duet, foryoupage, fyp",zacbouletviau,36900,2994,5260,334
3,8,CLEARED - Remix - Lilithzplug,,xoteam,7673,37,382,14
3,9,original sound - snow💕,"momanddaughter, foryoupage, parentsoftiktok, momsoftiktok, scared, fypage, africanmom, momanddaughterduo",mattieb28,55200,233,2783,262
3,10,Mi Kryptonita - Doble ONE Flow Letal,,peruano317_,144800,0,9158,18400
3,11,Singing Battle: me vs my friend - Ninno (Lele's gf'),,stjerne.estrella,22100,721,2371,1421
3,12,original sound - t,,olivia.duttonx,321700,636,25300,1236
3,13,original sound - user07145130341,"fyp, fyp%E3%82%B7, viral, xyzbca, rek, skinny, baggy",j4yd33,25200,205,1434,554
3,14,ill do it - blinded!,"fy, fyp, foryou, foryourpage, viral, teeth, whiteteeth, celebzteeeth",celebz.teeeth,39300,2950,4461,104
3,15,THIS YEAR (Blessings) - Speed Up - Victor Thompson,,tauanabarbosa_,472300,4199,40900,4673
3,16,original sound - jevon,,jordynncali,169800,540,10000,604
3,17,оригинальный звук - BrendiBoy 🇺🇦,,nnelliax,67100,215,4814,2446
3,18,Lemme get that - Frizz🗽.,"@nycjarii, @mystakinfolk",saucey_austin,366700,2485,21800,1955
3,19,son original - jayah_bailey09,"tsquad, justycebailey%F0%9F%A4%9E%F0%9F%8F%BD%F0%9F%92%95, jayahbailey%F0%9F%A4%9E%F0%9F%8F%BE%F0%9F%92%95, justycemommy, tsqaudedit, justycetommytheclown, tsquadedits_thabest, edit",jayah_bailey09,896,8,129,2
3,20,original sound - Double Ds Twins,"doubledstwins, fyp, dsreact, egg",doubledstwins,362300,7897,30800,17900
3,21,original sound - Qui Renea,"foryou, fyp",quirenea,52600,299,4281,863
3,22,original sound - Jack Doherty,jackdoherty,jackdoherty,14800,709,924,26
3,23,original sound - Brent Rivera,,brentrivera,1500000,3191,86900,24800
3,24,original sound - Rongo_tenge_tenge🇺🇬,"aminumusa23, rongeur, tengerere",rangotengetenge03,401500,9829,55100,26600
3,25,There Is a Place - Deeper Soaking Worship,"asmrsounds, fy, asmr, emojichallenge",ariete_asmr,1500000,29700,132800,67900
3,26,Ick - Alt Ending - Lay Bankz,"foryou, ick",lala_sadii,240600,1900,19200,566
3,27,Can't Help Falling in Love - Elvis Presley,,brookemonk_,854900,6361,48100,1476
4,0,original sound - Nasir Valentino 🕸️,"fyp, viral",itsnasirfr,476600,63600,54100,1327
4,1,original sound - PelinMathisOfficial,@lilpineapplex2,pelinmathisofficial,328700,2684,39300,8303
4,2,"Sleigh Ride (Just hear those sleigh bells jingling, ring tingle tingling too) - The Ronettes",,keemokazi,97100,1895,7093,935
4,3,original sound - Liane V,"@wearethebenjamins, baby, birthday, family",lianev,2300000,8163,150200,35300
4,4,dźwięk oryginalny - chujozza,"polishgirl, love, polskadziewczyna, polishboy, poland, winter, makeup, polska, smile, happy, followme, brunette, fashion, beauty, warsaw, beautiful, follow, dlaciebie, dc, foru, foryou, duet, fyp, foryou, foryoupage, viral, tiktok, parati, tiktokindia, capcut, trending, greenscreen, fy, featureme, love, flighthouse, foryourpage, xyzbca, like, voiceeffects, funny, comedy, dueto, trend, follow, viralvideo, dance, anime, featurethis, duett, stitch, followme, freefire, tik_tok, duo, colorcustomizer, greenscreenvideo, bts, edit, perte, react, slowmo, fortnite, lol, humor, lentejas, 4u, viral_video, roblox, foru, pubg, sad, comedia, tiktokph, cute, friends, 100k, happy, fypage, video, dlaciebie, pubgmobile, tiktokindia_, pov, tiktokpakistan, music, destacame, coronavirus, lgbt, dc, kpop, transition, makeup, goviral, duetto, art, comedy, featurethis, featureme, prank, 15svines, trending, 1mincomedy, blooper, 1minaudition, cat, weirdpets, lol, funnyvideos, justforfun, tiktokcringe, boyfriendprank, prankster, testbook, learning, edutok, knowledge, mindpower, jobtips, careergoals, education, businesstips, learnontiktok, learnwithtiktok, friendshipgoals, friendshipday, friendshiplove, truefriendship, realfriendship, internetfriendship, friendshiptest, cutecouple, relationship, bestforhealth, fitnessgoals, fitness, healthtips, weightloss, workout, gym, edutok, homeremedies, acupressure, healthiswealth, stayhealthy, lifestyle, skincare, 5minworkout, basketball, football, soccer, fit, fittok, fitcheck, fitgirl, fitnesstips, getfit, fitnesschallenge, myrecipe, easyrecipe, foodrecipe, mysecretrecipe, veganrecipe, tiktokrecipe, foodislove, healthyfood, newrecipe, videorecipe, recipe, cooking, foodie, tiktokfood, edutokmotivation, talk, myvoice, inspirational, edutok, madewithme, feacherme, livemorechallenge, clear, decision, feacherthis, life, tiktokgallery, wrong, couplegoals, quotes, motivation, mentalhealth, storytime, story, goal, inspiration, livemusic, music, musiciansoftiktok, hiphop, rap, guitar, tiktokmusic, concert, rapper, iamamusician, newtrack, singer, singersongwriter, dj, musician, streetmusician, lifeofamusician, musica, tiktoksong, originalsong, songwriter, musicianlife, coversong, newmusic, newrelease, love, friends, siblinggoals, parenting, baby, motherhood, children, siblinglove, siblingrivalry, family, mom, dad, familythings, parenthacks, familytime, kids, sister, brother, momlife, parenthood, familyphotos, pregnant, fatherhood, siblings, parents, pets, dogs, wildlife, tiktokpets, petvideos, cats, catlover, birds, horse, petsoftiktok, cat, dog, dogsoftiktok, catsoftiktok, animal, animals, cute, love, doglover, puppy, puppies, kitten, animallovers, dogoftheday, catoftheday, diycraft, craftchallenge, mycraft, artandcraft, crafty, crafttime, newspapercraft, crafting, easycraft, 5mincraft, photography, lifehack, art, howto, diy, happyathome",chujozza,2400000,82100,311000,114900
4,5,som original - Sandrin do Conteúdo,"satisfying, asmr, agro, viral",sandrin_do_conteudo,3800000,82200,236800,117900
4,6,original sound - Camerin kindle,"foryou, fyp, couplegoals, pregnant, couple, baby, love, @brynleekindle",itscamerinkindle,223600,1576,9775,3329
4,7,original sound - fabiola.98856,,fabiola.98856,13400,13,554,28
4,8,original sound - NotSleepy,"anime, animes, jujutsukaisen, naruto, sukuna, challenge, animefyp",realnotsleepy,27500,602,5222,192
4,9,original sound - 𝓘𝓿𝔂 ✞,"foryoupage, fyp%E3%82%B7",ivytoe,803200,14600,112100,33100
4,10,original sound - aleyah & aleysha,"slime, ozfidgets",ozfidgets,25300,1107,3384,111
4,11,Márcio Beat Water remix - Márcio Beats,,lala_sadii,191800,1347,10400,250
4,12,original sound - Mariah and Bill,,mariahandbill,123200,304,9263,306
4,13,original sound - AYDEN MEKUS,,aydenmekus,253800,1532,28100,865
4,14,im gonna touch you all - jo,"fyp, goviralgo, erich, yau, foryourpage",richoffvizaa,668400,26600,90000,4265
4,15,original sound - Wisconsin Football,"teachertok, teachersoftiktok, swifttok",anatomywithmrs.s,338500,1037,19000,1414
4,16,original sound - L I V,,livswearingen,228200,1663,15900,1557
4,17,Let's Go! - Original Extended Mix - Dj Rebel,"fyp, foryoupage, food, icecream, dessert, candy, chocolate, twix, oreo, mukbang, eating, satisfying",kimnlizasmr,46300,225,3304,123
4,18,Twin Telepathy - BJo,"yourstrulythehensleys, expectationshavebeengiven, twintelepathy, marriahehumor, marriagecomedy, husbandwifecomedy, husbandandwifecomedy, comedy",yourstruly_thehensleys,244700,732,10600,649
4,19,som original - LINDACI LUNA,,lindacilunaa,311400,2727,13300,983
4,20,Fireball Challenge - 🕺🏼Hoodie fam🌏,"@venu_des, yxnow, fyp, fireball, dance, kpop",yxnow.crew,130300,1859,12800,918
4,21,Creepy simple horror ambient(1270589) - howlingindicator,"facts, randomfacts, learnontiktok, curiosity, satisfying, satisfyingvideos",curiousanonymous,22100,646,1860,18100
