batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Big Ole Facts - Jose Guapo,benetnicole,_b.enet,378900,1284,36600,1217
1,1,original sound - ABKYS,,aubreykeeyyysss,31000,1371,1168,122
1,2,son original - 💐𝐵🪐,,brookemonk_,3500000,6292,164200,8379
1,3,Ludwig Van Beethoven On Tour - seb,boyfriend,emsregrets,812900,3409,67200,21400
1,4,original sound - kpopvrycs,"advice, girls, signs, boysadvice, girlsfacts, girlsadvice, boysfacts, exposing, boys, butterflies, secrets",patrickk964,213400,1971,38800,10000
1,5,som original - Nimia Lefol,,nimilefol,789500,2600,43600,2411
1,6,"Married Life (From ""Up"") - Gina Luciani",,ourdailylivesg,336400,2147,9003,3060
1,7,Sparks - Coldplay,"couple, hug, kiss, goodbyehug, goodbye, iloveyou, bfandgf, couplegoals",aus.nat4life,892400,2635,97700,12600
1,8,original sound - KingShay,"@shopnayscollection, fyp, trending, relatable, aylecia, blowthisup, nephew",leci.bby,93300,357,7363,496
1,9,original sound - illegalbugtrader,"fyp, turtle, adidas",vk.0151,443500,6316,60400,6866
1,10,enesify _ Out of My League - ig: enesfyy,,regular.style.boy,2300000,10200,252800,29100
1,11,original sound - Candace Owens,"candaceowens, candacereacts, relationshipadvice, modernwomen, modernrelationships",onlythoks,740000,1514,38800,1960
2,0,original sound - Kadisha🕷️,"fyp, kattwilliams, christucker, jeffreyepstein",kadishalynnnn,200900,2451,20400,8243
2,1,original sound - David Pakman,davidpakman,davidpakmanshow,24900,1586,808,287
2,2,original sound - Football Clips 🔥,"patrickmahomes, chiefs, superbowl",atfootballclips,454900,1778,22200,3208
2,3,original sound - Space Jones,"yzypods, yeezy, vultures",spacejones,39200,1465,2677,3062
2,4,snooze - sped up audios 🎧,,layloolaaaaaa,3650,236,735,136
2,5,"Suspense, quiet urgency, suspicion, investigation：L(1029430) - cowaii - Fear music encyclopedia","superbowl, 49ers, baltimoreravens, conspiracytiktok, leaks",grace.mitscherlich,68500,1878,6248,3990
2,6,original sound - OwnersBox,"nfl, superbowl, chiefs, 49ers",ownersbox,633100,13400,138900,12300
