batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ABKYS,,aubreykeeyyysss,30900,1365,1160,121
1,1,original sound - The Relationship Hub,benetnicole,_b.enet,315700,623,27100,1602
1,2,original sound - KEEMOKAZI,onthisday,keemokazi,300200,1705,31600,1016
1,3,original sound - Kayle_jessica,"pov, brianna, diy, crafts",kayle_jessica,25800,8493,4500,587
1,4,original sound - Macy Ray,"celebrity, celeb, rap, rappers, rapper, cardib, cardi, megantheestallion, nbayoungboy, polog, poohshiesty",macyraydearing,9311,235,591,18
1,5,original sound - Slimmerjimmer,"heightdifference, 6foot10, 5foot2, fyp, familytok",dla_fam,12200,56,682,24
1,6,original sound - Elyse,,elyseekb,355800,3373,79200,10400
1,7,original sound - Sturdy Off,sturdyoff,sturdyoff,7474,109,725,106
1,8,original sound - Wouldyourather!,"crocs, yeezyslides, quiz, trivia, game, thisorthat, whatwouldyourather, fyp, nyc, newjersey, newyorker",wouldyourather.officiaal,63600,24300,10800,6212
1,9,original sound - yass_ootd Fans,,yass.ootdd,430600,2101,24700,3465
1,10,original sound - AYDEN MEKUS,,aydenmekus,249200,1468,27400,833
1,11,original sound - Mr. Chamberlain,greenscreen,doulieupnext,152900,74700,29400,3561
2,0,الصوت الأصلي - Jessica Cortes,"%D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_%D8%B3%D9%88%D8%B1%D9%8A%D9%87_%D8%AF%D8%B1%D8%A7%D9%85%D8%A7, %D8%AC%D9%87%D8%A7%D8%AF_%D8%A7%D9%84%D8%B4%D9%85%D8%B1%D9%8A%F0%9F%92%99, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_%D8%B3%D9%88%D8%B1%D9%8A%D9%87, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_",hba762,40800,1181,8524,1277
2,1,original sound - amari🎧,"pregnant, wife, rich",lionlindaa,73800,340,3172,529
2,2,original sound - Deesh🌹,"@xxladysithxx, foryoupage, foryou",baddiegyals_,57700,135,2412,182
2,3,original sound - vicmram,,lelasohna,35600,147,9961,284
2,4,original sound - NaomiHearts,"relatable, plussize, foru, plussizeedition, funny, comedy",naomiheartsxo,580100,8833,46300,20500
2,5,Bongos (feat. Megan Thee Stallion) - Cardi B,"@sophieraiin, @summerxiriss",theaishahsofey,260700,1105,51000,1900
2,6,original sound - Camilla Araujo,"interview, publicinterview, minivlog, fyp",camillaara.backup,35800,190,7360,220
3,0,Chop6x Pills feat. KingDanzz - KingDanzz,"fyp, trending, siblings, viral, fypdong, fyppppppppppppppppppppppp, relatable, keasocool",keasocool,116600,8200,25000,1897
3,1,original sound - Subway surfers,"meme, memecut",xavierlopez241,357100,540,70800,24700
3,2,original sound - Memes!,,memesvid_usa1,282000,4271,22200,6046
3,3,original sound - Jade Castillo Music,"music, newartist, song, smallartist, vocals, audition, jadecastillo, xybca, xyzabc, fyp, fy, forms, vocalists, drums, guitar, bass, foryou, foryoupage, umg, independentartist",jadecastillomusic,2,0,0,0
3,4,Sahara - Hensonn,"foryou, fyp%E3%82%B7, tattoo, eyeballtattoo, viral",adrianolemosof,88200,7649,6401,16800
3,5,original sound - R.T:)),"trend, perte, foryou, italy, fyp, fyp%E3%82%B7, xyzbca, trending, art, greenscreen, omg, magic, tuto, tutorial, draw, emoji, filter, viral, 4u",paky__official,412600,51200,56400,64200
3,6,original sound - KristynJiggy,"dogsoftiktok, doglovers, petsoftiktok, petlovers, cutedog, fyp, onthisday",kristynjiggy,74900,40300,28900,4094
3,7,Enough For You - Loren Gray,"fyp, tiktok, foryourpage",lovesara8688,139900,475,18200,410
3,8,Intro - The xx,"fyp, experiment",kazsawyer,45300,281,3971,69
3,9,nhạc nền - Discover 😱,"pearl, foryou, pearls, fyp, treasure",discover8070,1800000,10800,109300,16400
3,10,original sound - just sports,"loyaltytest, fyp, money, boyfriend, foryou, girlfriend, foryoupage",justsports45,66500,316,4394,766
3,11,original sound - Jack Doherty,"jackdoherty, ye, kanyewest, kanye",jackdoherty,18800,309,957,25
3,12,original sound - Jack Doherty,"@imbabykait, jackdoherty",jackdoherty,12000,92,662,12
3,13,original sound - kardashianshulu,"short, heightdifference",loriokatherine,711300,4490,15600,22600
3,14,original sound - brennahgmusic,"fyp, originalmusic, original, xyzbcafyp%E3%82%B7, fyp%E3%82%B7, foryoupage, artist, songwriter, sunday, ocean",brennahgmusic,10,0,1,0
3,15,Past Lives Spongebob AI - AlfaRivalesMatal🎶,"jesus, jesuslovesyou, jesusisking, jesussaves",luck1684ww0,863700,103100,182100,46800
3,16,Following just the New tiktoker - TikTok Queen🇧🇪 🇮🇹,"empress_d, empress_dor, fyp, fyp%E3%82%B7%E3%82%9Aviral, foryou",empress_dor,10800,17200,3517,3536
3,17,original sound - 6footkillaa,"publicinterview, height, heightproblems, fyp, viral, foryou",6footkillaa,24100,242,2435,78
3,18,sonido original - La Sifrina,"sifrina, humor, parari, fyp",la_sifrinaa,80000,1261,2143,3306
3,19,original sound - The Mannii Show,themannii,the_mannii,30100,2244,4016,1127
3,20,kai bomboclaat - 6’2 with dreads btw,,brookemonk_,450500,2534,37100,2202
3,21,original sound - Fik Shun,"fikshun, fiksun_dance_song, fikshunreaction, dance, reaction, fikshunstyle",fikshuunn,710100,2609,50400,14000
3,22,original sound - Spooky States👀,"horror, scary, creepy, spooky, haunted",spooky.states,29500,11300,8253,2592
3,23,original sound - The Prince Family Clubhouse,"theprincefamily, fyp",theprincefamilyclubhous2,18500,292,3530,189
3,24,Tu-Tu - Cover - Alma Zarza,"lovejesus, amen%F0%9F%99%8F, jesus, amen, pov, acting, thejessicakaylee, usa%F0%9F%87%BA%F0%9F%87%B8",kayle_jessica,58200,17400,17900,3970
3,25,original sound - BeautyWithin😍🎥📈,"fyp, 2024, money, %F0%9F%92%AF, @whofunnymike",jheneaikodupee._,236300,1672,37100,4289
3,26,som original - 𝙇𝙪𝙫 𝙈𝙪𝙨𝙞𝙘,"messiyronaldo, art, football",leomnessi,214100,3297,15100,1163
3,27,original sound - THATMIKAMF,"fyp, fypage, trending, relatable",theonlyromantoolit,942900,2500,118600,9995
3,28,original sound - Kyze 2x,"fyp, foryou, fyp%E3%82%B7, kyze2x, wishheavenhadaphone, rip, sad, singing, acquapella, mood",kyze2xofficial,169600,8932,35900,2471
4,0,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,fyp,toodirtydom,112000,347,3743,1151
4,1,original sound - OfficialJoeMotivation2.0,@ahlam4549,ike_ike_0,84800,54200,21900,22400
4,2,original sound - Official Beast Family,"challenge, family, prank, funnyvideos, fyp, foryou, pranks, kidsoftiktok",officialbeastfamily,31200,112,566,66
4,3,original sound - Outdoor cooking,"outdoorcooking, cookingasmr",outdoorc00king,2200000,3882,129400,21300
4,4,TREINAMENTO DE FORÇA - TRXVELER,"fyp, dubai, gym, diet, workout, weightloss",pookieateacookie,27500,4574,4088,644
4,5,Fangs (Slowed Down) - Dionnysuss,@itslevtaylor,slevtaylor,13300,33,516,18
4,6,Where you are (Vocals only) - Halal Beats,"facts, factsyoudidntknow, learnontiktok, randomfacts, saveyourlife, curiosity",factsfromnez,8186,863,1387,6316
4,7,AH TXE TXE - GIANT & TYSON,,morenafit_82,19700,187,479,118
4,8,original sound - edit audios - ellie,"fyp, soccer, comeback, injury, foryou, viral, f%C3%BCrdich, training",dilara.a08,64800,554,2959,711
4,9,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,,_theaccentguy,696900,8226,96600,10500
4,10,original sound - Trippy🃏,,ypk.raye,104600,1198,7247,740
4,11,vampire - Olivia Rodrigo,"@aislinntaco, breakup, pov, sad",autumnnmonique,75300,1921,6983,90
4,12,female rage - bel6va,"hairtok, splitends, haircuts, haircuttutorial, hairdamage, cutehairstyles, holidayhair, holidayhairideas, longhairstyles, schoolhairstyles, hairstyletutorial, hairstyleideas, hairhacks101, hairtransformation, hairstyles, christmashairstyles, holidayhairstyle, hairhack, summerhairstyles, easyhairstyles, hairstyleideas, cutehairstyles, hairtutorial, hairtrends2023, foryou",audreyvictoria_,1200000,2155,204100,6108
4,13,som original - videos sobre Jesus 🙏,,lucie87officielle,7429,493,1380,50
4,14,original sound - Jay,,diamantblazi,156700,2933,7096,859
4,15,original sound - slopbogbinky,,slopbogbinky,10600000,102700,1200000,473200
4,16,original sound - MRuncleganggang,@nonkululekonkala,blingblingguy,37600,10200,1746,2120
