batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,lowe.dat - suritasarapist69,"@pkbsbl24, fyp, therealcoolspot, glitch, newtrend, viral, trending, glitchoverlord, glitchapocalypse, new",therealcoolspot,450500,2669,36300,1492
1,1,original sound - christine ✯,"jennaortega, jennaortegaedit, jennaortegaedits, fyp, blowthisup, viral, xyzcba, foryou, vsp, umchristine, vsmb, velocity, vspedit, velocityedit, aftereffects, cairosweet, cairosweetedit, millersgirl, millersgirledit",umchristine,324800,821,58100,1932
1,2,original sound - YahneOfficialASMRBarbie,"facecard, asmrbarbie, asmr, asmrglue",yahneofficial,2700000,6186,137500,14400
1,3,Una Foto Remix - Emilia,"@sarita_23431, fyp, parati, soymaaleja",soymaaleja,90600,2845,3369,97
1,4,Dc me - 🤍.,"capcut, fyp, fyp%E3%82%B7, foryoupage, zepetotiktok, polska%F0%9F%87%B5%F0%9F%87%B1, dc, dance, zepeto, foryoupage, fypage",zepetolovejay,58800,592,10600,597
1,5,nhạc nền - Cileca,"funnyvideos, funny, cute, fyb",neznudvtcal,113300,3602,19700,4823
1,6,original sound - Lala,"foryou, messyroom, fyp, mom",lala_sadii,387600,2349,25200,425
1,7,I CANT DO THIS - K3NT4!,"alondrissa, railo, rainelissss, alondrissaclipstwitch, fyp, twitch, foryoupage",aloxrailo,39500,142,6878,270
1,8,Cotton Eye Joe (Line Dance Remix) - Rednex,fyp,marleiajasmine,3400000,23600,318900,32400
1,9,son original - 💐𝐵🪐,,harperzilmer4,561800,3157,34500,1895
1,10,Originalton - DESSY STEFANOU,"singer, cover, arianagrande, dangerouswoman",dessystefanou,1600000,3751,149300,5526
1,11,original sound - sped up sounds ~,"fyp, siblingsordating, college, whosoutfitiswhos",kinley_schleicher,2000000,15700,90400,23800
2,0,I Wouldnt Mind - ♱,"meme, memecut, capcut, trending, x, fyp, lovers, punk, alternative, alter, filter, alternative, lover, siblingsbelike, sisters, emo",levilothian68,1800000,18500,108900,116900
2,1,original sound - ASTRO.G,"fouryoupage, fyppppppppppppppppppppppp, relatable, relationship",astro.g1,110200,1057,9611,1389
2,2,nhạc nền - man.tb,,mr.man.tb,114100,568,9702,854
2,3,original sound - Slimmerjimmer,"valemtimes, love",karljacobs,2100000,5411,139800,16200
2,4,original sound - Madara Dusal,"humor, comedy, caribbean, church, mood, dancing, jamaica%F0%9F%87%AF%F0%9F%87%B2, dancehall",real_madara_dusal,44600,394,3926,1319
2,5,kiss trend - lotte,"lesbiansoftiktok, lgbt, couplegoals, spiderman, %F0%9F%8C%88",ortegxnnn_,224900,2745,32100,6980
2,6,original sound - Jacob Kalashnikoff,"fridayfitcheck, fridayfit, fitcheck, farm, lambo, farmlife, sheep, gym, gymfit, gymtok, manchild",jacobkalashnikoff,3600000,15100,210200,34300
2,7,original sound - Brooke 👩🏼‍🎤,,diamantblazi,36300,459,2954,357
2,8,original sound - ''🥷🏻'',@larawessam511,arwa_galal1,22500,110,2837,264
2,9,original sound - Mads,"callingdancezepeto, dance, zepetodance, zepetotiktok, zepetotiktoker, zepetooftiktok, zepetofyp, zepetoapp, app, fyp, zepeto, zptodcnes1, zepetogirl%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F, zepetopose, pose, zepeto, zepetoofficialtiktok, zepetoofficial, official, zepetofriends, friends",zptodcnes1,10300,76,2616,857
2,10,sonido original - Cielo Anais,,cieloanaiss,45800,78,1278,81
2,11,LORO - TRI.BE,"@stayingalivedance, @shein_official, shein, kpopclases, KPop, murcia, stayingalivedance, lorochallenge, tribe, loro",missrubyjeon,81700,171,7094,110
2,12,Lovin On Me - Jack Harlow,,averycyrus,162500,1083,6537,804
2,13,son original - o,,rina.rouf,1071,11,136,39
2,14,please check out my obiwan edit - ob1wans ✧,"douyin, makeup, %E6%8A%96%E9%9F%B3, grwm, transitions, transitionbts, transitiontutorials, skincare, xiaohongshu, makeuptips, makeuptutorial",luseeyalu,393700,945,23800,285
2,15,original sound - Little Poppy,"fyp, skit",little.princess.poppy,18800,58,2785,146
2,16,original sound - Zoe,"@bail3yroblox, viral, trend, fyp, aftereffects, ae, edit, robloxedits, robloxdance, ttd3, robloxedit, velocity",zoethenoobie,17900,451,4187,468
2,17,оригинальный звук - ㅤ,"fyp, foryou",gordeewa__13,70800,300,3801,323
2,18,original sound - Chris and jasmin,"giveaway, longervideos, fyp, viral, trending",chrisandjasmin,18100,906,1992,1073
2,19,original sound - TheNight,,nevaaadaa,63200,526,5157,281
2,20,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound","skinwalker, scary, scaryvideos, horror, creepy",allthehorrorusa,653400,7573,69000,13500
2,21,I Wouldnt Mind - ♱,,therushgirls,52300,0,8850,173
2,22,original sound - Scary US,"bushman, bushmanprank, scarecam, scarepranks, funnyvideos, jumpscare, fail, funnyfail, funny, scaryprank",scary.pranks9,5900000,22500,389300,42400
2,23,sonido original - Realidad farandulera,,cieloanaiss,334500,744,10400,775
2,24,original sound - Slim 199x,"dancechallenge, fyp, dance, kids, cutegirl",kim_sara_lina._.1,2400000,15700,188800,39100
2,25,sonido original - La chiquitika que baila ✌🏼,"viraltiktok, videoviral, bailestiktok",marielis008,55900,634,3359,623
3,0,sonido original - Perrivaka,,cieloanaiss,13000,69,409,56
3,1,original sound - 𝑮𝒍𝒂𝒅𝒚𝒔 - 69・Gladys,"@ades_ff_, parati, foryou, fyppppppppppppppppppppppp, zepetodance, zepeto, fyp%E3%82%B7%E3%82%9Aviral, foryoupage, demadi%F0%9F%92%95, ponemeenparati, viralvideo, zepetoapp, zepetotiktok, pinchetiktokponmeenparati, chile%F0%9F%87%A8%F0%9F%87%B1, tiktokponmeenparatiporfa, paratii, like%3F",zpt_.ailin,19800,277,3935,813
3,2,original sound - 𝐩𝐡𝐫𝐞𝐥𝐥.,@meeynara,jui.lee,21500,154,2217,128
3,3,оригинальный звук - tenderlybae,"%D0%BF%D0%B0%D1%86%D0%B0%D0%BD%D1%81%D0%BA%D0%B8%D0%B9%D1%84%D0%BE%D0%BD%D0%BA, %D1%80%D0%B5%D0%BA%D0%BA%D0%BA",avijanetareal,152700,469,18200,1105
3,4,original sound - шиндао,,lianaparmezana,172200,521,11100,251
3,5,som original - edits_apple_,,homm9k,171700,3044,12100,816
3,6,original sound - Kervo.dolo,,kervo.dolo,2100000,16700,208600,44100
