batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,lowe.dat - suritasarapist69,"@pkbsbl24, fyp, therealcoolspot, glitch, newtrend, viral, trending, glitchoverlord, glitchapocalypse, new",therealcoolspot,454700,2689,36600,1502
1,1,original sound - REEKON Tools,,reekontools,643400,3888,105600,77700
1,2,original sound - doyoucare😐,"salmajabarbique, fyp, foryoupageofficiall, fyp%E3%82%B7, foryourpage, crocs, converse, shoes, trend",salmajabarbique,1900000,15200,162100,16400
1,3,original sound - QUEEN_ZOE,"educationalpurposes%F0%9F%98%8A%E2%9D%A4%EF%B8%8F, newontiktokers, newtiktokers, light4198",light4198,32000,43300,2683,7924
1,4,"Big Fun - Evan Todd, Jessica Keenan Wynn, Alice Lee, Barrett Wilbert Weed & Jon Eidson","mum, heathers, marthadumptruckintheflesh, twins, sisters",rybkatwinsofficial,233200,372,9433,602
1,5,original sound - RyanTheLeader,,ryantheleader,2400000,12700,126200,83100
1,6,original sound - DRUSKI,"druski, couldabeenrecords, relationship, work, job, fyp, foryoupage",druski,143200,1941,10700,6082
1,7,sonido original - MarleneOnt,,yinarose,61700,93,1372,30
1,8,original sound - samiyaffarocks,,anastasiya_fukkacumi1,824500,2959,63500,7462
1,9,original sound - Gabriel Sey,"momsoftiktok, momlife, mom",andreaespadatv,63500,0,5478,547
1,10,original sound - Food Dudes,"easyrecipe, italianfood, homecooking, slowcooker, viralrecipe",fooddudescook,94900,2112,51800,15400
1,11,original sound - revo,,cartloving,404700,2063,50500,969
2,0,"Morning (From ""Keeping Up With The Kardashians"") - Karaoke Version - Urock Karaoke","realitytv, relatable, kuwtk, kardashians, funnyvideos",yurilamasbella,3600000,11400,135300,29100
2,1,Coup du marteau - Tam Sir,"crispdal, speedal, purplespeedy",crispdal,757800,4944,45200,2510
2,2,son original - o,,rina.rouf,1906,11,276,133
2,3,Drake style/HIPHOP beat(1491552) - Burning Man,"familygamenight, familyfun, fruitmatch, colormatch, matchgame",klemfamily,265100,1335,7153,390
2,4,What You Won't Do for Love - Bobby Caldwell,,danielaxd1207,6600000,44700,485200,123800
2,5,Cintureo - Remix - jey one & Yoan Retro,"parati, tiktok, viral, @camilaa.r99",mandy.gutierrez0,31200,147,2087,113
2,6,original sound - Taylor Red,"tutorial, triplets, barbie",taylorred,145900,136,3803,90
2,7,Montagem x Tacata - Kuya Magik 🪄,,the.yolohouse,31300,304,2160,95
2,8,original sound - Isaac & Andre,,isaacandandrea_,18900,61,870,93
2,9,AH TXE TXE - GIANT & TYSON,,noelgoescrazy,325400,2100,12900,2988
2,10,Cha Cha - ZEDDY WILL,"@kevinchampeny, edibleart, madonna",girlwhoeatsart,549,2,54,26
2,11,original sound - Marco Hall,"@khy, @brookeashleyhall, khy, couplegoals, comedy",iammarcohall,441500,1147,29900,3052
2,12,original sound - Funny_us.vip0,"usa, usa%F0%9F%87%BA%F0%9F%87%B8, foryou",funny_us.vip0,26800,1461,2750,377
2,13,som original - CABRA VÉIIIH,,wagnerpedreiroo,130699,2341,6568,1112
2,14,wait for u - *,,theerealnettee,24100,295,3007,46
2,15,原聲 - Willie,,id_family.live,58800,268,6307,460
2,16,sonido original - Cielo Anais,cielitos,cieloanaiss,128100,472,3414,975
2,17,Originalton - CENKGO,"fy, fyp, emagrecimento, glowup",alanamilanii,1600000,6263,141600,16300
2,18,original sound - QCP,@cooking_with.kian,itsqcp,328100,556,22700,324
2,19,оригинальный звук - Alyona,%D0%B1%D0%B5%D1%80%D0%B5%D0%BC%D0%B5%D0%BD%D0%BD%D1%8B%D0%B5%D0%B1%D1%83%D0%B4%D0%BD%D0%B8,andjilisha,58000,561,4164,183
2,20,оригинальный звук - Milana_xametova,"%D0%BB%D0%BF, %D0%BC%D0%B8%D0%BB%D0%B0%D0%BD%D0%B0%D1%85%D0%B0%D0%BC%D0%B5%D1%82%D0%BE%D0%B2%D0%B0, %D1%83%D0%BC%D0%BA%D0%B0, tiktok, %D1%82%D0%B0%D0%BD%D1%86%D1%8B, %D0%B4%D1%80%D1%83%D0%B7%D1%8C%D1%8F, dance, likee, tiktokvideo, %D1%82%D1%80%D0%B5%D0%BD%D0%B4%D1%8B%D1%82%D0%B8%D0%BA%D1%82%D0%BE%D0%BA",milana_xametova11,84000,383,7133,352
2,21,som original - giulia,"baby, routine, asmr",giuliarodriguescp,42700,556,4331,262
2,22,original sound - Sam&Colby🔥👻,"fyp%E3%82%B7, foryou",your_mum23777,31,0,6,0
2,23,original sound - Aurora<3😵‍💫🫣,,markjoy_19,13300,1471,2987,789
2,24,original sound - MusicRM,,di1araa.s,331200,1743,29000,1720
2,25,original sound - Peja & Kristen (mom),,pejaandmom,86300,9606,10100,1075
3,0,original sound - molchanovamua,"@prettytheycentral, makeup, makeuptutorial, makeuptransition",molchanovamua,233300,441,35700,922
3,1,sonido original - NICA,,ddanastan_,142100,602,13600,1604
3,2,sonido original - Kimberly Loaiza,,kimberly.loaiza,1900000,6029,97300,2842
3,3,Thank You for Being You - OctaSounds,"film, movie, foryou",xiwangnenghao,60900,245,5292,901
3,4,original sound - HendersonDramaClub,"drama, givingback, feelgood, heartwarming, deliveryheroes, seasonofgiving",hendersondramaclub_nm,347700,5459,21000,4913
3,5,original sound - Cami 💞✨,"fyp, slime, regalo, camislimes, peru, emprendimiento",camislimes._,108700,21900,26500,7103
3,6,original sound - Meme Hub 😂🤣💀,,ezra_portals,20,2,2,0
3,7,original sound - 𝙟𝙖𝙢𝙞𝙚,,roshenmoon,947000,5959,82300,8951
3,8,original sound - songs.7483,"@milliebobbybrown11_el11, transitionbts, transitiontutorial, transition",luseeyalu,250400,613,21000,274
3,9,оригинальный звук - djenetandmavile,"dance, %D1%82%D0%B0%D0%BD%D1%86%D1%8B, %D1%80%D0%B5%D0%BA%D0%BA%D0%BA%D0%BA, %D1%81%D0%BB%D0%BE%D0%B2%D0%BE%D0%BF%D0%B0%D1%86%D0%B0%D0%BD%D0%B0, flup, trend, dcme",avijanetareal,25000,116,3003,175
3,10,original sound - xxtristanxo,"adamsfyp, greenscreenvideo",adams._.fyp,19300,23700,685,124
3,11,original sound - EX7STENCE™,"fyp, parati, soymaaleja",soymaaleja,190600,482,5725,76
3,12,sonido original - halo,"diamantblazi, seckoff, basketballplayer, floridabasketball, florida, usa, usabasketball, dunk, explore, explorepage, foryou, fyp, pourtoi, viral, lifestyle, trend, sportstiktok",diamantblazi,32900,166,1694,97
3,13,som original - Bruno Fagundes,"humor, comedia, diy, bolo",byebrunofagundes,127800,2137,13800,1500
3,14,som original - Gêmeas e família 💙,gemeas,asgeemeas,83800,927,5985,407
3,15,sonido original - La casa de los famosos_USA4,@soymatiascs,cieloanaiss,16900,43,530,86
3,16,el que use el Audio Es Gay - 𝔹𝕒𝕣𝕓𝕒_𝕆𝕤𝕔𝕦𝕣𝕒🤑,,izir0mb,3998,71,382,74
3,17,Sahara - Hensonn,"foryou, fyp%E3%82%B7, tattoo, eyeballtattoo, viral",adrianolemosof,88200,7649,6402,16800
3,18,original sound - 🫶🏽,@all.in.faith,autumnnmonique,683600,12000,70900,1178
3,19,Alucin - Eugenio Esquivel & Grupo Marca Registrada & Sebastian Esquivel,,memo.y.esperanza,767700,3696,61800,9683
3,20,original sound - Taylor Red,"tutorial, barbie",taylorred,14200,35,832,63
3,21,оригінальний звук - 04:24,%D1%80%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8,krasnova.04,25900,153,1509,69
3,22,Rave no Escurinho Bota a Mão na Parede - Davizin & MC TOPRE,,ten_yujin,257200,1180,19300,1038
3,23,original sound - Isaac & Andrea,"fyp, foryou, game, funny, couple",isaac.and.andrea,40300,47,2036,43
