batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,lowe.dat - suritasarapist69,"@pkbsbl24, fyp, therealcoolspot, glitch, newtrend, viral, trending, glitchoverlord, glitchapocalypse, new",therealcoolspot,465400,2732,37400,1535
1,1,original sound - REEKON Tools,,reekontools,643400,3888,105600,77700
1,2,original sound - KEEMOKAZI,onthisday,keemokazi,297900,1696,31300,1012
1,3,original sound - 𝑴𝒊𝒏 𝑯𝒕𝒆𝒕 (မုံရွာငမဲ🌚),"capcut, @_kris8an.x.bxbble_, @lexi31780, @maryloveskrisxoxo, @byebyekris, grippo, kris, fyp%E3%82%B7%E3%82%9Aviral%F0%9F%96%A4video",kriss._grippo._8,35900,681,6369,378
1,4,original sound - KEEMOKAZI,,keemokazi,541900,2141,43000,871
1,5,original sound - RANGO TENGE TENGE 🇺🇬,"goldenangelsinternational, foryourpage, foryou, foryourpage, rangotengetenge, tengetenge, viral, tengetengechallenge",rangotengetengeofficial,101900,1679,9401,4360
1,6,original sound - 🧘🏻‍♀️,"@lvsfqsw, taylorswift, blankspcae, blankspacecake",sheunola,189900,553,17800,779
1,7,original sound - animal commentary,"trend, vrial, tiktok, foryoupage, fyp, seaworld, animalworld, amazinganimals",animal.commentary5,1100000,11600,79700,34800
1,8,original sound - sigma-500,"foryoupage, viralvideos, 1millionaudition, sigmamale, unfreezmyaccount, foryou, fyp, sigma",sigma___500,174000,821,13200,1599
1,9,original sound - Ryan Blackwell,,karljacobs,1300000,4910,94300,1769
1,10,i was only temporary - my head is empty & .diedlonely,"money, mindset, moneymindset",disciplin3dminds,2000000,9383,348200,27200
3,0,original sound - MRuncleganggang,@nonkululekonkala,blingblingguy,24300,6805,1206,1560
3,1,original sound - Sour King Drew,"viral, fyp",sourkingdrew,239200,2416,26200,1683
3,2,original sound - Toons Tunes,"funny, funnyvideo, funnyvideos, fyp%E3%82%B7",funnymi.i,4188,123,438,1176
3,3,Love You So - The King Khan & BBQ Show,"mrmctiktok, teacher, studentsbelike",mr.mctiktok,201700,3501,19200,596
3,4,original sound - bri ⋆˚❀,,itssunnyy21,252800,1758,35400,5895
3,5,Exchange - sykopynk 🎀,"foryoupage%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F, fyp, real, love, cantfindbraylon, zoespencer, zeddywill",sstages.motivate,583900,1327,72100,8965
3,6,original sound - Floxkz🥷🏽,"sturdiestinscotland, international%F0%9F%8C%9Fs, techbandits, viral, fyp%E3%82%B7%E3%82%9Aviral",fairbairn710,1200000,18500,165300,56500
3,7,original sound - Sturdy Off,sturdyoff,sturdyoff,44500,105,3954,163
3,8,original sound - 🥰SyCOo 🥰PATHAN😈,"foryoupage%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F, viralvideotiktok, support, supportme%F0%9F%99%8F%F0%9F%99%8F",ahtushamkhan1762,109,26,9,2
3,9,original sound - Ryan Tang,"interview, kind, bekind, love, spreadlove, fyp",itsyaboyryantang,12100,42,662,57
3,10,original sound - 🤷🏻‍♀️🤷🏻‍♀️.,"perte, fyp, rizz",mahim.tn,25800,142,2496,178
3,11,Bécane - A COLORS SHOW - Yamê,"fyp, willywonka, foryou, fashiontiktok, losangeles",legendalreadymade,700100,4976,52100,11300
3,12,original sound - SoulReligion,,diamantblazi,27700,306,1467,116
3,13,original sound - Scarletvas,,scarletvas,42500,299,2762,79
3,14,son original - NODDI,"ddosama, sugarhillddot, e4n, nottiosama, nottiworld%F0%9F%8C%8D, lln, longlivenotti, edit, brothers, nyc, quality, explore, fyp, fyp%E3%82%B7, foryou",noddi_edits,3793,35,872,25
3,15,Free Mind - Tems,fyp,sailorkinsley,80800,961,4948,722
3,16,original sound - TextsEveryDay,"@plug_ai, rizz, funnytexts, textingstories, minecraftparkour",textsfella,36900,144,5133,224
3,17,original sound - Lucas_Marcus.officie,,_lucas.marcus_fanpage,11500,98,1853,33
3,18,UKRAINE - Jay Hound & Jay5ive & SweepersENT,almightyarcher,almightyarcher,12800,42,844,17
3,19,original sound - ✞Lxquote✞,"fyp, quotes",lx.mentality,141000,81200,19900,5039
3,20,original sound - spo6kzie,"@jujusanderss, fyp, highschool, jujuwalk",thekiddjake,574400,1084,65500,2161
3,21,TEACH ME HOW TO DRILL - Lil Mabu & Fivio Foreign,"drake, lilmabu, champaignepapi, fivioforeign, rap",lilmabu,334900,1335,25600,943
3,22,original sound - Vu Crew,"shorts, fyp, foryou, foryoupage",vucrew2655,21200,340,4086,476
3,23,son original - mma.still,"mma, ufc, combatsports, fyp, foryou, edit, fight",mma.borzz,1579,25,128,18
3,24,act ii: date @ 8 - 4Batz,,dcbris,504300,1772,68700,7491
3,25,original sound - AfroSamuraiT,"lifehack, lifehacks, ksi, prime",afrosamuraitt,42500,4902,11800,338
3,26,Deli - Mixed - Ice Spice,"@spotify, icespice, icespice, spotify, exlorepage%E2%9C%A8, nyc, icespicedeli, icespicemunch, icespiceeedit, icespicee, likee, like, follow, trending, viral, explore, explorepage, fyp, fyp%E3%82%B7, foryou, foryoupage",icespicesupport,2433,19,345,39
3,27,a way out - my head is empty & Miranda Rain,"art, tribute, birthday",themagicmatt,150100,2894,15600,349
4,0,1 second count / when button pressed / time signal 03(1107043) - QUESS,"basketball, basketballedits, viral, fyp%E3%82%B7, edit, highschoolbasketball, coltonclevenger",brice_bc971,660800,7755,49400,8436
4,1,MTG MALDIÇÃO ETERNA 1.0 (Slowed) - DJ GLK & MC LIPEX,"respect, f%C3%BCrdich, explore, viral, foryoupage, mom, foryou, %D8%B3%D8%AA%D9%88%D8%B1%D9%8A%D8%A7%D8%AA, %D8%A7%D9%83%D8%B3%D8%A8%D9%84%D9%88%D8%B1",kisra.khalil,49400,351,3587,442
4,2,original sound - Cops Active,"seizure, epileptic, seizuredog, fyp, emotional, bulldogseizure",copsactive,881100,24000,116400,12600
4,3,Follow for more - Quemillion,"imparacontiktok, god, fyp, viral, quemillion",quemillion1,102200,30600,14400,3127
4,4,original sound - i <3 NJ,"nataliejane, christmas, song",nataliejanestan,394800,5949,54600,1817
4,5,bent instrumental - ⚜️,"aesdr, relatable, viral, fyp, rizz",yourkute,16800,67,3608,93
4,6,original sound - ykare,"@waiting1307, juicewrld, virall, ykare",whyk4re,486300,3642,53600,6183
4,7,original sound - SwagBoyQ on IG,"publicinterview, swagboyq, gift, fyp",swagboyq,52900,209,3125,40
4,8,original sound - spotify lyrics,"@yohan_lbt, @showtimebaba, diamantblazi, seckoff, basketballplayer, floridabasketball, florida, usa, usabasketball, dunk, explore, explorepage, foryou, fyp, pourtoi, viral, lifestyle, trend",diamantblazi,8224,75,503,20
4,9,original sound - TheMacaulleys,"@hellofresh, hellofreshpartner, hellofresh",themacfamily,79200,221,6156,98
4,10,Anita Max Wynn (Jersey Club) - Fazobeats,"@showtimebaba, @yohan_lbt, @yadipr_5, diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,22000,190,1158,85
4,11,original sound - Mo’s Barbers,"barber, haircut, braids",mosbarbers1,4200000,57300,142600,26600
4,12,original sound - danizhe,"fyp, xybcza",danizhe,519100,4945,72000,12400
4,13,Stay Fresh - KD Da Kid,"@gwn.cherraine, fyp, kddakid, ddosama, viral, rappers, collab, blowthisup, twins",thelitfamily4l,21700,462,3045,60
4,14,WHIP! - Tayo Ricci,,tayoricci,11800,47,556,5
4,15,original sound - xlpperrllm0,"pov, tiktok, fyp, fyp%E3%82%B7, foryou, funny",xlppee0,830400,52800,124700,49500
4,16,original sound - BankrollDyl,"fyp, funny",itsbankrolldyl,61700,466,8919,529
4,17,Originalton - Music🎧,"thevoicekids, thevoice, music, song, eminem, fyp, fyp%E3%82%B7, fy, foryoupage, foryou, viral",ben.voicee,509800,953,47300,2701
4,18,Originalton - Aykan,"ishowspeed, ishowspeedclipz, viral, fy, rizz",aykronik,100100,553,9791,1020
4,19,original sound - RANGO TENGE TENGE 🇺🇬,,itsforyou208,2426,63,44,159
4,20,original sound - Zach Choi,"tiktokfood, asmr",thezachchoi,176500,478,14500,1078
4,21,original sound - Sturdy Off,"fyp, dance, sturdyoff",sturdyoff,21500,112,2039,345
4,22,som original - 🅤🅝🅛🅐🅧,mr,mrbeastgameng4,203100,3911,26100,11100
4,23,original sound - Mr Good Luck 💵💰,,mr__good_luck,14800,2527,1558,2074
4,24,origineel geluid - SmallCat,"memes, lowqualitymemes, funny, viral, trendingvideo, offensivememe, fyp, offensivehumor, offensivejokes, offensivememesylyl, offensivememesylylv50, offensivehumour, offensivehumorisbesthumor",smallcatyt,2482,11,226,55
4,25,"Spooky, quiet, scary atmosphere piano songs - Skittlegirl Sound","conspiracy, horror, theory, horrorstory",horroriginz,56600,12800,10400,17100
4,26,original sound - jerry,"electronic, pcb, homeappliance",jerryli508,77700,634,16100,4333
4,27,original sound - Funny facts,"facts, curiosity, randomfacts, learnontiktok, factsyoudidntknow, viral",funnyfactsvn,506200,75100,63200,440700
4,28,son original - NODDI,"ddosama, jstarballa, jayclickin, ripnottiosama, e4n, e4notti%F0%9F%95%8A, brothers, 4k, edits, 4kedit",noddi_edits,45100,274,8311,459
5,0,sonido original - Kimberly Loaiza,,kimberly.loaiza,705100,5479,46500,9820
5,1,"original sound - Sounds , dances, outfits,shoes","@lissethchavez_, therookie",jennadewan,238900,752,9715,500
5,2,original sound - The Vu Squad,,thevusquad,45000,777,6273,1709
5,3,sonido original - Chachi _0102,"@iloverussellwilson, @888tweak, football, nba, kobe, soccer, neymar, fyp, foryou",zostyler,839700,2688,83900,1315
5,4,original sound - Eman,,by.imanx,104600,2418,7744,598
5,5,Royalty - Egzod & Maestro Chives & Neoni,"anime, eminenceinshadow, kagenojitsuryokushaninaritakute, coldanimemoments, animefyp, animerecommendations",heiwa_chujitsu,56000,285,9997,81
5,6,original sound - FunnyCatsofTiktok,"funnycats, funnyanimals, funnypets",funnycats0ftiktok,8500000,31700,929200,241500
5,7,original sound - trevor wallace,@trevorwallace,trevorwallace,82700,197,5878,264
5,8,original sound - Ryan Blackwell,,brookemonk_,469900,1049,26400,2464
5,9,apple pay w brittany laugh - requiem for a meme,"@nicollefigueroaa, fyp, bestfriend, parati, foru",andreecuadros,2200000,6827,83800,1782
5,10,original sound - Bull.E pack,,elsarca,67500,110,4016,84
5,11,original sound - Dyso,"fyp, lethalcompany, lethalcompanygame, funny",dyssooo,2400000,12600,330100,77000
5,12,One (Remastered) - Metallica,"fyp, guitarhero, fortnitefestival, fortnite, clonehero, foryou, metallica",760.creations,120600,1657,11000,3153
5,13,original sound - BogStandard,"calisthenics, workout, perte, foryou, fyp, gym, reaction",erikbarsi_sw,303400,3793,18300,14700
5,14,original sound - 🌟,"season9episode26, 7ecora, mlp, mlpfim, mlpfriendshipismagic, mlpedit, mylitttleponyfriendshipismagic, mylittlepony, mylittleponyedit, mlps9, mlpseason9, mylittleponyseason9, mlpg4, mylittleponyg4, themane6, mane7, mane6, main6, starlightglimmer, lusterdawn, lusterdawnmylittlepony, twilightsparkle, princesstwilightsparkle, spikemlp, rainbowdash, applejack, rarity, fluttershy, pinkiepie, lilcheesemlp, memories, childhood, nostalgia, 2010, fyp, mlpclips, mylittleponyclips, mlpfullep, mlpfullepisode",7ecora,705600,4369,106400,3184
5,15,MOVE YO BODY - Bryansanon,"roblox, robloxfyp, mm2, murdermystery2, murdermysteryroblox, mm2roblox",willyandgaming,782700,18500,141900,9716
5,16,original sound - CheapPickle,"minecraft, minecarftmemes, funny, troll",cheappickle,290100,401,20600,291
5,17,original sound - MOMOTIONLV,"@deanw1ck, foodchallenge, foodchallenges, eating, eatingcontest, wingeatingcontest, competion, spedup, voiceover, food, foodtiktok, newyork, fyp",momotionlv,1512,46,56,5
5,18,original sound - valentina 🍊,"chonlatee, tonhonchonlatee, khaotungthanawat, khaotungg",mikrokosmos000_,14500,64,1560,75
5,19,original sound - Charming Critter Haven,"cute, rabbit",tianyuanmengchong,13500000,75200,1100000,811700
5,20,GoodGooglyMooglyyy - Undergroundmusiclover,"relatable, foryou, foryoupage, fyyyyyyyyyyyyyyyy, fyp%E3%82%B7, fyp, fy, funny, nobetterthanaman, art, digitalart",lunarthemoon,463900,1457,80500,1696
5,21,From Tha Back - lil.Eaarl,"fyp%E3%83%84, foryoupage, identicaltwins, dance",zaii623,1200000,2926,176700,7704
5,22,original sound - ldyaen,,ldyaen2,340900,726,23000,342
5,23,original sound - ilham - 🎧<𝟛,,statmantheboss,7500000,37400,425900,36100
5,24,original sound - Nara Smith,"latenightsnack, snacks, treat, dessert, strawberry, dippedstrawberries, fyp%E3%82%B7",naraazizasmith,342600,1759,16400,1049
5,25,FUNKED UP by XXANTERIA and ISQ UNRELEASED - ku,,johnspinaa,1200000,4723,107300,3123
5,26,original sound - nurse.johnn,"nursejohnn, nurselife, nursesoftiktok, nursehumor, nursetok, nurseproblems, nursing, nursingstudent, nursingschool, healthcareworker, healthcarehumor, hospitallife, hospitaltiktoks, medicalhumor, medicaltiktok, fyp, foryou",nurse.johnn,3400000,8580,184500,44300
5,27,original sound - 🪐,"fyp, fortnite",rayluvsahsoka,1100000,8436,91400,6640
5,28,original sound - Sophia.teacher,"school, professor, test, correction",best.prof.sophia,2000000,31900,136600,58800
