batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,lowe.dat - suritasarapist69,"@pkbsbl24, fyp, therealcoolspot, glitch, newtrend, viral, trending, glitchoverlord, glitchapocalypse, new",therealcoolspot,446100,2646,35900,1475
1,1,original sound - Sweetpea 😍 Her,,glxxmike,3300000,19800,268200,90300
1,2,original sound - ABKYS,,aubreykeeyyysss,30500,1343,1134,121
1,3,original sound - Gloomy pal Pou 👽,,gloomypou,409100,7301,48500,18400
1,4,original sound - Bortazz.24,fyp,hoodbab.y_,196400,1297,7265,1111
1,5,original sound - MagicMikey,"eating, chicken, buldak, asmr, mukbang, food, asmrfood, asmrsounds, foodtiktok, foodie, hot, spicy, yummy, delicious",themagicmikey,151500,697,12200,2923
1,6,original sound - Bosslife Femer,"@theshowlorios, foryoupage, shoedoc, fyp",bosslifefemer5,48200,917,7196,289
1,7,Can't Get Enough - Jennifer Lopez,"cantgetenough, fyp, nonononono, idontevendrink, imokay, boricua, justforfun, nyc, bronx, trendingtiktok, newmusic",jlo,4200000,49500,148900,172800
1,8,original sound - ℒ𝒾𝓁𝓎⸆⸉,"@rarebeauty, @tartecosmeticstrsdt, @youthforia, @elfcosmetics, grwm_aesthetics, grwmroutine, grwm, grwmmakeup, grwminhawaiii, hawaii",grwmwithlily8,122000,3131,6951,1481
1,9,sonido original - halo,,diamantblazi,65600,343,4092,180
2,0,som original - elecemaximo22,"fyp, paravoce",cauaobeid,123100,357,8625,672
2,1,оригинальный звук - 🇰🇿SKYDAN🇰🇿,,skydaan,45300,601,4473,245
2,2,original sound - riley mae,"interview, streetinterview, tiktokchallenge, challenge, viralchallenge",rileymae,5561,37,542,35
2,3,original sound - QCP,@albert_cancook,itsqcp,668400,1831,47000,2528
2,4,UKRAINE - Jay Hound & Jay5ive & SweepersENT,"fyp, pov, viral, marunyc_",marunyc_,28400,103,2451,56
2,5,Sloppy Seconds (Ick Pt. 2) - Lay Bankz,@kennabeann14,di1araa.s,376800,1121,36800,1307
2,6,original sound - Jack Doherty,"jackdoherty, kanye, ye, drake",jackdoherty,37600,1328,2182,177
2,7,original sound - WaterSplashX,"watergym, waterfun, watertoy, watergun, waterwar, waterpark",watersplashx,128600,1455,21400,11700
2,8,Déjame saber - Dei🌙,,ruuuruuu09,270800,311,13300,841
2,9,original sound - Andie Elle,,xxandieelle,14600,112,1759,28
