batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - YahneOfficialASMRBarbie,"facecard, asmrbarbie, asmr, asmrglue",yahneofficial,2700000,6199,137900,14500
1,1,original sound - Gavin.kernstinee,igmirandahhmarie,mirandahshaul,211900,2096,12800,4399
1,2,original sound - ★ seplix,,brookemonk_,1000000,2565,53600,1363
1,3,original sound - ♡𝘼𝙧𝙘𝙝𝙞𝙚&𝙍𝙤𝙠𝙞♡,capcut,timtinfamilly2,11400,275,1790,483
1,4,original sound - Maze 🍕💙,"@gabe_starkiller, mazerlaser, dominosgirl, fy, fyp, easyrecipe, viral",mazerlazer_,106100,2414,59500,10700
1,5,original sound - Isla Moon,"swimming, mountainlife",secret.isla.moon,502,2,34,2
1,6,original sound - .,,sophiat24,26500,60,790,22
1,7,Hot Girl Bummer slow reverb - ssz,"taper, texture, fringe, mew, hairtransformation",montiztouch,759300,8086,61400,4486
1,8,original sound - Bring back bubbly!,"bubbly, fyp%E3%82%B7, pregnant, baby, bubblypage",bring.back_bubbly1234,93300,2108,19800,782
1,9,original sound - KYRA,"@gabrieladmrs, @zolita, bloopers",kyra212green,16700,65,662,52
1,10,original sound - Onyx Family,"fyp, siblings",onyxfamily,395900,3466,52800,1224
1,11,original sound - The Relationship Hub,"mianwaylon, trend, couplegoals",mianwaylon,18200,40,810,60
2,0,original sound - ®️ Louieveegang💙,@louieveejules,louieveedee,1248,25,109,1
2,1,original sound - Mary Cooper,"youngsheldon, youngsheldoncast, sheldoncooper, marycooper, missycooper, georgecooper, georgiecooper, meemaw, meemawcooper, iainarmitage, raeganrevord, zoeperry, lancebarber, anniepotts",marycooperfan3,115400,2011,17300,1129
2,2,original sound - Princess Yufat🇰🇷🇬🇧🦋🦋,"raidess1, homa9k, homaraides, fanhomaraides, foryou, goodboy, raideshoma",yuyukituu,16300,106,1960,1008
2,3,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"viral, fyp, couple, boyfriend",isaacandandrea9,30200,106,2588,63
2,4,WORK RIHANNA FT DJ NATTAN - MTG DE CRIA 2024,"wheneverwherever, capcut, adios2023, landrew, landrew4life_%E2%99%A1%E2%99%A1, blowup%3F, @andrew.davila, @lexibrookerivera",landrew_forever,1794,21,272,19
2,5,Dance The Night (From Barbie The Album) - Dua Lipa,"fyp, trending, girldadtiktok",taytayfrey,194800,436,6246,695
2,6,Without Me - rapidsongs,"fyp, petlover, dogs, dogsofttiktok, foryoupage, dog",casey.toby,33100,10500,6932,1692
2,7,original sound - BETTINA,"pov, fyp",daniela_estefaniaa,19400,88,2355,14
2,8,original sound - Nico et Dani,"abonnetoi%E2%9D%A4%EF%B8%8F%E2%9D%A4%EF%B8%8F%F0%9F%99%8F, nicocaponecomedy, fyp%E3%82%B7, fyp",caponekimo,233300,4082,24600,19000
2,9,original sound - Piercing videos,"nosepiercing, earpiercing, helixoiercing, cartilagepiercing, piercinglovers, piercingvideos, piercingvideo, piercernotiktok, piercingshop, 209, 510, stockton, oakland, lodi, modesto, tracy, bayarea, tattoos, tattooideas, piercingidea, bodymod, bodymodifications, piercinggonewrong, itsjustapoke, ca, pinkshop, fashion, treanding, fowardhelix, fowardhelixpiercing, earpiercingideas, earpiercinggoals, to, tonguepiercing",thepiercer,79400,1004,4290,965
2,10,original sound - Dr Ryan,"trend, tiktok, viral, fyp, foryoupage",its_drryan,88500,757,4315,679
2,11,original sound - ✨Kay and Tay✨,"kayandtayofficial, couples, relationships, pregnant, postpartum",kayandtayofficial,586400,1412,25000,862
2,12,Silent Hill - Horror music - Gabriel Andrade Produções,"creepy, horror, scary, spooky, haunted",spooky.states,9567,551,2290,380
2,13,original sound - NDJ,"@naxiyd, usher, superbowl, halftimeshow, aliciakeys, chiefs, @usher",nathandavisjrndj,707300,4866,52500,7581
2,14,original sound - ♡𝘼𝙧𝙘𝙝𝙞𝙚&𝙍𝙤𝙠𝙞♡,"capcut, %D1%80%D0%B5%D0%BA%D0%BE%D0%BC%D0%B5%D0%BD%D0%B4%D0%B0%D1%86%D0%B8%D0%B8, timtin, crazycasa",ilove_tim_tin.1,29200,5,6288,1535
2,15,original sound - Kaitlin P,"@cry_baby_4_ever0, povs, pov, povsoftiktok, povseries, highschool, storytime, grwm, grwmmakeup, getreadywithme",kaitlin_p123,24000,664,3303,66
2,16,original sound - Isaac & Andrea,"fyp, foryou, game, funny, couple",isaac.and.andrea,40600,48,2051,43
2,17,original sound - pepeylucas,"humor, parodia",pepeylucass,5800000,38100,476700,185700
2,18,original sound - Zachary Taub,"@cooper_moss, diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,94000,341,3876,205
2,19,AH TXE TXE - GIANT & TYSON,,noelgoescrazy,325700,2101,12900,3000
2,20,original sound - Al Barber,"girlfriend, british, albarber, albarbersydney, sydneybarber, barbershop, haircuts, hairstyle, mensgrooming, relationships, freshfade, sydneyhair, sydneybarbershop, bestbarberinsydney, vibes, barbering, skit, forlaughs",al_barber00,698700,2272,68300,4910
2,21,original sound - TheChurcoFamily,"toddler, toddlersoftiktok, toddlers, daddysgirl, girldad, daddaughter, fatherdaughter, momsoftiktok, family",thechurcofamily,2600000,13300,178700,41600
2,22,One Side - Iyanya,"onesidechallenge, afrobeats, afro, dance, loicreyel, afrovybzcanada",loicreyel_official,227900,1542,15300,5732
2,23,original sound - mel 🎀,@emma_j_17,st0ry..t1me3,46100,777,8586,105
2,24,original sound - Momma W,,mommawhatitdo,148900,655,8943,2289
2,25,original sound - Diego Pinto,,bestfoodsecrets,17200,496,8948,1580
2,26,Taylor Swift-like refreshing country - C_O,"bingbinggifts, giftideas",bingbinggifts,34900,2167,4689,537
2,27,son original - Тим Тин,capcut,timtinfamilly2,2259,44,314,128
3,0,Wet Shoota - sound remixes,"fyp, @zelenska.darina, @mary_cooperr",kate.nita.secreet72,1468,6,254,11
3,1,sonido original - cassie & Zack 🎀,"timtin, zackycassiecrazycasa, fyp%E3%82%B7, zach, cassie, couplegoals, ariela640",zach_cassie_couple,1490,63,221,73
3,2,original sound - Claireeee,,clairelizzyxo,2727,15,239,7
3,3,HOMA - HOMA.d3,capcut,gowa.miii,1221,34,204,17
3,4,original sound - harperzilmer4,"fyp%E3%82%B7, fyp",harperzilmer4,416000,3962,21400,461
3,5,theresthedoorbich - moviepass,"duet, foryoupage, fyp",zacbouletviau,35700,2906,5099,327
3,6,Originalton - Hakimicx,"fyp, foryo, mein, sch%C3%B6n, video, auf, tiktok, zusammen, jetzt, sehen",hakimicx,119600,1,13700,788
3,7,original sound - ♡𝘼𝙧𝙘𝙝𝙞𝙚&𝙍𝙤𝙠𝙞♡,capcut,tim.tin79,7093,147,1203,225
3,8,sonido original - ⾕ﾠAVNﾠ⛁,"ponmepaeatitiktok, pinchetiktokponmeenparati, parati, viralvideo, paratiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii, tina, crazycasa, timtin, foryou, fyppppppppppppppppppppppp, @timtinfamily",crazyxcasa,2882,121,529,101
3,9,original sound - ZakZakk,,funnymoments.0342,20500,92,1770,87
3,10,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,215900,1821,24400,1386
3,11,original sound - Serena Belle,"savagedaughter, cinematic, celticmusic, folk, basssinger",ebucs19,525000,3489,92800,5472
3,12,som original - Rafa🫶🏻(julipe'shipper)💗💘,"@supimali, @_s_stacy_s_, @ev.ge.niaaaa, @jennyblest, crazycasa, timtin, capcut, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy, fy",tim.tin.fan32,17100,666,2908,510
3,13,original sound - ceeceevenae,"fyl, sama28, @_.daddysfirstborn, sisters",itsyagirllami,46900,867,10200,391
3,14,original sound - Dymund,"fyp, familyfun, couplegoals",dymund.diva,584400,17400,27500,39900
3,15,original sound - Scare.Prank.USA,"scarecam, scareprank, funnyprank, jumpscare, funny, scaring, funnytiktok, fail, failarmy, viral, trending, foryou, fyp",scare.prank.usa55,56400,793,4895,6827
3,16,original sound - Arcticz X Trikzz,,thedombrack,42100,189,2519,65
3,17,2 days into college - Aimee Carty,"pov, fyp",daniela_estefaniaa,11600,109,1249,24
3,18,original sound - nodrama_👑✨🏝️🏦💸💎🎥,"agt, americansgottalent, singer, gottalent",nodrama_agt,3000000,28600,261300,56000
3,19,nhạc nền - Biba Bibu,"baby, embedangyeu, funnybaby, cutebaby, funny, babycute, embedethuong",biba.bibo08,339200,3079,16300,15200
3,20,Very Sad - Enchan,"respect, explore, f%C3%BCrdich, mom, kids, viral, kindness, foryoupage, %D8%A7%D9%83%D8%B3%D8%A8%D9%84%D9%88%D8%B1, %D8%B3%D8%AA%D9%88%D8%B1%D9%8A%D8%A7%D8%AA",kisra.khalil,218600,6636,12100,3287
3,21,Mi Gata - Standly & El Barto,capcut,timtinlove,18200,475,2590,401
