batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Haley 🌙 | aemkniqht,,joshgotrich,335400,7153,30200,2824
1,1,original sound - fr0sty_rick,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",leci.bby,280800,629,15600,166
1,2,original sound - doyoucare😐,"salmajabarbique, fyp, foryoupageofficiall, fyp%E3%82%B7, foryourpage, crocs, converse, shoes, trend",salmajabarbique,1900000,15200,161700,16300
1,3,original sound - The Relationship Hub,,michelle.and.andy,269400,731,18400,4472
1,4,Bundles (feat. Taylor Girlz) - Kayla Nicole,"gyat, recoil, baddie, trendingvideo, egirl, fyp%E3%82%B7%E3%82%9Aviral, fakebody, fitcheck, xyz, abcxyz, dance, gymfit, tights, leggings",heavenlyhotties,63900,195,9231,204
1,5,original sound - Anna Faye💌,"fyp, foryou, preppy, annough, trending, annafayeslays, fyp%E3%82%B7, xyzbca, viral, fake, joke, satire",preppyannafaye,15400,104,2255,24
1,6,sunet original - AL RAFAELO,"rafaelo, foryou, darbuka",rafaelo.ro,918900,7792,57100,7039
1,7,original sound - Dtay,comedy,dtay.known,112700,891,18500,1629
1,8,som original - ⓚⓐⓘⓚ,"fyp, mewing, funny, relatable, him",buggysbestbitch,3100000,15100,166500,10800
2,0,Tell Ms. K (Remix) - Khalia V.,"bestteacherever, thirdgradeteacher, fyp, viral, teacherbae, tiktokteacher, share",itsmekhaliav_,322100,2034,47000,818
2,1,original sound - tgf,,south1889,43,5,2,0
2,2,オリジナル楽曲 - Lynja,,cookingwithlynja,4700000,118100,358300,14500
2,3,Drizzy - Brotha Nam,"collegelife, oncampus, university, winterbreaks, attendance, developer, javascript, python",codewithclaude,142200,406,13900,460
2,4,som original - Moisés Taques,moisestaques,moises.taques,1800000,24800,126700,80000
2,5,Gulp gulp - ☆,"@ishowrage4legendd, xybca, fyp%E3%82%B7, friend",h34rts_4u1,1500000,31000,304800,52200
2,6,original sound - Zup,"fyp, foryou, foryoupage, zupku",zupku,696700,4411,97600,12200
2,7,original sound - The Real Street Family,"fyp, family, motherdaughter, relateable, mexican, latina, mom",therealstreetfamily,58900,157,3931,252
2,8,original sound - Blondemilkman,,usimmango,444100,1125,34800,2158
2,9,original sound - Jerseyboyyy,"screammovie, spongebob, jerseyboy1963, jerseyboy1963, jerseyboy19633, ticktock, foryou, makeup, jellybeans, money, fyp%E3%82%B7%E3%82%9Aviral, viralvideo",jerseyboyyyy,76700,19800,9665,20000
2,10,sonido original - CUACUA ARGENTO,"parati, entrenador, gym, @pelao.khe",ivan.alexanderrr,463200,1681,27000,13900
2,11,original sound - dwyc27ja2,"crimescenecleaning, hoardingcleanup, cleaning",dwyc27ja2,247000,3159,16800,2149
2,12,original sound - ❦,@ijustwannafeelaliveb,nahbruhdascrazy,24,2,4,0
2,13,sonido original - UniversalPicturesMX,"humor, chiste, comedia, viral, tendencia, usa, mexico, colombia, ecuador, quito, cdmx, peru, espa%C3%B1a, newyork, panama",itatijoss,74300,954,6253,833
2,14,comics - chillytunees,"foryoupage, foryou, braces, bracesoff, trending",alysgriff1ths,1100000,2090,52600,1017
2,15,Run - tsampira_k,"siblings, brother, sister, viral, %CE%B5%CE%BB%CE%BB%CE%B7%CE%BD%CE%B9%CE%BA%CE%BF%CF%84%CE%B9%CE%BA%CF%84%CE%BF%CE%BA",ethe_real._,4099999,39500,321900,107600
2,16,original sound - Leighton Ivy Luckey,"goth, gothoutfit, gothgirl, gothmakeup, funny, cute, humor, fyp, cozy, strawberry, purplehair, fyp, reels, foryou, makeup, cold, hoodie",ivy_celeste__,135200,641,11400,3252
2,17,som original - LG,"fyp%E3%82%B7, foryou, foryoupage, zyxcba, pinkypromise, therian, %F0%9F%90%BE",ab1.0n_p4ws,94,17,20,1
2,18,original sound - Dre & Lay,@r3db3rry_,andrebourgeixx,139300,2440,9172,223
2,19,оригинальный звук - aburec,"foryou, fyp, foryoupage, sama28, foryou, fyp, fyp%E3%82%B7, beforeandafter, sisters, foryoupage, fyp, trending, tiktok, foryou, fyp, fyp%E3%82%B7, foryoupage, xhosatiktok",mbaeliey,86200,292,1809,103
2,20,original sound - Tk 💕,"fyp, trending, dogsoftiktok, foryoupage",tikaramonee16,3700000,21900,280600,66500
2,21,Rave no Escurinho Bota a Mão na Parede - Davizin & MC TOPRE,,gemelasabello2,674000,2932,27500,1766
2,22,som original - Mateus Erd⚡,"pov, comedia",mateus_erd,329700,1907,33000,3300
2,23,original sound - KEEMOKAZI,"duet, tacata, tacataremix, acapella, trending, tendencia, trendingsong, cancionestendencia",iamtiagz,845900,4883,73100,1026
2,24,son original - RAPoXygène,"fyp, foryou, viral",larissatrofino26,33600,45,5071,88
2,25,"Automotivo XM, Taka Taka Taka Tá - Dj Brunin XM & Mc Lullu & Mc Erikah & Kinechan",,meeynara,804300,6535,114500,7761
2,26,original sound - juju,"fyp, foryoupage, curlyhair, curlyhairproblems, relatable, curlyhairtutorial",therealjujubabyy,995300,3197,85200,2592
