batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - YahneOfficialASMRBarbie,"facecard, asmrbarbie, asmr, asmrglue",yahneofficial,2700000,6203,138000,14500
1,1,original sound - Sara,"divorced, single, singlelife",sara.mi1ler,373300,110100,16100,15100
1,2,original sound - David Lawson,,dobretwins,265100,4377,32000,4489
1,3,original sound - Lucas and Marcus,,dobretwins,155500,836,11900,251
1,4,original sound - Big B,,oliver6060,350200,5906,17600,4860
1,5,Tá OK - DENNIS & MC Kevin o Chris,"@sinetmatteo, diamantblazi, seckoff, basketballplayer, floridabasketball, florida, usa, usabasketball, dunk, explore, explorepage",diamantblazi,546900,2546,43400,2648
1,6,original sound - MamaCookie,"anothersundayanotherbreakfast, anotherdayanotherdinner, vlog, spendthedaywithme, spendthemorningwithme, grwm, snackshack, cooking, laundry, getreadywithme, morningroutine, @m.vapparel, @iris_and_rainbow, @daydreameddesignsllc, @big_sis_kris",itsmamacookie,31500,143,801,26
1,7,sonido original - Yayis ❤️‍🩹,"novios, viral, comedia, omega, alfa, contenido, amor, pareja",itsadriang,10100,332,1269,94
1,8,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"@khayemalpjr1, americanaccent, africanaccent, fyp%E3%82%B7, fyp, accentchallenge",proxyrod,95600,1451,9576,5893
1,9,enesify _ Out of My League - ig: enesfyy,,thaatbishlilyy,456200,12500,78900,7155
2,0,original sound - Salish Matter,"@nidalwonder_needal, viral, fyp%E3%82%B7, fanpage, salishfanpage, salishmatter, dance, nalishforever",salish4_lifeee,3034,35,299,3
2,1,tokold on all plats - kold ⛥,fyp,st4ckiez,543700,2874,40900,1685
2,2,Una Foto Remix - Emilia,,lossiblings_,357600,1232,14600,729
2,3,Basbousa song - المايسترو محمد الشيخ,@kelliyoder1,mckenzibrooke,130199,294,5903,112
2,4,original sound - Ant,,toomuchanthony,192100,1256,13000,118
2,5,original sound - Sam and Monica,"fyp, foryou, couples, relationship, prank",samandmonica,2200000,9602,117700,33600
2,6,original sound - ✨ faith hope ✨,"grwm, influencer",faith.shops0,5,0,0,0
2,7,original sound - Tasmin Dhaliwal,"@bloomnu, bloompartner, costco, costcosamples, mukbang, mukbangeatingshow, asmrfood",tasmindhaliwal,75100,867,7421,192
2,8,original sound - Frank Bergquist,,the_mannii,25300,355,1668,127
2,9,original sound - Air Run,"ocean, deepblue, northsea, storm, deepsea, @olivernordin1",airrun_,7240,73,735,22
2,10,original sound - Ellie,,ellielovesgymnastics0,1,0,0,0
2,11,original sound - Family Bee,,family.bee6,4,2,1,0
2,12,original sound - Saige’s Spam,"dance, dancemoms, delusional",certifiedmalibubarbie,28,4,0,0
2,13,original sound - Daja ASMR,"asmr, fyp",dajaasmr,96700,1143,15300,304
2,14,original sound - Arcticz X Trikzz,,thedombrack,42200,191,2528,66
2,15,original sound - Lala,"foryou, outfit, fyp, school, outfit",lala_sadii,93800,1359,4659,90
2,16,Step Over A Body - TX2,,tx2_62,39,1,9,0
2,17,soak city (do it) - 310babii,,keke.janajah,22200,78,857,17
2,18,Whats a soulmate - csbyeol,"kinigradeon, fyp, soulmate, valentinesday",kinigradeon,202500,1022,14300,752
2,19,original sound - kardashianicon,"becauseitsiconic, trendingsong, lipoils",krissleos,34300,268,3247,127
2,20,Love You So - The King Khan & BBQ Show,"viral, couple, boyfriend, fyp",andrea.lopez44,30400,110,1562,61
2,21,original sound - Kris Grippo,@mailer63,kris8an,19800,278,1442,48
2,22,original sound - Tyler,"funny, relatable, food",tylervitelli2,6609,248,1211,74
2,23,original sound - chaela:),lettersfilter,chaelanl,81600,504,6383,246
2,24,original sound - Hannah,"birthday, grwm",hannah.grwm_17,2,0,0,0
2,25,оригинальный звук - loga10,,dobretwins,223500,785,14000,828
2,26,original sound - ella,"@mm2_ws10, fyp, roblox, mm2, mm2roblox, mm2fyp",aestx3lla,174000,1697,31900,1085
