batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - 𝗮𝗺𝗮𝘆𝗮,"nadiaj, fyp",notnadiajocelyn,258100,1265,29000,592
1,1,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,164200,2908,21200,692
2,0,original sound - Rashid,"arab, muslim, christian, fyp",rashooodyyy,1300000,9250,107800,11000
2,1,original sound - Kriss&Esme,"grwmroutine, quincea%C3%B1era, quince, grwm, quincemakeup, quinceparty",krissleos,224200,1045,18200,284
2,2,original sound - Diamond & MOBS,"pranks, family, fun, funnyvideos",vsdiamond7,95100,909,17200,830
2,3,sonido original - karlenys✨,,karlenys15_,28500,368,1413,141
2,4,sunet original - Victor drx99,"zyxcba, fyp",levi_neal14,616600,3653,42500,3087
2,5,How to Dress Like Lil Yachty - Jhalfaday,"lilyachty, howtodress, fashion, outfit, fyp%E3%82%B7, viral, trend",tori.dastarsylist,45500,151,5265,83
2,6,Originalton - 𝕷𝖎𝖆,"pastorjeff, sheldoncooper, sheldonleecooper, praisethelord, cooperfamily, coopersyoungsheldon",passtorjeff,254400,4281,36900,4143
3,0,I love happy me - iownyourFYP😡,,riiofficiiall,103000,383,8193,679
3,1,Josh Levi BIRTHDAY DANCE - Demilano,"fyp, foryou, viral",pyt.leyleyy,166900,769,24200,1954
3,2,original sound - McPlayGT,"fyp, foryou, foryoupage, prank, comedy, trend, trending, viral, asian, pranks, nyc, newyork, newyorkcity, new, newtrend, newchallenge, mcplaygt",mcplaygt,18800,50,1650,33
3,3,original sound - Fiercely ReDefined Dance Team,"fyp, frdt, frdt513, majorette, majorettedance",frdt513,37000,68,3964,71
3,4,Thanks for using this sound - plunger_gt,"gorillatag, gorillatagvr, gtag, funny, skit, fyp",plunger_gt,13700,3429,3086,339
3,5,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"cornwithslime, fyp, fypage, trending, tiktok, new, viral, explore, slime, slimetok, satisfy, foryou, funny, fun, trend",cornwithslime.fun,48300,3826,6755,120
3,6,original sound - Kayy_Nas 💖,"principal, principallife, schoollife, school, studentproblems, firedrill",kayy_nas,173200,799,27900,1027
3,7,original sound - KYRA,"@gabrieladmrs, @zolita, bloopers",kyra212green,16900,66,679,53
3,8,BASTA THUNDER KINEMEROT SIYA - jae's,"fyp, diet, gym, fitness, weightloss",pookieateacookie,29400,3148,3226,273
3,9,original sound - Aliyah Marie,,aliyahm411,72900,322,6315,310
3,10,original sound - charli d’amelio,,charlidamelio,2300000,15700,85600,4234
3,11,sonido original - halo,"@lilwavy.7, @yohan_lbt, diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,667800,4402,48200,3362
3,12,Empty Space (Ouu) [Instrumental] - Rigiestandrigid,"fyp, wedopetwinz",wedopetwinz,203900,1868,5662,426
3,13,original sound - Brooke 👩🏼‍🎤,,sirrmicheal_,61900,244,4008,240
3,14,original sound - casssidy_j,,chrispoohh,35700,137,4302,179
3,15,Pull up challenge Bryansanon mr 217 - Bryansanon,,infamous_wu13,55600,1988,5001,97
3,16,오리지널 사운드 - 그레빠체리,"@jasondchen, transitionbts, transitiontutorials, transition, couple, couplecomedy, couplegoals, funnycouple",luseeyalu,305200,1150,18100,1916
3,17,original sound - Connecticut Women OB/GYN,,haleyybaylee,149500,924,5683,613
3,18,original sound - Alexis,"fyp, foryou, foryoupage, viral, xyzbca, alexisdacreator",alexisdacreator,57800,2100,9305,333
3,19,original sound - jàññàñy❤🌈 - ஜனனி❤️✨,"capcut, fyp%E3%82%B7",dakota1759,2,3,0,0
3,20,original sound - giocicc21,"fyp, fypviral, lilbrother",giocicc21,7,0,0,0
3,21,original sound - matterxwonder,"nalish, fyp, viral, edit, love, nidalwonder, saysaymatter, ship",matterxwonder8,141300,520,15600,701
3,22,original sound - mckinley richardson,,mckinleyrichardson,44200,178,5172,86
3,23,original sound - Josh & Momma,"lemon8us, food",joshandmomma,24100,263,963,465
3,24,original sound - Lilyy,"fyp, pickles",badbishlily,132000,2038,16700,609
3,25,original sound - ᴀᴜʀɪ ✨,cleantok,aurikatariina,396500,16000,21500,26900
3,26,original sound - Jack Doherty,jackdoherty,jackdoherty,119300,631,13100,125
3,27,original sound - Jalen and Josiah,"twin, weretwins",jonesstwins,461400,2683,15400,3243
3,28,Stay Calm - ~Fnaf~,,benjikrol,267200,2168,36100,1858
4,0,original sound - Sour King Drew,"viral, fyp",sourkingdrew,245500,2469,26700,1710
4,1,Put the baby dooowwn - Nale Lewis,"peoplebelike, momlife, newborn, contactnaps, cosleeping",mrsnalelewis,593700,8457,31900,8958
4,2,kiss trend - lotte,"fyp, lesbian, ilovemygf, kisstrend",marslaywu,342300,5032,31900,5306
4,3,original sound - Cardo,@laurence.batts,realcaardo,29900,482,1733,152
4,4,original sound - PrincessDi🦋,"@trufru, trufrupartner",princessdimccreary,64200,263,3542,122
4,5,original sound - tedepuwrnu,kaneandprymr,kaneandprymrr,69300,239,9517,325
4,6,original sound - Itsalexadarling_,"@lauramanriquepach, parati, education, fyp, trending",itsalexadarling1,16400,693,901,40
4,7,original sound - Masons View,,therealcjsocool29,289700,790,22300,890
4,8,original sound - Fabio&Ben,,fabioandbenn,37800,76,3285,84
4,9,WEST SIDEEEE - J,,itsyaboyryantang,5372,222,443,11
4,10,Diamondz n Roses - VaporGod,"fyp, tiktok, foryoupage",zoe_hmtz,111700,560,7551,235
4,11,Give Me a Kiss - Crash Adams,@crashadamsmusic,tiatiababy,38600,271,2198,28
4,12,sonido original - Hermanas JM,"@chefenproceso, humor, comedy",odalysanddafnne,359300,532,13900,272
4,13,original sound - Macy Ray,"celebrity, celeb, rap, rappers, rapper, cardib, cardi, megantheestallion, nbayoungboy, polog, poohshiesty",macyraydearing,11600,261,949,28
4,14,Substance - 03 Greedo,"snow, ontario, relateable, snowheart",user3847473831,108600,1157,16500,2155
4,15,original sound - Daja ASMR,"asmr, fyp",dajaasmr,96600,1143,15300,303
4,16,Move Yo Body fazo edit - fazo💫,"fyp, xybca, pbjerry, makeuptutorial, foryourpage, diyproject, fyp%E3%82%B7%E3%82%9Aviral, treatyourself",playboi.jerry2x,137200,1262,26100,847
4,17,original sound - keemokazzi fan🤍,"foryourpage, fyp, scoobydoo, scoobdance, foryou",keeemokazzi,32800,360,5742,215
4,18,orijinal ses - caner,,infamous_wu13,121700,2234,12700,185
4,19,original sound - The Rideshare Hub,,ridesharehub,43100,505,4650,300
4,20,original sound - Ameera♾🤍,"princesskk, cinco%C3%B1era, mygirl, fyp, hellofive",jashol0,4881,114,570,149
4,21,original sound - Ella 💕,"fyp, foryoupage, navy, futuresailor, military, miltok, bootcamp, grwm, usnavy, chicago",wholelotta.rose,5,1,0,0
4,22,im gonna touch you all - jo,"fyp, goviralgo, erich, yau, foryourpage",richoffvizaa,668900,26600,90100,4277
4,23,Move Yo Body fazo edit - fazo💫,,jiahbiahhh,54900,147,7146,172
4,24,som original - santrz,,nevaaadaa,267000,2276,16200,410
4,25,original sound - Sky 💔,@kanon.simms,skyyjade,26000,315,2993,62
4,26,original sound - Jack Doherty,"jackdoherty, jackdohertyclips",jackdoherty,15100,115,1043,17
4,27,original sound - WildNOutMoments,"@rramiyamariee, fyp, carmenamina, ramiyahmarie",carmenaminaa,37700,105,3960,146
4,28,original sound - mikeymarrero,"fyp, foryou, couple, toxicrelationship",mikeymarrero,91300,333,6918,2304
5,0,original sound - Qui Renea,"foryou, fyp",quirenea,52800,299,4304,867
5,1,original sound - tt trends🤍,"fyp, dance",abbysaltzmaniscute,4461,295,627,19
5,2,original sound - Nora Fatehi,dancewithnora,itsnoriana,978100,4198,55400,7297
5,3,Nothing s new by Rio Romeo - 🐙𝐈ѕa★,,asher.lara,179700,1878,23100,1106
