batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Let Me Think About It - Ida Corr & Fedde Le Grand,,brookemonk_,446500,4464,21500,796
1,1,original sound - Sweetpea 😍 Her,,glxxmike,3400000,19900,269900,90600
1,2,original sound - active <3,fyp%E3%82%B7,tina_042,404900,4635,23100,1075
1,3,original sound - Michelle Scott,,michiscottt,20000,92,1127,71
1,4,original sound - showtimechris,pov,addisonjamesofficial,72500,550,5599,460
1,5,original sound - KEEMOKAZI,,keemokazi,394300,1016,27000,341
1,6,It's Not so Bad - Cummrs,recovery,paulieepaull,22100,1425,2116,64
1,7,original sound - nalish.fanpage,"nalishforever, shipnalish, nidalwonder, salishmatter, brentrivera, pierson, jordanmatter",nali.sh_fanpage,23500,53,1618,78
1,8,Idea 22 (Slowed + Reverb) - Gibran Alcocer,"llj%F0%9F%95%8A%EF%B8%8F%F0%9F%96%A4, xxxtentacion, motivation",jahx...forever,9240,193,1766,274
1,9,original sound - ASMR TikTok 🇺🇸🇺🇸🇺🇸,@naseeb_official786,joyful.jules,17000,176,1255,273
1,10,original sound - mybackupcount4,"prettygirls, blackgirl, blackgirlhair",mybackupcount4,0,0,0,0
1,11,Like My Father - Jax,"@jaxwritessongs, themotivatfamily",queenmotivat,622600,7786,47000,17800
2,0,original sound - ComedicPill,"comedy, funny, daviduploads",comedicpill,107900,728,12900,1067
2,1,original sound - Marcelo Wang,"mandarin, chinese, marcelowang, slaybeatie, fentygloss, benefitcosmetics",marcelowang0527,2500000,13900,404100,75900
2,2,original sound - Kad,"fyp, policegirl, woopwoop",kadlikecat01,1400000,8537,110000,10200
2,3,Give Me a Kiss - Crash Adams,@crashadamsmusic,tiatiababy,38500,270,2192,28
2,4,original sound - #getactive🫵🏾,"tommytheclownn, ifollowcommunityguidlines, tommytheclownedit, idontowncopyrights, fyp%E3%82%B7, tsquadedits, justycebailey%F0%9F%A4%9E%F0%9F%8F%BD%F0%9F%92%95, justycetommytheclown",_tsquaddeditz,4932,26,1006,23
2,5,original sound - 𝘃𝗮𝗻𝗶 👾,,diamantblazi,10300,123,669,65
2,6,Chill Vibes - Tollan Kim,,kamygrant,149100,5922,20600,2998
2,7,Titanic flute fail - Funny/Awesome Vids,,gomeznotselena,11500000,143500,886600,866900
2,8,dc do yanzito - audios,"tutorial, dancetutorial",gus_bonfim,134900,370,21100,942
2,9,kai bomboclaat - 6’2 with dreads btw,,giannamjoyce,209500,1220,17700,434
2,10,Aesthetic - Tollan Kim,"@jociscott, rolllettesdance, skit, wheelchairlife, funnyvideos, funny, disabilityawareness",rollettes_la,35100,73,3917,66
2,11,som original - Jojo,,jojoyang_,247900,1093,19800,982
2,12,original sound - JAYLLNN,poisoning,realjayllnn,79500,741,5806,585
2,13,original sound - Stories,"slime, storytime, capcut",warriorcat_bluestar,364,7,54,0
2,14,original sound - Put A Finger Down ☝️,"game, putatingerdown, quiz, ugly",putafingerdownn,5909,2136,643,4719
2,15,Sdot Go FREE G - Drill Hype,,yk.quotezz_,37800,246,3364,29
2,16,Fight - BeatBrothers,,wnmmovie,121200,145,14000,136
2,17,original sound - Logan Micke,loganmicke,loganmicke,11300,234,901,23
