batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ABKYS,,aubreykeeyyysss,30400,1340,1129,120
1,1,original sound - KasperHeerfordt,"cringe, dance, prank",kasperheerfordt,2700000,9629,168200,23800
1,2,original sound - yvesmark.chery,"ofcourse, vitiligo, model, fyp, yvesmarkchery",yvesmark.chery,800000,16400,31600,9643
1,3,original sound - The Reptile Zoo,"wow, wildlife, asianwatermonitor, fun, zoolife, zookeeper, animallovers, animalreels, reptilereel, instareel, instadaily, newreel, comedy, cuteanimals, feedingtime, lizards, tim, tok, tiktok",thereptilezoo,1800000,6269,82200,20300
1,4,original sound - TWILL🕺🏼,"thehewellz%F0%9F%92%AA%F0%9F%8F%BE, fyp, lgbt%F0%9F%8C%88%F0%9F%8C%88%F0%9F%94%A5, marriedcouple%E2%9D%A4%EF%B8%8F",thehewellz,27900,282,1315,2468
1,5,original sound - Slim 199x,"cat, meow, catsoftiktok, catlover, fyp, foryou, fyp%E3%82%B7, foryoupage",meowcaattt,3300000,37700,331700,100400
1,6,original sound - alex,,andrewemily16,197500,2407,10300,4505
1,7,Grrr hihi - Glossiii,"baddies%F0%9F%96%A4, 2020, fypage, viraltiktok, emo%F0%9F%91%84%F0%9F%96%A4%F0%9F%98%9D, baddie, fyp%E3%82%B7%E3%82%9Aviral, makeup, fyyyyyy",glosslipgirl,515799,8948,60300,9799
1,8,original sound - nyxc.margelis,"makethisgoviral, fup, fyp, nyc",nyxc.margelis,3700000,35000,363700,134000
2,0,original sound - alex,"@andrewemily16.official, @andrewemily2",andrewemily16,219700,4702,8028,1828
2,1,original sound - Alexis,"fyp, foryou, foryoupage, viral, alexisdacreator, xyzbca",alexisdacreator,96900,1149,17400,2521
2,2,suara asli - DENII,,tonyczh,244600,275,5814,640
2,3,cry - ❀,"roblox, dahood, fyp, fyp%E3%82%B7",needcav,68200,1831,13000,478
2,4,original sound - Riley Willett 😍🥳🥹🥰🫶🙈🩷,"@barstooloutdoors, @swagfunkygorwilla",barstoolsports,101300,590,7527,839
2,5,original sound - Devan Van Tonder,"itmightbekokii, fyp, fyp%E3%82%B7%E3%82%9Aviral, mzansicomedy, relateable, viralvideo",yourneighborhoodstar,198600,1198,28800,2193
2,6,original sound - Kaidence,"@sophianeal1, @brisyy.rdz",kaidence.greyyyy,736900,2259,58800,4816
2,7,original sound - angelicahale,"@mau.x.cas, foryoupage, singertok, fyp, angelicahale, angelicahaleamericasgottalent, riffchallenge, beyonce, dangerouslyinlove, singingchallenge, fyp%E3%82%B7, foryou",iamangelicahale,860400,3406,51400,1732
2,8,original sound - Rachel Azzolini,,rachazzo,698900,1994,35300,12800
2,9,original sound - Barstool Sports,"@erika_, @crossfit_beast",barstoolsports,1900000,3624,95400,1781
2,10,original sound - Kid Malavic,"fyp, @mara.rosenthal",bigscarps07,432300,3144,44300,3929
2,11,What You Won't Do for Love - Bobby Caldwell,"fy, foryou, strawberry, chocolate, chocolatecoveredstrawberries",pr4yforgabs,17400000,128100,1300000,184400
2,12,original sound - mem,"apseminar, psa, lungvslife",mem_mullins,2000000,7449,146700,14400
2,13,God Rest Ye Merry Gentlemen KyleYouMadeThat Remix - KyleYouMadeThat,,shafar_sjc,58700,168,6119,106
2,14,original sound - Mosiah,"funny, relatable",mosiah.h,312100,1219,45200,2301
2,15,original sound - KEEMOKAZI,,keemokazi,370300,1249,24700,259
2,16,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,170300,1102,14800,1416
2,17,nhạc nền - bống ʕ•ᴥ•ʔ [TT],"makeup, shorts, viralvideo, foryoupage, trending, unfreezemyaccount, foryoupageofficiall, onemillionaudition, usa_tiktok, viralvideo",itsmakeuptips,336100,2001,52500,67000
2,18,original sound - MatthewTreyyy,"jesus, rap, fyp, christian, christianitytiktok",matthewtreyyy,257300,2258,52100,3902
2,19,original sound - ykare,"@waiting1307, juicewrld, virall, ykare",whyk4re,478000,3591,52600,6118
2,20,nurse - 𝗇𝖺𝗇𝖺☺︎︎,fyp,littlemissscorpioo_,169000,1135,10600,377
2,21,nhạc nền - No,,shellygibbs19821,1300000,11900,147500,24300
2,22,original sound - The queens family,"fyp, bigfamily, familyof10, momof8, foryou, foryoupage, largefamily",the.queensfamily,164900,686,6359,446
2,23,original sound - Sound Central,"icy, funnydogs, greatdane",kaylyreed,3100000,19900,273100,85100
2,24,original sound - Risa,"meme, donutchallenge, tiktok, @kaylaclosset, @izzylukens",marisayeeyee,183400,291,5798,3441
2,25,original sound - Lara Rose,"fyp, skit",lararoseb,14200,55,2247,40
2,26,nhạc nền - Thế giới 🌏,,bian_ghotst,3500000,51000,336400,147300
3,0,original sound - Dtay,comedy,dtay.known,112700,891,18500,1629
3,1,original sound - Thomas Harris,"fyp%E3%82%B7, funny",thomasharris21,863300,7234,92200,13600
3,2,original sound - Larry Gao,"fyp, foryou, foryoupage, fit, fitness, gym, gymbro, gymlife, workout",larrygao,912000,4118,57100,23200
3,3,sonido original - Mitchell Renaud 🦇,,mitchrenaudd,36400,54,2519,72
3,4,original sound - Kizazi_tv,,kizazitv,1000000,12700,112200,85300
3,5,Barbie - JaidynAlexis,"barbie, foryou, mybaby",its_vmarri,3400000,36500,291100,80400
3,6,Bécane - A COLORS SHOW - Yamê,tiktoktrend,mr.thank_you,12200,790,882,275
3,7,original sound - angelicahale,"@ruby67916, fyp, viral, arcadesingingchallenge, gettingready, angelicahale, foryoupage, fyp%E3%82%B7, singertok, singingcover, acapella, foryourpage, singing, angelicahaleamericasgottalent",iamangelicahale,71700,316,3763,161
3,8,All I Want for Christmas Is You - Mariah Carey,"fam, momsoftiktok, lol, funny, foryou, viral",tannerrex1,211000,870,10600,5888
3,9,original sound - heyy! 🦋,"toeasy, backetball%F0%9F%8F%80%E2%9D%A4%EF%B8%8F%F0%9F%92%A5, viralvideo, fyp",quaygang1,49200,1257,14300,17600
3,10,suono originale - Khabane lame,"comic, learnfromkhaby, ufc",khaby.lame,1800000,22500,61200,7754
3,11,original sound - zoomies,"fyp, dahood, viral, roblox, dahoodroblox",zoomezss,481000,4070,83600,1163
3,12,original sound - Whitney🥲,mariahthescientist,whitneys_kingdom,670600,2308,64400,4825
3,13,I'm coming for it all - flvmey,"motorcycle, gta, bikelife, rainbow",sixstarstunts,44100,137,4979,395
3,14,original sound - Dre & Lay,@alicew90,andrebourgeixx,58600,517,3655,77
3,15,original sound - AlwaysPILIPILI🌶️,"foryou, wholesome, rizzu",alwayspilipili,40600,176,1756,108
3,16,Thats my girl - Shiloh and bros,"@shilohandbros, joshlyn, cute, joshia, shiloh, elijah, capcut, shilohandbros, viral, dontmutemysound, fypviral, sabfan, sab, dontletthisflop, fyp, bros",shilohandbros_x,35600,331,7070,455
3,17,sonido original - Pulga,"funny, relatable, latina, latino, mom",mosiah.h,567300,4223,98400,9301
3,18,Drunk in Love (feat. Jay-Z) - Beyoncé,"drunkinlove, ivebeendrinkin, dog, thirsty",officialwillygooddog,202100,1010,9583,27700
3,19,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,529300,1505,36100,2101
3,20,original sound - Cannon Brand,,cannonbrandmusic,495700,777,34100,9231
3,21,original sound - Douyin_cute126,"funny, happy, cute, foryou, douyin, %E6%8A%96%E9%9F%B3",douyin12623,1100000,4565,91000,4821
3,22,original sound - Memes!,,memesvid_usa1,2100000,8804,160100,7685
3,23,original sound - Jimothy,"foryou, foryourpage, xyzbca, dogsoftiktok, fyp, rottweiler",gatorbaitjill,4000000,10200,271200,110000
3,24,original sound - ❤️Jamani❤️,"fyp%E3%82%B7%E3%82%9Aviral, viralvideo, fyp%E3%82%B7, gift, showinglovetotheneedy, trendingvideo, fyp",qwin_jamani,839000,11100,44800,7111
3,25,original sound - KEEMOKAZI,,keemokazi,214500,2892,18000,503
4,0,original sound - IDK😫,"fyp%E3%82%B7, icespicemunch, icespice, edits, aftereffects, viral, blowthisup",frennazone,20200,0,3425,143
4,1,Trendsetter - Connor Price & Haviah Mighty,tiktoktrend,mr.thank_you,36100,695,2665,295
4,2,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,,michellekopetman,86500,343,4721,169
4,3,nhạc nền - Part,,violaellis19833,271500,1697,20800,6514
4,4,original sound - Qui Renea,"foryou, fyp",quirenea,49600,283,3984,810
4,5,Little Life - Cordelia,"fyp, wisdomteeth, funny, siblings, brother, sister",deziraevivacious,667900,4977,86900,5118
4,6,original sound - wildnout.tp,"wildnout, wildnoutvideos, dcyoungfly, nickcannon, rappers, gameshow, foryou, viral, trending, cars, fyp",wildnout.tp,1400000,4352,102600,24000
4,7,original sound - SOPE🐧👽 - Capcut User,,slwl_cute_dog,1900000,271000,263300,55900
4,8,original sound - Jack Doherty,"@mckinleyrichardson, @itscamillaara, jackdoherty",jackdoherty,31400,137,1981,28
4,9,son original - Bahaa ouattas,"viral, lol, fyp, woman, trend, funnyvideos, usa, wow, funny, pov",_pipissa_,214900,812,28100,2350
4,10,Originalton - sweetbabys,"shorts, baby, cutebaby, babytiktok, funny, cute",sweetbabys_for_,101100,1605,9082,10700
4,11,original sound - TheMacaulleys,"fyp%E3%82%B7%E3%82%9Aviral, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",__themacfamily__,60300,204,1732,161
4,12,babygirl - sped up audios,"fyp, viral, viralvideo",prettyyluhthug,152200,1025,25000,3466
4,13,sonido original - LosPeleonerostv,"toxica, humor",lospeleonerostv,29400,116,1354,654
4,14,drowning (edit) - Antent & vowl.,"jackdoherty, inspirationalspeech, motivational, motivation, getrich, hustle, inspiration",jackdohertysclip,18500,425,1229,75
4,15,What You Won't Do for Love - Bobby Caldwell,,user6527891927,3400000,31000,271700,30800
4,16,1 Million - Neutro Shorty,,santiperezvivas,360500,1345,16400,1057
4,17,original sound - KEEMOKAZI,,keemokazi,533800,2119,42300,859
4,18,Show Me How (Album V) - Men I Trust,"dahood, dahoodvc, roblox, robloxdahood, robloxvc, robloxfyp, robloxedit, dahoodian, headless, sshf, pickme",mwissyy,4521,758,838,18
4,19,Funny - Gold-Tiger,"cats, fail, funny, catsoftiktok, leo, fyp%E3%82%B7, fyp, fall, cute, cat",indie.gogo.peters,2200000,14300,189200,150500
4,20,MR. TAKE YA B*TCH (FEAT. CHRISEANROCK) - Lil Mabu & CHRISEAN ROCK,"fyp%E3%82%B7, foryoupage, funny, friendsgiving, foryou, 4you, virall",fendiiboyy,408800,2156,70000,2217
4,21,AH TXE TXE - GIANT & TYSON,,noelgoescrazy,100200,1302,4353,595
4,22,original sound - Rucrewbank,rucrewbank,rucrewbank,491300,5343,69000,11600
4,23,Hot people use this - 𝐗𝐕𝐒꡴,fyp,muchlovelunaaa,836800,3153,45000,1171
4,24,a way out - my head is empty & Miranda Rain,"fyp, funny, dad, humor, family, cute, hilarious, video, toddler, creative, parenting, w4ndall",tw4ndall,346000,6361,14500,15400
4,25,original sound - Lauren❣️,,nikkibaby3215,22700,409,978,333
4,26,original sound - Kendrick,"fyp, spritecranberry",playboyjuju,503200,3492,44400,9168
5,0,original sound - CFood_dbe,shorts,cfood_dbe,144200,593,12500,1165
5,1,original sound - Jaykindafunny,,jaykindafunny8,161400,505,10900,1459
5,2,original sound - Kidarah,"guesswhossinging, singing, guessinggame, game, guessthesong, singing",kidarah,2344,8938,381,5
5,3,original sound - NazGotStacks,"bladeball, roblox, bladeballclips, nazgotstacks3k, infinity, bladeballroblox",nazgotstacks3k,66800,669,13800,176
5,4,I want amanuel sooooo bad - amanuelisurcrush,"fyp, relatable, breakup, soulmate, stillgotyourthingshere",itsmadzbroxoxo,16100,100,452,228
5,5,оригинальный звук - Freezy18,,nolanhansen_,1000000,7303,72000,1660
5,6,original sound - New2024NYPD,"cop, cops, copsoftiktok, police, woman, walmart",new2024nypd,150800,904,7579,699
5,7,original sound - alex,,andrewemily16,301100,2922,9642,7771
5,8,original sound - Thomas mabine,,everybodyhatesthomas1,74800,1330,6771,3334
5,9,nhạc nền - Hi French Bulldog,"frenchies, fyp, foryou, viral",hifrenchbulldog,203200,730,15300,15400
5,10,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,478600,2159,66800,1231
5,11,Rich Baby Daddy Ballad - Joe Taylor,"fyp, viral, tellingmyparents, ballad, drake, sza, richbabydaddy, voiceeffects",joetaylormusic,1700000,27000,126600,115700
5,12,original sound - KOOGIE_FN,"fyp, meme, viral, test, exam, school",_koogie_,366400,1644,22800,1244
5,13,original sound - ꧁kiyoko꧂,"titanic, funny, humor, comedia, lol, risa, pets, love, mascota, friens, chistoso, gracioso, broma",kary_luquin,230300,7128,27500,7960
5,14,Meow - Dust☆,,kaitlynkrems,31100,198,2707,128
5,15,original sound - Marrkadams,comedy,marrkadams,100300,833,11700,764
5,16,golden hour - piano version - main character melodies,"apple, applevisionpro, applevision, tech",nikiasmolina,2100000,21700,149100,75100
5,17,I Wouldnt Mind - ♱,"n3onclips, n3on",_entertainmentclip,1988,90,143,11
5,18,bent instrumental - ⚜️,"aesdr, relatable, viral, fyp, rizz",yourkute,894,16,143,15
5,19,original sound - S K Y,"peace, love, happiness, ghana, africa",mireclary,22400,135,704,40
5,20,original sound - Talia,"fyp, wrld999, juice, foryou, lljw, 999forever, juicewrldfan, wrld, 999, longlivejuicewrld, foryourpage, jw, imissyou, juicewrld999, juicewrld",talia.tschida,71700,2244,8584,819
5,21,original sound - Jose Estrada,goku,brownbakugo,1100000,5047,139800,16400
5,22,original sound - Killer0king5793,"fyp, dog, nuke, northkorea",megdio_the_terrible,2100000,9176,147500,29500
5,23,original sound - Logen,"sing, singing, throwbacksongs, 2010sthrowback, 2010smusic, seankingston, beautifulgirls, acapella",logenpickett,27100,334,2312,278
