batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,Meow - Dust☆,,brentrivera,255900,514,14500,1406
1,1,my humps x barbie girl remix by clouds.s0ftt - zai™,"foryoupage, viral, 3kaidenn",3kaidenn,1000000,29500,97700,25200
1,2,Let Me Think About It - Ida Corr & Fedde Le Grand,,brookemonk_,446500,4464,21500,796
1,3,PARANOID YOUNG GIRL A - HYPERFAST SPED UP - Victor Q,"bloxfruit, viral, saekogremory, bloxfruits, xyzbca, roblox",saekogremory,9296,517,985,38
1,4,meme sound - 🔥Jaytzybreezy🔥,,chancedowdy7,521900,6196,77400,7328
1,5,original sound - Peek,"cute, cat, funny",peeksland,955800,3116,114300,20000
1,6,original sound - Pubity,"pubity, @asmrlinastaar",pubity,767900,2739,69600,8242
1,7,Don't Go Insane - DPR IAN,"beltchoreo, fullcircleboys, dance, danceboys",dossan_bell,87400,382,5720,480
1,8,Airplane mode prodbyabnornal - Jenesis ✦,"fyp, foryoupage, foryoupageofficiall, sanni, 80k, blowthisup%3F, foryou, 100k, views, zyxcba, beyourself, makemefamous",humbleupking,231100,65600,41200,13400
1,9,Tipo Hollywood Fp e camponês - Filipe Rodrigues,,www.luluca,406800,11600,28500,4154
1,10,original sound - nice ideas,"lovely, shoot, monloveoho, tabu, moon, moulaga, trendinghub, foryoupage, funny, bestideas, ideatimes, handmade, satisfying, slowmo, foryou, learnontiktok, fyp%E3%82%B7, cool, fypage, viral, fyp, asmr, fany, lifehacks, crazy",nice.ideas0,204700,724,15600,2428
1,11,original sound - llxllie,"mm2, mm2roblox, murdermystery2, fyp, roblox, mm2montage, mm2trend, mm2edit",llxllie,1994,62,184,4
2,0,"Baila Morena (with Luny Tunes, Noriega) - Remix - Hector & Tito & Luny Tunes & Noriega","fyb%E3%82%B7, foryoupage, graciasporsuapoyo%E2%9D%A3%EF%B8%8F, el_oso_del_perreox, dalemoreno",el_oso_del_perreoxx,114200,3641,21500,10300
2,1,original sound - Brandon Calvillo,,bjcalvillo,965100,9256,98500,33600
2,2,Class of 09 - ⋆ ̊ ⋆୨♡୧⋆ ̊ ⋆,,user47373727373773,227000,1009,25700,1495
2,3,original sound - Lars Lion,,larssjacobs,276400,1040,38800,5602
2,4,Rocking A Cardigan in Atlanta - lil Shordie Scott,,shafar_sjc,45000,183,2614,69
2,5,original sound - Ryu,"humor, forupage, xy, bf, gf, relatable, toxic, trend",karinagtzz,1600000,4496,106200,38000
2,6,Don't Go Insane - DPR IAN,,kelleylorraine_,95800,554,4013,1292
2,7,Barbie - JaidynAlexis,"ipadkid, fyp, foryoupage, relatable, nyobeelse, foryoupage, fvp, fyp%E3%82%B7",shaaaa2k6,294800,2354,21200,1465
2,8,IT GIRL x HOLLABACK GIRL by ALTÉGO - ALTÉGO,,brookeashleyhall,118800,156,3531,89
2,9,original sound - LukeDidThat.FanVN,"fpy, viral, likedidthat, asmr, mukbang, usamukbang, usa, hot, taste, spicy, noreaction, bigorsmall, sourchallenge, sour, giantchocolate, chocolate, chocolatesour",lukedidthat.fanvn,3900,44,544,218
2,10,original sound - Troy & Anne,"couplegoals, couplescomedy, marriagehumor, travelcouple, rvlife, skit, relatable, capcut",seriouslycrazyadventures,45600,638,4388,30900
2,11,Asn - thsituan._.,"fyp, enhypen, engene, 06",xusyxchevy,2100000,10800,137300,10300
2,12,Shelly duVALLLLLL xxXxxXxxXx - Lauv,"@fashionnova, @novakids, princezzparis, fyp, fashionnovapartner, fashionnovahaul",chocolate_.droppp,11800,1252,1442,51
2,13,original sound - DEE | Master Nail Educator,"nailtechmemes, funnynailtech, nailtechproblems",deeslays_nails,161500,1223,6820,6114
2,14,original sound - Six,"@neternaturalstm, locs, locstyles, locstylesforwomen, locinspiration, locnation, womenlocstyles, loclivin, locsoftiktok, locsnation, locjourney, starterlocs, longlocs, loccommunity, locstylesformen",blaacmamba,106600,1118,6274,862
2,15,original sound - 💅🏼,"dentistfail, funny, lol, fyp, foryou, fail, funnyvideos",sls93x,1200000,2779,59900,15400
2,16,original sound - whatwasoncemine,"dlaciebie, kids, fyp, love",kl_au_diaxx,3600000,21000,265500,47400
2,17,original sound - ann <3,"chrstmas2023, monsterhighdolls",joeysdolls,914900,3231,125300,3700
2,18,original sound - Slimmerjimmer,"heightdifference, 6foot10, 5foot2, fyp, familytok",dla_fam,12600,57,706,24
2,19,solved the problem - king,"@mworthofgame, @mxrix_.333",barstoolsports,227900,358,12300,647
2,20,original sound - Jay,,diamantblazi,28400,167,1991,166
2,21,som original - 🌟,,lizx.macedo,146500,855,7324,533
2,22,Smooth Criminal (2012 Remaster) - Michael Jackson,"fypage%E3%82%B7, fyp, funny, funnyvideo, mickle_jacksonn",acedylanm13,102300,565,13500,4284
