batch,index,music,hashtag,author,likes,comments,shares,saves
2,11,original sound - OrianaASMR,"@mochiiee.0, naturecereal, fruit, fruits, exotic, exoticfruit, fruitbowl, mango, mangocandy, healthy, durian, dragonfruit, watermelon, mukbangeatingshow, mukbangs, food, foodie, foodlover, foodreviews, recipe, recipesoftiktok, fyp, fyp%E3%82%B7",orianaasmr,29100,465,3623,206
2,25,original sound - Butter Dawg,"foodtok, recipe, delicious, airfryerrecipes, macandcheese, funny, fyp, trending, viral, foryou",_butter_dawg_,383900,18600,43700,185300
4,4,dźwięk oryginalny - chujozza,"polishgirl, love, polskadziewczyna, polishboy, poland, winter, makeup, polska, smile, happy, followme, brunette, fashion, beauty, warsaw, beautiful, follow, dlaciebie, dc, foru, foryou, duet, fyp, foryou, foryoupage, viral, tiktok, parati, tiktokindia, capcut, trending, greenscreen, fy, featureme, love, flighthouse, foryourpage, xyzbca, like, voiceeffects, funny, comedy, dueto, trend, follow, viralvideo, dance, anime, featurethis, duett, stitch, followme, freefire, tik_tok, duo, colorcustomizer, greenscreenvideo, bts, edit, perte, react, slowmo, fortnite, lol, humor, lentejas, 4u, viral_video, roblox, foru, pubg, sad, comedia, tiktokph, cute, friends, 100k, happy, fypage, video, dlaciebie, pubgmobile, tiktokindia_, pov, tiktokpakistan, music, destacame, coronavirus, lgbt, dc, kpop, transition, makeup, goviral, duetto, art, comedy, featurethis, featureme, prank, 15svines, trending, 1mincomedy, blooper, 1minaudition, cat, weirdpets, lol, funnyvideos, justforfun, tiktokcringe, boyfriendprank, prankster, testbook, learning, edutok, knowledge, mindpower, jobtips, careergoals, education, businesstips, learnontiktok, learnwithtiktok, friendshipgoals, friendshipday, friendshiplove, truefriendship, realfriendship, internetfriendship, friendshiptest, cutecouple, relationship, bestforhealth, fitnessgoals, fitness, healthtips, weightloss, workout, gym, edutok, homeremedies, acupressure, healthiswealth, stayhealthy, lifestyle, skincare, 5minworkout, basketball, football, soccer, fit, fittok, fitcheck, fitgirl, fitnesstips, getfit, fitnesschallenge, myrecipe, easyrecipe, foodrecipe, mysecretrecipe, veganrecipe, tiktokrecipe, foodislove, healthyfood, newrecipe, videorecipe, recipe, cooking, foodie, tiktokfood, edutokmotivation, talk, myvoice, inspirational, edutok, madewithme, feacherme, livemorechallenge, clear, decision, feacherthis, life, tiktokgallery, wrong, couplegoals, quotes, motivation, mentalhealth, storytime, story, goal, inspiration, livemusic, music, musiciansoftiktok, hiphop, rap, guitar, tiktokmusic, concert, rapper, iamamusician, newtrack, singer, singersongwriter, dj, musician, streetmusician, lifeofamusician, musica, tiktoksong, originalsong, songwriter, musicianlife, coversong, newmusic, newrelease, love, friends, siblinggoals, parenting, baby, motherhood, children, siblinglove, siblingrivalry, family, mom, dad, familythings, parenthacks, familytime, kids, sister, brother, momlife, parenthood, familyphotos, pregnant, fatherhood, siblings, parents, pets, dogs, wildlife, tiktokpets, petvideos, cats, catlover, birds, horse, petsoftiktok, cat, dog, dogsoftiktok, catsoftiktok, animal, animals, cute, love, doglover, puppy, puppies, kitten, animallovers, dogoftheday, catoftheday, diycraft, craftchallenge, mycraft, artandcraft, crafty, crafttime, newspapercraft, crafting, easycraft, 5mincraft, photography, lifehack, art, howto, diy, happyathome",chujozza,2400000,82100,311000,114900
4,17,Let's Go! - Original Extended Mix - Dj Rebel,"fyp, foryoupage, food, icecream, dessert, candy, chocolate, twix, oreo, mukbang, eating, satisfying",kimnlizasmr,46300,225,3304,123
4,24,original sound - Zach Choi,"tiktokfood, asmr",thezachchoi,470000,1557,36200,3461
5,13,original sound - Bader Al Safar,"baderalsafar, food, foodasmr, foodlover, asmr, mukbang, asmreating, asmrfood, asmrsounds, asmrvideo, eat, eating, eatingasmr, eatingshow, eatingsounds, foodsounds, foodlover, yummy, yummyfood, asmrsound, asmrtriggers, satisfying, satisfyingvideo, satisfyingsounds, satisfyingsound, satisfying, challenge, eatingchallenge, donuts",baderalsafar,69000,1872,4652,1051
5,17,original sound - Zach Choi,"tiktokfood, asmr",thezachchoi,1400000,2923,167400,33100
5,18,original sound - Zach Choi Fan,"asmr, tiktokfood",smleyj,141200,766,8732,1093
5,25,original sound - Zach Choi Fan,"asmr, tiktokfood, food, fyp, viral",smleyj,37100,81,1785,184
5,27,original sound - 🍔,"fyp, asmr, nikocadoavacado, eating, mukbang, takis",nickandorlineat,63400,1113,7970,1457
