batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - fr0sty_rick,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",leci.bby,280800,629,15600,166
1,1,original sound - House of Highlights,"@lokitheturkey, experiment, ballon, test, fyp",houseofhighlights,147100,987,9564,881
1,2,Meow - Dust☆,,brentrivera,254800,516,14400,1400
1,3,original sound - darkestkon,,princessameliawu,329200,8359,36800,871
1,4,Dream Space - Sped Up - DVRST,"prettyupapp, fakebodyy%E2%9A%A0%EF%B8%8F, fakebodytiktok, fyp",regicu_,349100,342,30300,1160
1,5,original sound - ✨Kay and Tay✨,"kayandtayofficial, couples, relationships, pregnant, postpartum",kayandtayofficial,2000000,8144,102900,6002
1,6,kiss trend - lotte,"lesbiansoftiktok, lgbt, couplegoals, spiderman, %F0%9F%8C%88",ortegxnnn_,223700,2726,32000,6920
1,7,original sound - ayiah soufi 💗🪩,,ayiahsoufi_,155900,833,14100,1170
1,8,original sound - sha? - 😿,michelllatt,michelllatt,9374,90,531,38
1,9,sonido original - La Familia Lopez,,lafamilia_lopez,1300000,4233,41000,718
1,10,original sound - yass_ootd Fans,,yass.ootdd,313000,1500,19200,2844
2,0,Av x Rihanna Confession rmx - GS,"fy, fyp",afonsor87,1200000,9905,92200,18600
2,1,original sound - Upsyndromequeen_,"onthisday, coolmomsoftiktok, upsyndromequeenoly, bestfriend, mommyanddaughter, positivevibes, oly, family, viral, mommyworld, oly",olyandliz,3500000,53500,236200,168200
2,2,Rave no Escurinho Bota a Mão na Parede - Davizin & MC TOPRE,,yurielkysojeda,365800,1004,17800,1551
2,3,original sound - Sierra Larson,"foryou, gay, lgbt, fyp, couple",tylerandkarl,40800,66,2699,473
2,4,original sound - Sanya,@ucoolmediylashes,itssanya.1,124700,577,10800,109
2,5,MOVE YO BODY - Bryansanon,"pourtoi, fyp",cyber.ghetto,68900,1020,13500,897
2,6,Woo - versations,@skittles_tastetherainbow,bbranson8,103000,600,10700,1615
2,7,out of my league - EX7STENCE™,"fyp, foryoupage, wlw, ilovemygf",grace.coopss,110400,325,11400,1669
