batch,index,music,hashtag,author,likes,comments,shares,saves
2,14,"Happy, summer, ukulele(852618) - Eternal Waves","foodie, fyp, cruise",karissaeats,74900,167,2856,220
2,15,original sound - Zach Choi,"tiktokfood, asmr",thezachchoi,1900000,16000,298600,65200
2,16,original sound - Logan Chitwood,"gigachad, asmr, sigma, mukbang",theloganchitwood,763000,14700,98300,7797
3,1,original sound - Food Dudes,"easyrecipe, crockpotmeals, familyrecipe, homecooking",fooddudescook,708700,12600,291800,173400
3,8,original sound - cirqnamics,"foodart, gelatine, recipe",cirqnamics,83900,2356,20000,6993
3,9,Bécane - A COLORS SHOW - Yamê,"tiktokfood, @adrianghervan",bayashi.tiktok,2700000,16100,162800,5302
3,16,original sound - Kimlizasmr,"fyp, foryoupage, food, eating, mukbang, friedchicken, fiveguys, fries, ranch, recipe, cooking, viral, satisfying",kimnlizasmr,78900,398,4345,200
4,6,original sound - Hayu,"barbieasmrmy, asmrmy, asmr, asmrlive, yahneofficial, yahneofficialasmr, yahneofficialasmrbarbie, barbie, barbiemovie, yahnecoleman, capcut, livelineup, livespotlight, blacktiktok, tiktokpartner, asmrtingles, asmrtriggers, asmrspitpainting, tiktoklivespotlight, asmrwater, asmrfoam, asmrspit, food, foodasmr, mukbang, levelupprogram, greenscreen, tiktokpartner, asmrmakeup, asmrbugs, fyp, asmrsleep, asmrrelaxing, wearetiktok, asmrglue, glue",yahneofficial,46400,425,3268,29
4,19,original sound - Kimlizasmr,"fyp, foryoupage, food, fastfood, whopper, burger, bk, burgerking, wendys, fries, ferrerorocher",kimnlizasmr,208200,768,12400,558
4,23,original sound - Zach Choi,"tiktokfood, asmr",thezachchoi,4099999,22900,470100,81000
5,17,original sound - MariClareMacLamroc,"fyp, relationship, fy, baby, teenmom, mom, mommy, momlifebelikethat, 15andpregnant, trending, toddler, dinner, dinnerideas, dinnerwithme, dinnertime, dinnerrecipe, dinneridea",_mariclaremaclamroc_,1300000,13700,59100,4986
5,22,original sound - Zach Choi,"tiktokfood, asmr",thezachchoi,224000,567,15300,1685
5,24,original sound - Kimlizasmr,"fyp, food, eating, mukbang, pizza, friedchicken, buffet, ayce, hotdog, burger, cheese, seafood",kimnlizasmr,739500,2839,52100,2701
