batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ABKYS,,aubreykeeyyysss,30400,1340,1129,120
1,1,original sound - fr0sty_rick,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",leci.bby,280800,629,15600,166
1,2,original sound - Carriejune,,misscarriejune,911900,13800,55600,27200
1,3,Asn - thsituan._.,,yk.quotezz_,36400,285,3348,93
1,4,original sound - Lala,"foryou, messyroom, fyp, mom",lala_sadii,385400,2337,25000,424
1,5,Originalton - Sigita,"sigita03, foryoupage",sigita03,330700,2441,19100,25300
1,6,sonido original - halo,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,568600,2759,36500,4231
1,7,sonido original - HOLAA❤️,"parati, fourpage, fouryou",xxxmujeresbailando,1571,10,234,15
1,8,The Funny Bassoon - Eitan Epstein Music,stanleycup,laurengodwin,47200,717,4653,334
1,9,original sound - Zup,"fyp, foryou, foryoupage, zupku",zupku,696100,4411,97600,12200
2,0,PLASTIC - Unghetto,"gym, partnerchallenge, liftchalenge, hipthrust, squat, deadlift, curl, pushup, bench",kacpersromek,383200,417,57100,13200
2,1,original sound - Axel Blake,"pov, povs, uber, uberdriver, roadman, foryou",axelblake,335200,1685,34400,6784
2,2,original sound - 🎧MUSIC & VOICES🎧,"thevoice, thevoicekids, rihanna, diamonds, diamondscover, foryou, fyp, voices",melodymiracles,3400000,20000,326800,25400
2,3,suono originale - spidey,"yo, ale, parati, fyppppppppppppppppppppppp, viral, noche, porfavornomedejenenflop, xzybca, lentejas, real, dance, nomeborreselvideotiktok",alexa.fks,239700,2412,37500,1323
2,4,Perfect Ed Sheeran - 🥀,,tonyczh,404200,1376,14800,3464
2,5,original sound - Mariah and Bill,,mariahandbill,470900,321,13000,962
2,6,original sound - Leo Skepi,,leoskepi,790100,3648,19700,2369
2,7,original sound - Lynja,,cookingwithlynja,2900000,51800,215400,3929
2,8,Cha Cha by Zeddy Will - zeddy not will 🤠,,therushgirls,11500,0,1414,22
