batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - onzpo,", onzpo, vfx, noeyefilter, ihaveeyes",onzpo,401500,18200,27900,1803
1,1,original sound - doyoucare😐,"salmajabarbique, fyp, foryoupageofficiall, fyp%E3%82%B7, foryourpage, crocs, converse, shoes, trend",salmajabarbique,1900000,15200,162200,16400
1,2,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,163700,2906,21200,687
1,3,Love You So - The King Khan & BBQ Show,,opppleeen,8726,181,1368,202
1,4,Epic Legend - Auracle,"twix, twixrecipe",bestfoodsecrets,85500,1784,49300,10700
1,5,son original - Good_food_by_zi,"fyp, viral, foryou",good_food_by_zi,82100,1371,7114,2101
1,6,sonido original - Sara y Atenas,"@itsyoungmiko, couple, pareja, humor, youngmiko",sarayatenasoficial,37200,123,1699,434
1,7,sonido original - halo,"@diamantblazi, @yadipr_5, pourtoi, fyp, viral, basketball, basketballplayer, sneakers, florida, explore, kobe6",yohan_lbt,38300,300,3210,161
1,8,original sound - KEEMOKAZI,,keemokazi,543900,2149,43200,874
1,9,son original - :),"jujutsukaisen, anime, transition, martialarts, flexibility, bo",maruzee_dragon,969900,5624,119200,10500
1,10,original sound - Lola Winters 🎀,,itz_justlola,276700,1499,10700,207
1,11,original sound - Outdoor cooking,"outdoorcooking, cookingasmr",outdoorc00king,2200000,3700,125400,20600
2,0,original sound - samiyaffarocks,,anastasiya_fukkacumi1,828300,2987,64000,7481
2,1,original sound - Utopia Tints LTD,"satisfying, satisfyingvideo, satisfyingsounds, carguy, carmods, asmr, asmrsounds, asmrvideo, asmrtiktoks, carsoftiktok",utopiatints,2700000,18700,107800,11600
2,2,soak city (do it) - 310babii,@asaliraniii,zah1de_kyc,65000,90,3910,147
2,3,original sound - suga4r,"streetinterview, china, fashion, style, asian, interview, couplegoal",suga4r,1200000,12800,116900,19900
2,4,original sound - SouthernBoyzOutdoor,"fyu, jambalaya, louisiana",southernboyzoutdoors,1900000,18300,125600,40300
2,5,orijinal ses - caner,,nevaaadaa,86200,874,5386,248
2,6,original sound - The Gabriels,"@montygeer, fyp, viral",evaandjavier,319000,2037,13700,6134
2,7,original sound - Court House,"fyp, judge, fyoupage",court.house6,1800000,11200,89000,13200
2,8,som original - W&K,"@xavier121093, behindthescenes",lalequita,3600000,4728,136400,5231
2,9,original sound - sami rose,"stitch, singing, music, cover",samii.rosee,394300,674,23000,180
2,10,Una Foto Remix - Emilia,,daelcontreraas,10200,47,505,13
2,11,original sound - Michael And Friends,,michaelvufriends,130100,1891,14000,1556
2,12,Emotional - Bang Nono,"mama, grandma, help, police",laugh.life.away,367900,16500,46700,14400
2,13,original sound - KEEMOKAZI,,keemokazi,964500,6576,89600,2139
2,14,オリジナル楽曲 - IU - 𝐢𝐮,"thevoicekids, song, music, singing",voiceinmusic,1500000,7516,147600,4217
2,15,original sound - ykare,"@waiting1307, juicewrld, virall, ykare",whyk4re,487400,3647,53800,6198
2,16,original sound - Kat Clark,party,katclark,3200000,12700,264200,16300
2,17,original sound - Zach Choi,"tiktokfood, asmr",thezachchoi,4099999,25400,473000,81800
2,18,Originalton - Houseofhighlights,"nba, basketball, foryoupage, fyp%E3%82%B7",house.ofhiglights,41500,14400,3189,2063
2,19,Originalton - ♡,,chanderland,15500,111,1571,138
2,20,son original - introuvableee_useer,"cringe, 2019, pov, fyp%E3%82%B7, fyp",introuvableee_useer,230200,933,18800,6469
2,21,original sound - ساَرة | 𝚂𝚊𝚛𝚊,"duet, %D8%B7%D9%84%D8%A7%D9%84_%D8%B3%D8%A7%D9%85, foryoupage",talal_sam,704100,15700,52500,5842
2,22,original sound - JAZZY ❤️‍🔥🇮🇩,"fyp, rant, womenempowerment, femaleempowerment, girlssupportgirls, girlsgirl, feminineenergy, barbie",jazzybaby99,272800,2047,34800,3691
2,23,original sound - sibabooysen,nthato,sibabooysen,27000,165,1624,258
2,24,original sound - Nora Fatehi,dancewithnora,itsnoriana,969100,4144,54700,7172
2,25,Originalton - Parmar Das,"foryou, fyp, tiktok",parmar.das,378000,8286,57600,9721
2,26,original sound - Mind Blowing Facts,"randomfacts, learnontiktok, factsyoudidntknow, random, fact, curiosities, satisfying, relaxing",mindblowingfacts16,271100,27200,25500,239900
2,27,. - Jn,"@edith8278, fyp, fyb%E3%82%B7, foryoupage, viral, fy, fyp, fyb%E3%82%B7, foryoupage, viral",lisa_ettedgui,22200,5374,7449,3522
