batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Blondemilkman,,usimmango,379500,980,29000,1602
1,1,sunet original - Victor drx99,"makeup, lipgloss, bigfamily, notenoughnelsons, nenfam, viral, paisleenelson",notenoughnelsonsofficial,224600,2219,16300,662
1,2,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,163700,2906,21200,687
1,3,original sound - JAYLLNN,,realjayllnn,609500,7970,67700,8525
1,4,original sound - yana ୨ৎ,,thefupascoopa2.0,394100,4285,20100,6045
1,5,Don't Go Insane - DPR IAN,"lgbt, masc, lesbiansoftiktok, dprian",kayangeli,77500,560,6917,629
1,6,original sound - Zach Choi,"tiktokfood, asmr",thezachchoi,645400,1505,44000,3795
1,7,original sound - Brooke 💋,"love, viral, music, song, fyp%E3%82%B7, foryou, tiktoker, singers, dancer, artist, art, actor, acting, actress, film, director, theatre, hollywood, bollywood, park, viwes, downsyndrome, onthisday",brookesaviss,6045,289,410,201
1,8,original sound - Zakeya_95,"bionic, cikids, cimom, cochlearimplants, cilife, foryou, foryoupage, grateful, blessed",zakeya_95,140700,866,10900,384
1,9,original sound - blue,,lilbadblueeee,46800,152,1698,81
2,0,original sound - Ian Asher,,di1araa.s,346900,1817,29200,1671
2,1,original sound - FearGod,,do_you_remember_me__,87300,6463,7727,5265
2,2,soak city (do it) - 310babii,,marinajotanovic_,196000,1178,19100,1399
2,3,"Fine, I'll Do It Myself - turkunsesii",igmirandahhmarie,mirandamarieox,321800,2168,28600,3776
2,4,yelena belova needs a hug - eliza! 🎧,", gymtok, gymcommunity, gymsupport, wholesome",lilylifts_,378400,1187,14600,800
2,5,original sound - Zach Bryan Archive,"snowicecream, snowcreamrecipes, snowday, snow, recipes",janelleandkate,2400000,37300,153500,47200
2,6,original sound - Mindset Tok,"mentality, motivation, mindset",mindestcore,436000,501,56900,2050
2,7,original sound - 9.Thick.9,"foryou, foryoupage, foru, 4u, 4you, 4youpage, forupage, viral, explore, thicc, thic, gyat, gyatt, gyattt, recoil, sexy, girls, women, motivation",thickbrauds,51800,407,8050,867
2,8,original sound pimplex33,,pimplex33,24600,134,1896,205
2,9,Que Pasa - Haus-a-Holics,,adrianaolivarez19_,41200,452,2421,972
2,10,original sound - wiliam_ph,,wiliam_ph1,4755,19,705,132
2,11,original sound - ✨DLA Fam✨,"family, 6foot10, 5foot2",dla_fam,2800000,29300,155400,16800
2,12,BINKAN - 家入レオ,"%E5%AE%B6%E5%85%A5%E3%83%AC%E3%82%AA, binkan",leoieiri_official,1869,28,103,28
2,13,original sound - Zlatan Ibrahimović,"@raye, howeveryoumove, @hm_move",zlatanibrahimovic,466100,1889,15800,2127
2,14,"Originalton - it's a me, Silvia :)","harrypotter, skit, comedy",ailaughatmyownjokes,558900,1285,54700,21600
2,15,original sound - EX7STENCE™,"foryoupage, fyp, relatable",phoewoah,738500,1080,91100,14800
2,16,Зима в сердце - С моего пульса убери руки - Моя Мишель,"rekomen%D0%B4%D0%B0%D1%86%D0%B8%D0%B8, %D1%83%D0%B3%D0%B0%D1%80",tvoyrus,13500,31,611,125
2,17,original sound - veruca 🤍,@brittnychristinaa,verucasalt444,242400,422,3117,435
2,18,Beat - beaty,"greenscreenvideo, greenscreen",reyahthelastdragon,301500,3874,14900,4276
2,19,Hard News - DM Production,"patrickmahomes, chiefs, taylorswift, swifties, riristea, rivetsoro",riristea,217200,304,5025,253
2,20,Originalton - KingVanMemes,"girlfiend, girl, man, boy, watching, umbrella, prank, funny, fy, fyp, viral, vanderstraad",kingvanmemes,24100,130,3478,1081
2,21,original sound - ♱,"fyp, officialaiden7, aeedit, ae, lynjadavis, cookingwithlynja, lynja, rip, sadedit, ae, sad, aaddeaths",official.aiden7,83200,2767,17100,612
2,22,My Love Mine All Mine - Mitski,"@daisyykent, @joeygraziadei, @bachelornationabc, thebachelor, bachelornation",deannakiii_,91600,382,2255,1308
2,23,glow up challenge - spencer 💅,,lilyrowland1,1500000,4621,70100,5937
2,24,original sound - Swifties Taylors fans,"@taylorswift, vmas, taylorswift, arianagrande, jlo, showmustgoon",swifties200,156000,605,6567,367
2,25,original sound - Football Clips 🔥,"patrickmahomes, chiefs, superbowl",atfootballclips,447600,1738,21600,3145
