batch,index,music,hashtag,author,likes,comments,shares,saves
2,0,Mozart Turkish March (1120879) - arachang,"@wingstop, mukbang",ashyizzle,1100000,2151,57300,5619
2,9,original sound - Zach Choi Fan,"asmr, tiktokfood",smleyj,93600,210,7595,845
2,11,original sound - Aubreyandnikki,"westafrica, nigeria, nigeriantiktok%F0%9F%87%B3%F0%9F%87%AC, nigerianfood, fufu, fufuchallenge, egusi, egusisoup, african, westafrican, eforiro, ilovefood, foodie, foodiesoftiktok, foodtok, fup, fyp%E3%82%B7, fyp, foryou, foryourpage, foryourpage, foryoupageofficiall, fypppppppppppppp",aubreyandnikki,279000,2609,17400,1637
3,0,original sound - Bader Al Safar,"baderalsafar, food, foodasmr, foodlover, asmr, mukbang, asmreating, asmrfood, asmrsounds, asmrvideo, eat, eating, eatingasmr, eatingshow, eatingsounds, foodsounds, foodlover, yummy, yummyfood, asmrsound, asmrtriggers, satisfying, satisfyingvideo, satisfyingsounds, satisfyingsound, satisfying, challenge, eatingchallenge",baderalsafar,57300,1403,3657,590
3,7,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,"food, foodie, eating, wingstop, mukbang, fyp",q.gal,402200,2186,18300,3752
3,12,original sound - JazzieandMicaela,"fyp, olipoppartner, schoollunch, highschool, lunch, @drinkolipop",jazzieandmicaela,257800,1132,15900,619
3,14,original sound - Country Cooking Vlog 99,"eat, trending, viral, food, foodie, fyp, fouryou, longvideo, cookingtip",country.cooking.vlog.99,499600,7967,39800,15400
3,15,Love You So - The King Khan & BBQ Show,"cooking, cookies, foodie, food, chef, us, uk, repice, viralvideo",boychef_97,55100,165,5104,247
3,16,original sound - ドレッド山田🦖Dread Yamada,"tiktokfood, asmr",dreadymd,1400000,6780,115500,22800
3,17,original sound - ドレッド山田🦖Dread Yamada,"tiktokfood, asmr",dreadymd,1300000,2786,136600,23900
3,19,original sound - LukeDidThat.Fan,"challenge, mukbang, fyp, asmr, eating, food, viral, fyp%E3%82%B7",lukedidthat.fan8,192000,2748,17700,1115
4,6,original sound - Songsong and Ermao,"ermaosongsong, songsongandermao, douyinchina, funny, tiktok, deliciousfood, everyone, introductiontofood, mountain, mukbang, ermao, food, foryou, chinesefoodmukbang, tiktoktrending",vlogsongsongandermao,132700,126,6601,635
5,2,original sound - Heavyeat,"heavyeat, heavyeats, asmr, food",heavyeat,98800,1064,6253,2986
5,3,original sound - Colin Wingerter,"tiktokfood, asmr",colinwingerter,89300,140,9276,1353
5,17,original sound - Thegoat_Spizee,"asmr, mukbang, mukbangvideo, couple, food, fyp, muk, viral",thegoat_spizee,4089,29,453,76
