batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Put a finger down,"putafingerdown, putfingerdown, fingerdown, gametok, test, putafingerdownchallenge",snapswayy,251500,26800,17200,169500
1,1,original sound - 𝗮𝗺𝗮𝘆𝗮,"nadiaj, fyp",notnadiajocelyn,257700,1263,29000,591
1,2,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,164200,2908,21200,692
1,3,sonido original - 🦇,,iriss.vallaranii,398600,323,32200,1258
1,4,original sound - Noah Matthews-Cremo,"foryoupage, fyp, walmartchallenge, 24hourchallenge, trending, viral, theywillneverknow, newyear, 2024, nativetiktok, rezhumor, besties, friendship",noahmatthewscremo,145500,1339,8910,923
1,5,original sound - Matcha Samurai,"matchasamurai, japan, fyp",matcha_samurai,69300,1545,3516,751
1,6,original sound - funnycomedylaugshort,humor,funnycomedylaugsh,339,3,26,30
1,7,original sound - 𝐓𝐊✞𝐂𝐑𝐎𝐏𝐙,"capcut, fyp, viral, fypcropz, xyzabc, upgraidz, best, names, for, boy, friend, groups",fypcropz,1940,83,542,71
1,8,original sound - Haley,,weakrizz,13400,154,1104,366
1,9,Past Lives Spongebob AI - AlfaRivalesMatal🎶,"jesus, jesuslovesyou, jesusisking, jesussaves",luck1684ww0,398200,72100,98300,27300
1,10,original sound - بدون دقات,"fidgetball, galaxyball, moonball",fenixballus,3097,216,520,64
1,11,оригинальный звук - djenetandmavile,"%D1%80%D0%B5%D0%BA%D0%B8, %D0%BD%D0%BE%D0%B2%D0%B0%D1%8F%D1%8D%D0%BC%D0%BE%D1%86%D0%B8%D1%8F, newemotion",avijanetareal,119000,200,8898,491
2,0,الصوت الأصلي - هولندي,,hollandi123,5962,20,265,127
2,1,The Champion - Lux-Inspira,"naturalremedy, naturalremedies, love, lovepotion, lovedrink, erectiledysfuntionrelief, erectiledysfunctionsolution, erectiledisfunctionawareness, sexualheath, romanceclub, couple, couples, couplegoals",myhealthandbeautyrecipes,66100,688,31100,22200
2,2,original sound - Austin,,haleyybaylee,303900,995,17700,1620
2,3,original sound - Camilla Araujo,,itscamillaara,28800,123,2199,39
2,4,original sound - Cash & Kate,,cashandkatie,93800,429,7758,552
2,5,Fuck It Up! - Ocho Drippin,"babygerald, babymamas, wearentactuallypregnant",ellianawalmsley,186400,1181,8959,174
2,6,original sound - Jason Banks,"comedyvideo, funny, laugh, humor, dadsoftiktok, momsoftiktok, parents, kids, party, wild, dad, jokes, wtf",mr_sandmannj,36300,287,3132,1321
2,7,original sound - Learn In B1o!💸,"chainsfr, animation, animated, chainsfrclips, fyp",ttchains.fr,36400,238,6024,237
2,8,Rave no Escurinho Bota a Mão na Parede - Davizin & MC TOPRE,"foryou, foryoupage, trend, pourtoi, dance, brother, sister, viral",nina.rz__,28600,131,1482,83
2,9,original sound - carolynmabe7,"gymtok, glutesworkout",itstavifit,20800,44,1081,99
2,10,original sound - Mind Blowing Facts,"randomfacts, learnontiktok, factsyoudidntknow, random, facts, curiosities, satisfying, relaxing, lifesaving",mindblowingfacts16,116700,15100,13900,149400
2,11,Slowed Resonance - Slowed music,"jumpersjump, fyp, podcast",jumpersjump.extra,61800,557,7947,843
2,12,original sound - Kat and Romeo,,katandromeo,4868,15,655,14
2,13,YKWIM? - 东 百 下小 雨,"viral, sad, love, pain, real",silkyslive,374300,6665,51700,2547
2,14,original sound - emann💕,"fyp%E3%82%B7, makemefamous, blowthisup, viral, emanrizz, rizz",yungemann,106100,232,6790,319
2,15,Sexy Lady x Drop It Like x Buttons - ARNEL REMIX,"hurdles, trackandfield",elenifrommann,3708,29,169,27
2,16,Pacifica (with drums) - slow + reverb - Caleb Bryant,"dk, dejakelly, uncwbb, northcarolina, nc, wbb, cbb, shooter, hooper",dejakellyyupdate,7815,17,226,29
2,17,original sound - annabelle gesson,,annabellegesson,82800,1154,8133,336
2,18,original sound - The Forager,"caviar, sturgeon, seafood, tiktok, foryou",user7024702194061,22400,453,2319,189
2,19,original sound - FULL VIDEOS BIO,"capcut, template, fy, trending, fyp, viral",full.video.in.bio80,2747,0,519,26
2,20,Where you are (Vocals only) - Halal Beats,,thehalalchoices,194500,42000,20900,26700
2,21,original sound - SohaLove,"movie, fyp, tiktok",sohalove4,1300000,2602,145200,2351
2,22,original sound - alex,"@andrewemily16.official, @austano34",andrewemily16,1400000,35800,64200,23200
2,23,original sound - Medazelli☔️,,medazelli,374800,750,46900,3061
