batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - 𝙹 𝙾 𝚈 𝙲 𝙴 𝙻 𝙸𝙽 💋,"serverlife, serverproblems, servertiktok, servers",lujanojoyce,146300,0,22000,847
1,1,original sound - Syinite,"fortnite, fortnitebr, fortniteclips, gaming, fortnitefunny, fortnitememes",syinite,382800,2168,110200,6942
1,2,original sound - Wren & Jacquelyn,drinkchallenge,wren.eleanor,741200,2973,27900,2546
1,3,original sound - ✨Kay and Tay✨,"kayandtayofficial, couples, relationships, pregnant, postpartum",kayandtayofficial,4700000,23600,281800,17000
1,4,original sound - JSCM_movies,"movies, foryou, movie, movieclips, fyp",jscm_movies6,594700,19900,114800,13000
1,5,big boy sza - normusreedus,"viral, foryou, fyp, pastorbelga, groenandael, perrostiktokers, zoldyckfamily",drakko_1710,6400000,63000,405000,129600
1,6,original sound - 𝑛𝑒̀𝑙𝑙𝑎ଓ,"twins, mixup",starandshontwins,193100,691,6570,1065
1,7,som original - Manos de SP,@diiazoficial,_ravena_g15,266700,1389,17300,709
1,8,som original - Beach Walking Playa Praia,"foryou, fy, fyp, pravoce, 4u, foryoupage, funny, music, fashion, follow, tiktok4fun, beach, praia, brasil, trending, 2024, girls, bikini, maresias, explore, bestvideo, beauty, happy, saopaulo, litoral, sun, life, verao, ferias, summer, tiktok, travel, viral",walkingaround4k,76300,261,6309,1771
1,9,original sound - sinmo,"foryou, movie, storytime, fyp, dharmann",sinmo.studio,70200,381,7425,264
2,0,original sound - Miss_Snowwolf_jku,,miss_snowwolf_jku,277800,677,26700,777
2,1,original sound - Brett Neustrom,,brett_neusty,6300000,16000,303300,41600
2,2,original sound - Mr. There it go,"snowboardinggirl, skiergirl, gondola",venessanutz,297700,985,59100,4124
2,3,original sound - CAITLYN JAYE,,caitlyn.jaye,284700,2348,13000,1142
2,4,Love You So - The King Khan & BBQ Show,"viral, valentinesday, fyp, boyfriend",andrea.lopez44,185500,584,14200,4220
2,5,Ambition For Cash - Key Glock,"challenge, fyp, coupleschallenge, gym, gymtok, fitness, fyp%E3%82%B7, lifteachotherup, couple, portugal",ellanapper5,890600,1101,110600,17500
2,6,original sound - Kenayo Frederick,"fyp, fu, freesaucegod, highlightertutorial",nhlfreesaucegod,274500,1649,96300,4381
2,7,original sound - kelly gallo,interview,kellyxgallo,24100,110,1429,25
2,8,I Am What I Am (feat. Fivio Foreign) - King Von,"@d4adbird1, robloxhoodgame, robloxhoodrp, kingvon, oblock, fyp, robloxfyp, makemefamous, robloxstory, robloxstorytime",krazybando,837,59,165,9
2,9,they snubbed rhea seehorn - kim wexler’s wife 🇵🇸,"tall, tallgirlproblems, tallpeopleproblems, height, tallgirl",kiley_langille,998,39,143,4
2,10,original sound - TrainPal,"dogsoftiktok, fyp",nadaliaaaa,7900000,17800,343500,75700
2,11,Aesthetic - Tollan Kim,"fyp, movie",lottietran,477000,982,29600,814
2,12,original sound - KC,"northwest, kimkardashian, kardashians, fyp",kardahiansclips,1600000,6768,69200,11700
2,13,original sound - Cecilia Garza 🎀,"wearecousins, cousinstrend, cousingoals, cousinsforever, cousinsbelike, cousinlove, cousinslikebesties, kidsoftiktok, christmasbreak, christmaspajamas, dayinthelife",xoxocecii_,387500,3541,35600,7998
2,14,оригинальный звук - никто,,esterbron1,44200,375,145300,479
2,15,الصوت الأصلي - يمنى السيد,"%D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_%D8%B3%D9%88%D8%B1%D9%8A%D9%87_%D8%AF%D8%B1%D8%A7%D9%85%D8%A7, %D8%AC%D9%87%D8%A7%D8%AF_%D8%A7%D9%84%D8%B4%D9%85%D8%B1%D9%8A%F0%9F%92%99, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_%D8%B3%D9%88%D8%B1%D9%8A%D9%87, %D9%85%D8%B3%D9%84%D8%B3%D9%84%D8%A7%D8%AA_",ymnaahajhmod,41800,1470,8543,1664
2,16,original sound - ✩,,prisca_lucia,439300,836,45600,1242
2,17,Summer Background Jazz - Jazz Background Vibes,"office, officehumour, theoffice, funny, fyp%E3%82%B7, shein, adtr, ptv, bvb, paramore",damsel_in_destress3,9841,83,918,113
2,18,original sound - Beckyp79@,"coffee, kevinhart, funny, starbucks, starbucksdrinks, latte, funnyvideos, lmao, fyp, comedyvideo, humour, laugh, ifyouknowyouknow, fyppppppppppppppppppppppp, foryou, foryoupage, goviral, viral, floptok, xybca",beckyp79,920500,5476,85600,132400
2,19,La foule - Remastered - Édith Piaf,,giuliacorrado_,105400,1139,9887,3405
2,20,original sound - spo6kzie,"fyp, xybca, trend, jujuwalk",lolllitsren,356600,762,36300,744
2,21,Chill Vibes - Tollan Kim,"snakes, reptiles, burmesepython, snake, ballpython",luxorreptiles,13100,370,1099,274
2,22,original sound - Law cops,"cops, police, office, trending, copsoftiktok, viral, learnontiktok",lawlos,124100,2632,9403,771
2,23,original sound - ElysiumCrux,,miawaiifuxo,38100,1039,3310,83
2,24,Candyman (Ultimix Mixshow) - Christina Aguilera,,lexibrookerivera,2000000,15000,191600,18200
3,0,original sound - mckinley richardson,@ashlleyxrose,mckinleyrichardson,17400,185,4044,31
3,1,original sound - Jaykindafunny,,jaykindafunny8,161000,501,10900,1455
3,2,original sound - Nkunim,"funny, comedy, fyp, viral",nkunim.og,175700,1010,24900,2622
3,3,original sound - Keller Moore,"cadillac, deville, caddy, beater, fyp",kellermoore,1500000,4687,101200,22200
3,4,original sound - Clipz,"fyp, trending, tiktok, like, followme, gambler, funnyvideos, meme, followers, funnytiktok, dankmemes, follow, tik_tok",tiktokclipz818,3400000,19100,338500,119900
3,5,оригинальный звук - никто,,realburnttoasthehe,113700,463,15100,656
3,6,original sound - mabu😇,"drake, lilmabu, rap, fyp%E3%82%B7",lilmabu,1100000,3424,58400,2102
3,7,original sound - user73102169903,,martassuw,29500,3007,1382,313
3,8,nhạc nền - Meme Love,,memeking8386us1,298100,7704,53100,10600
