batch,index,music,hashtag,author,likes,comments,shares,saves
4,13,orijinal ses - caner,"@salishmattersx, fyp, viral, salishmatter, fyppppppppppppppppppppppp, viralvideo, tiktok, dance, befamous, fyp, salishmatter, nidalwonder, popular, viral, realsalishaccount, bestfriends, duo, everywhereigo, trend, trending",nidalspams,509200,3835,39200,962
4,23,Wop × Untouchable - ARNEL REMIX,"whapwhapchallenge, untouchablechallenge, polishgirls, cheerleaders, cheerleadersoftiktok, dance, girls, hashtag, viral, trend, viralvideo, trending, tiktok, poland, foryoupage, foryou, dlaciebie, fyp, fp, dc, fyp%E3%82%B7",cheerleadersmaxi,133400,532,11400,1173
