batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,643400,3889,105600,77700
1,1,original sound - Paul,,asher.lara,255600,1446,15800,1229
1,2,original sound - KEEMOKAZI,onthisday,keemokazi,298200,1697,31300,1012
1,3,Cha Cha - ZEDDY WILL,,rkempiiree,235400,4882,25800,1536
1,4,original sound - ❤️اللہ کا بندہ❤️,,sobhan.akbari420,3335,2,219,29
1,5,Change My Wayz - Luh Tyler,"ptso, grwm, lfnchris, fyp",lfn.chris,95900,841,8254,401
1,6,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,,_theaccentguy,693500,8189,96300,10400
1,7,original sound - mckinley richardson,@ashlleyxrose,mckinleyrichardson,17500,185,4054,31
1,8,Piece Of Your Heart （Cg Remix） - Official Sound Studio,"barber, morning, routine, shave, motivation, love",atouchofm4gic_,34500,69,827,142
1,9,original sound - ari ☆ .,"ddot, urfavddot, e4n, sugarhillddot, oy, forever17, e4edot, nycdrill, ddosama, nottiosama, actives, blowup, fyp, everythingfornotti",urfavddot,25800,191,6066,163
1,10,original sound - ARI 🧜🏾‍♀️,,montezwilson,334000,2154,32400,11100
2,0,original sound - Marrkadams,comedy,marrkadams,62400,331,4727,416
2,1,nhạc nền - Meme!,,memescute_usa,47700,78,4521,294
2,2,original sound - Deku's,"capcut, @emiliax_x3",aizawasimp2.0,0,0,0,0
2,3,оригинальный звук - matveybez,,flex.gumballfamily,933300,35000,129900,1670
2,4,original sound - 🎧MUSIC & VOICES🎧,"thevoice, thevoicekids, rihanna, diamonds, diamondscover, foryou, fyp, voices",melodymiracles,3500000,20400,332500,25700
2,5,original sound - kardashianicon,,tatyanahbass,301200,320,3929,113
2,6,One piece - Sound Market,doflamingo,satoyu727,14400000,72300,1200000,540800
2,7,never slowed - slowedaudios🖤🤍,"incredible, island, interesting",this.our.planet,1400000,21700,113000,37200
2,8,original sound - natashawhispersasmr,,natashawhispersas,5,0,1,0
2,9,Bécane - A COLORS SHOW - Yamê,"willywonka, austin, fyp, gucci, trending",legendalreadymade,57700,402,3297,458
2,10,original sound - TheBoyDilly,"@nate_fortnite_clips, fortnitecreative, theboydilly, gogoated",theboydilly,84600,2419,43300,2455
2,11,they snubbed rhea seehorn - kim wexler’s wife 🇵🇸,"tall, tallgirlproblems, tallpeopleproblems, height, tallgirl",kiley_langille,1032,47,148,4
2,12,sonido original - LyricsSpain2.0,"@tereesarodriiguez_, fyp, trend, dancechallenge",imjane___,155600,197,20400,703
