batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - YahneOfficialASMRBarbie,"facecard, asmrbarbie, asmr, asmrglue",yahneofficial,2700000,6199,137900,14500
1,1,original sound - Gavin.kernstinee,igmirandahhmarie,mirandahshaul,211800,2095,12800,4399
1,2,original sound - speed UP songs,"geekedup, dance, minnesota, fyp",emersonrock,174300,349,14600,272
1,3,You cant hide CK9C_deeper version by Shewolf - SʜᴇWᴏʟғ.AʀᴛGʀ,,kkoroba,358800,2477,25900,23500
1,4,som original - Namorado da Kiara 💍❤️,tutorial,gus_bonfim,477000,1590,85100,4617
1,5,orijinal ses - caner,,arumefarina,733700,3040,20900,12900
1,6,This Is What You Came For - Calvin Harris & Rihanna,,thepantonsfamily,65800,435,5258,320
1,7,original sound - Duy Tang,,dtvolleyball,195200,846,11900,303
1,8,original sound - nicole sahebi,,nicoleisgod,1400000,1430,57800,1134
1,9,original sound - gdshdcchfd56,"fyp%E3%82%B7, tiktok, foryou, stitch",gdshdcchfd56,2430,24,667,31
1,10,GTA trend OXL - outxlove,,dariusdobre,63400,1036,6284,204
1,11,Thanks for using this sound - plunger_gt,"gorillatag, gorillatagvr, gtag, funny, skit, fyp",plunger_gt,11200,2777,2449,266
2,0,l o v e l y - ¡𝖬𝖺𝗋!🤍,"bachangbaongulam, funny, funnyvideos, learnontiktok, giaitri, xuhuong",bachangbao,1100000,12600,106300,39900
2,1,Idea 10 (Slowed & Reverb) - Gibran Alcocer,"outdoorboys, outdoors, nature, camping, snowshelter, lukenichols, honeybutter, honeybutterincident",real_outdoors,130100,425,10900,176
2,2,son original - suga4r,"streetinterview, china, fashion, style, asian, interview, couplegoal, asianboy",suga4r,471400,2217,47300,2944
2,3,original sound - Jack Doherty,"@mckinleyrichardson, @ashleyroseclips, jackdoherty",jackdoherty,38100,664,2806,86
2,4,Beautiful Things - Benson Boone,newmusic,bensonboone,2000000,3464,102700,7647
2,5,origineel geluid - nalish.fanpage,"nalishforever, foryou, nidalwonder, salishmatter, foreverfriendship",nali.sh_fanpage,132900,265,10500,258
2,6,original sound - Golden fam,"goldenretriever, %E2%9D%A4%EF%B8%8F, aww",a_golden_fam,9300000,98900,948700,342600
2,7,Don't Go Insane - DPR IAN,"fyp, dance",sono.metoo,396000,1717,39100,4041
2,8,som original - CABRA VÉIIIH,,wagnerpedreiroo,132500,2374,6698,1146
2,9,original sound - ChainsFR,"chainsfr, animated",chainsfrytb,108000,934,15000,560
2,10,original sound - elsarca.fan.acc,"elsarca, tiktok",elsarca.fan.acc,97000,247,9188,353
2,11,original sound - 𝐒𝐞𝐥𝐞𝐧𝐨𝐩𝐡𝐢𝐥𝐞<𝟑 🤍🌜,,louieveedee,644,22,51,0
2,12,original sound - xxtristanxo,@jasmine_editz08,arshia_._bk,289000,5739,50000,2030
2,13,CLEARED - Remix - Lilithzplug,,xoteam,7669,37,381,14
2,14,New Home - Frozen Silence,"baby, babyfever, babies, toddler, toddlers, toddlersoftiktok, babyannouncement, pregnant, pregnancy",thechurcofamily,779100,4744,48000,2263
2,15,Give Me a Kiss - Crash Adams,@musicalmatthew_,crashadamsmusic,1100000,3071,55400,2346
2,16,orijinal ses - MISTERBIN85,"foryoupageofficiall, trending, fyp%E3%82%B7%E3%82%9Aviral, fyppppppppppppppppppppppp, fyp%E3%82%B7%E3%82%9A",misterbin85,2816,55,97,14
2,17,original sound - ®️ Louieveegang💙,@user9581356201213,louieveedee,65,5,7,0
2,18,sonido original - halo,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,173700,1485,13300,902
2,19,original sound - Ahoufe,"ahoufe_, trending, viral, trend, foryou, fyp",dada_ahoufe_,44600,1787,7344,2238
2,20,Sígueme en Instagram unpatinmemes - Mudokx_,,jackson_mera,165600,1684,12600,1315
2,21,original sound - KEEMOKAZI,duolingopartner,keemokazi,996600,3280,91900,1025
2,22,original sound - Brooklyn_frost4,"fyp%E3%82%B7, cuplegoals",lvshummy,19700,90,1378,54
2,23,My Memory Piano Winter Sonata Ost (Cover) - Lekson,,sharonfrench20000,26400,137,1950,118
2,24,original sound - Twitch.Tv/TheHurrican,"thehurrican, thathurrican, thathurrican064, milchisbest, kirscheisbest, hurrican, hurrica, fredisworest, viral",thathurrican_alt,26100,15300,4182,52
2,25,Praise Jah In The Moonlight - YG Marley,,peytoncoffee,2300000,875,104400,1559
2,26,original sound - Matthew and Ryan,"prank, comedycouple, reaction",matthewandryanuk,10600,187,1271,42
3,0,original sound - iM,"subtitles, lyrics, tvk, audition, cover, oliviarodrigo, vampire",im.vocals.backup,422600,1084,22000,610
3,1,Boy's a liar Pt. 2 - PinkPantheress & Ice Spice,"nalish, cute, nidal, salish, edit, bestfriends, nalishedits, nidaledits, love, salishmatter, nidalwonder, friendship, viral",nalish4everrr4,60600,145,5900,154
3,2,original sound - kate baker,"@lauranowlin1984, @sourcebooksfire",katemaries,101700,396,10600,273
