batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - REEKON Tools,,reekontools,642400,3878,105400,77600
1,1,original sound - sharko,"fyp, fypages",eli_unique_,175000,2734,17800,3272
1,2,original sound - ABKYS,,aubreykeeyyysss,30500,1342,1132,121
1,3,original sound - Myrkaa,"bloompartner, bloomnutrition, @bloomnu, fyp%E3%82%B7%E3%82%9A, trend, trending, teenmom, tlcunexpected, love, pink, tlc",myr.ka1612,286500,625,13300,311
1,4,original sound - Dr. Drip,"morethanateacher, teachersoftiktok, teacherlife, teacherfunny, claytoncounty, forestparkhighschool",_b.dallas,216100,2743,15400,2635
1,5,original sound - Maiya 🎀,,maybemaimai,205300,1682,45100,1325
1,6,pretty big forehead BITCH - alex,,yourfavfivehead,3200000,31400,116300,45900
1,7,Standing Next to You - Jung Kook,,zakitheworld,1300000,14700,75100,6901
1,8,original sound - Steve,,projectbabykb,910600,2486,71200,1902
1,9,original sound - coopër,"fyp, fyp%E3%82%B7, trending, viral, batman",katoradora,660500,5457,69500,42000
1,10,original sound - Didios,"random, facts, shocking",didiios,3784,1482,502,1442
1,11,original sound - audiozspeedz,"fyp%E3%82%B7%E3%82%9Aviral, christiantiktok, fup%E3%82%B7, eve, godsaves",ltsea,104600,1146,16900,320
2,0,original sound - Brittany Muddamalle,"multiracialfamily, tiktokfamily, whitemom",almostindianwife,1100000,3872,54500,8134
2,1,Pull up challenge Bryansanon mr 217 - Bryansanon,,infamous_wu13,55300,1987,4971,97
2,2,original sound - niah <3,"@piperrockelle, @lovealwaysannakate, @anyakay7, @natalie.kopyan, carebear, jordynnehahn, matching, friendgroup, besties",jordynnehahn,8566,353,755,65
2,3,orijinal ses - caner,"fyp%E3%82%B7, love, @estefaniaelisa",giorgioxnn,2500000,19500,83200,15700
2,4,original sound - GiveHugz,"hugz, heatingpad, periodrelief, mestrualcramps, anxietyrelief, mentalhealthmatters, coolingpad, weighted",giveahugz,35900,322,4074,187
2,5,Ice On My Baby (feat. Kevin Gates) (Remix) - Yung Bleu,,riiofficiiall,201300,388,18200,425
2,6,Better Than Me [Explicit] - Q Money,,weloveody,313500,959,24300,393
2,7,original sound - Brooke 👩🏼‍🎤,,nadeshaig,55400,184,5413,149
2,8,original sound - mya ★,"piperrockelle, piperrockellebby, piperrockelleedit, txunamy, familadiamond, txunamyedit, edit, capcut, fyp, foryou, foryoupage",pipersluvas,122900,445,13600,273
2,9,original sound - Brent Rivera,,brentrivera,977100,6652,51600,20900
2,10,original sound - Ammi💕,,ammiroseee,949300,3867,96900,2675
2,11,Av x Rihanna Confession rmx - GS,parati,maariiasoler,917900,5204,57500,7798
2,12,original sound - D AND LISH,"dnlish, dnlishworld, foryou, relatable",dnlishworld,5100000,33800,569900,52400
2,13,original sound - Alexis,"fyp, foryou, foryoupage, viral, alexisdacreator, xyzbca",alexisdacreator,94300,1539,13600,560
2,14,Una Foto Remix - Emilia,fyp,mayra_oyapp,553100,315,26200,796
2,15,A Day in My Life - Soft boy,foryou,comebaby789,11900,81,1206,129
2,16,original sound - 🕊️,,taliahaam,936400,6221,64700,23400
2,17,Originalton - my.tiny.illustrations,"childrenbookillustration, childrenbooks, sketchbook, drawingideas, aquarellepainting, fyp%E3%82%B7",my.tiny.illustrations,583800,3686,60900,732
2,18,"Automotivo XM, Taka Taka Taka Tá - Dj Brunin XM & Mc Lullu & Mc Erikah & Kinechan",@09.02.600,di1araa.s,500800,3308,47600,2861
2,19,LOXIIE DEE STREETS - Ashley 🥹,"fyp%E3%82%B7, viral, funnyvideos",prettyboitiro_rsa,137700,422,5940,423
2,20,Did you see the way he looked at me - Hannah,"fyp%E3%82%B7, funny",harperzilmer4,477900,5097,36900,4090
2,21,original sound - Goldenfilmz🎞🌼,,nikadiwa,161300,900,13500,991
2,22,Love - Revember,"spider, scary, arachnid, fear, big, tiktok, reels, viralvideo, conservation, brookecarterofficial, video",brookecarter.official,274400,8043,14700,6336
2,23,original sound - miamonet,riphellokitty,_miamonet,8900000,36800,702600,117600
2,24,Alvin. Follow jaggerthejag - jaggerthejag,,that.fam0us.j0j0,350200,1768,57500,1969
2,25,original sound - ⚡️,"xyzabc, fypp, viraltiktok, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral, jokes, relatable, friendship",faithwillowk,550200,1439,30400,6023
2,26,original sound - AsadaTacoss,"latinos, growingupmexican, mexicanproblems, corridos, hispanicsbelike, mexicanos, latinomemes, growinguphispanic, mexicansbelike, hispanicmemes, latino, spanishpeoplebelike, latinosbelike, hispanic, mexicanfood, bandatelevision, mexicanmemes, growinguplatino, latina, mexican, fyp, fypage%E3%82%B7",asadatacoss,814500,5215,102400,13300
3,0,Ick - Alt Ending - Lay Bankz,,lexibrookerivera,1600000,8173,120400,10300
3,1,original sound - The Relationship Hub,"@bloomnu, bloompartner",montanaandryan,117000,543,5972,738
3,2,original sound - 𝑛𝑒̀𝑙𝑙𝑎ଓ,"jesus, baetender, darkhumour, fyp%E3%82%B7, foryou, fyp",celticboi1776,298200,2681,29700,5578
3,3,Deli instrumental - KG ✰,"fyp%E3%82%B7%E3%82%9Aviral, god, fup%E3%82%B7",ltsea,209400,622,24800,517
