batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - YahneOfficialASMRBarbie,"facecard, asmrbarbie, asmr, asmrglue",yahneofficial,2700000,6199,137900,14500
1,1,original sound - ★ seplix,,brookemonk_,1000000,2562,53600,1363
1,2,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,164100,2907,21200,690
1,3,original sound - ReeseDaBeast,,reesedabeast93,18,0,0,0
1,4,real smooth - ☆,"fyp, fyp%E3%82%B7, foryoupage, viral, babysitterlife, nyc",champagne.ally,281200,845,25600,1266
1,5,Bongos (feat. Megan Thee Stallion) - Cardi B,,jayleighvand,308000,1772,16600,6935
1,6,original sound - .bwearsog,"fyp, fy, foryou, aesthetic, aesthetics, blowuppls, aesthetics2024, aestheticvsreality, realityofaesthetics",.bwearsog,330400,524,17300,213
1,7,original sound - 703,"fyp, funny, relatable",703.naz,115800,860,16900,2231
1,8,chosen x - 𝐊 😝,,_00h23m,78500,254,5121,299
2,0,original sound - reese,"rizzedup, boombox, rizz, dance, trend, fyp%E3%82%B7%E3%82%9A, fypviral%E3%82%B7",rasaval,1300000,3530,132900,6430
2,1,Gucci Flip Flops (feat. Lil Yachty) - Bhad Bhabie,,gioiaaguidolotti,83500,94,8887,167
2,2,Wassup Gway - Famous Sally & YB,,rkempiiree,230800,714,26300,800
2,3,original sound - choniki,everythingclinton,everythingclinton,3763,276,343,115
2,4,original sound - spo6kzie,"rupee7ft2baller, foryoupage, rizz, college",rupeekolawole,1200000,11100,76800,12100
2,5,original sound - Adam Botkin,,adam.botkin,226100,817,12700,167
2,6,Elexsandom - Elexsandom,,kate.nita.off,375700,774,29200,1190
2,7,original sound - Jade Castillo Music,"music, newartist, song, smallartist, vocals, audition, jadecastillo, xybca, xyzabc, fyp, fy, forms, vocalists, drums, guitar, bass, foryou, foryoupage, umg, independentartist",jadecastillomusic,2,0,0,0
2,8,original sound - Holly ❤️💖,"roblox, headless, evade, preppy, softie, korblox, mm2",44brcc,95000,15,29600,3188
2,9,Cala Boca e Me Fode - Iasmin Turbininha & Tati Quebra Barraco,"tutorial, dancetutorial",gus_bonfim,530100,1205,51600,2434
2,10,Dream prodkri - Sorry6ixx,fyp,jxrdznn,254500,534,22700,1638
2,11,original sound - mattpeterson_,"spicyfood, spicy, nycfood, nyc",mattpeterson_,32600,114,1157,23
2,12,som original - Pr1nces4👑,,pr1nces4.ff,332800,2661,21900,458
2,13,الصوت الأصلي - ديري,"fyp, funny, funnyvideos, trending",_funny.official,905,6,89,44
2,14,merrily we fall prodbyraesam - deluluestduo,,meeynara,775700,3170,81100,2911
2,15,Dembow o bachatea - Tmg_cabeza01,"titoeldelsaocoo, %F0%9F%A4%A3%F0%9F%A4%A3%F0%9F%A4%A3, fyyyyyyyyyyyyyyyy, fyyyyyyyyyyyyyyyy, vioceaffects, parati",titoeldelsaoco_,8363,63,392,16
2,16,original sound - 👑miraj_____khan👑,,miraj_khan41,98,3,6,2
2,17,Stargazing (Slowed + Reverb) - Marcelo De Carvalho,"relatable, adri, real, viral, fyp, foryoupage, tiktok, lol, school, text, lebronjames",__.adri._.__,917300,1342,79200,7963
2,18,Snowman (Sped Up Version) - sped up nightcore,@cocacola,bhonggggggg,1600000,11900,134300,42000
2,19,original sound - spo6kzie,"@luigi.bta, rizz, siblings, trend, jujuwalk, funny",alessia.bta,267200,407,22200,1184
2,20,im gonna touch you all - jo,"fyp, goviralgo, erich, yau, foryourpage",richoffvizaa,667000,26600,89700,4247
2,21,enesify _ Out of My League - ig: enesfyy,,regular.style.boy,2300000,10200,252700,29100
2,22,original sound - 💗,"fyp, xybca",3wayroyal,491900,2616,52600,3612
2,23,Mbappe - Eladio Carrion,"xyzbca, paratiiii, voleibolfemenino, colombia, volleyball, viral, voleibol, voleibolcolombia, fyp",maanuelavilla,138500,336,9500,403
