batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,kai bomboclaat - 6’2 with dreads btw,dog,yyyudy,116200,588,11600,1351
1,1,original sound - Jaz,"fup, teachersoftiktok, teacher, edutok",jazcthom,1200000,15900,215700,38300
1,2,Meow - Dust☆,,brentrivera,256100,515,14500,1409
1,3,original sound - MRuncleganggang,@nonkululekonkala,blingblingguy,40400,11000,1873,2243
1,4,original sound - Thelolpodcast,,thelolpodcast,56300,613,3069,31
1,5,bounce (i just wanna dance) - фрози & joyful,"fyp, fypage, foryoupage, relatable, trentonfs, intrentonfswetrust",22ockyyent,75600,13100,6279,40800
1,6,original sound - Kannon XL,"explore, viral, pov, skit",kannonxl,421000,2273,42800,3542
1,7,K. - Cigarettes After Sex,"parati, fyp",susymourizz,273900,3902,18800,828
1,8,original sound - screaming girl,"roblox, mm2, mm2roblox, fyp, xyzbca, fyp%E3%82%B7, foryoupage",.zovaxr,58700,969,9848,179
1,9,sonido original - halo,,diamantblazi,18600,176,1206,106
1,10,original sound - Curtis Charles,"@bethannrobinson, fyp, themerrygolds, mamamerrygold, babyonboard, beyonce",sarahloumerrygold,522900,7000,17200,6697
1,11,The Funny Bassoon - Eitan Epstein Music,stanleycup,laurengodwin,58700,870,5866,435
2,0,Deli instrumental - KG ✰,,sylvester_danielle_,80900,143,3712,97
2,1,original sound - niyah,"fyp, foryoupage, viral, explorepage%E2%9C%A8, explore, showtimeleo, fyp%E3%82%B7",showtimeleoo,69000,307,6615,684
2,2,Food - eas Ratta,"fyp, twins, toddlersoftiktok, siblings, momlife, funny, toddlermom, cutebaby, osteogenesisimperfecta, ourlittlemms, maryammia",ourlittlemms,2100000,23500,106600,26900
2,3,original sound - natural.beauty54,"@elziecollins, tiktokfood, xyzbca, foryoupage, naturalbeauty54, @deaconmikefrazier, @marquaythegoat",natural.beauty54,115600,781,7134,459
2,4,original sound - ♡UgoGod♡,"foryou, fy, foryoupage, fyp, goviral",ugochi.mgc,25600,1504,976,597
2,5,Don't Go Insane - DPR IAN,,camille_la_danseuse,620000,3318,45600,6841
2,6,La belle vie - Sacha Distel,,faithgloriairis,454400,895,24900,2073
2,7,Seaside_demo by SEB - SEB,stevenkelly,survival_ste,73100,42900,1884,566
2,8,original sound - Doja Cat,,dojacat,1200000,9563,44100,2236
2,9,original sound - Kriss&Esme,"yesstyle, yesstylepartner",krissleos,81800,216,7216,144
2,10,original sound - Kenzie Lacoste,duet,johnnieguilbertreal,481000,1590,23500,506
2,11,kiss trend - lotte,,vickycelinee,757100,1798,54200,11600
2,12,Hoist the Colours - Bass Singers Version - Bobby Bass,"fyp, scary, horror, fearofheights",vibezcrazy,520600,8041,41400,7452
2,13,original sound - laughFlix,"foryou, fyp, viral, movie, tv, film, xyzbca, game, storytime, dharmann",moviemirth,372400,1831,34700,787
2,14,Kumalala - Saxxz🐐🗿💀👎🏻,"fyp%E3%82%B7, foryou, foryoupage, xyzabc",diego.2gone,2500000,21200,273300,40600
2,15,original sound - Diva 🥰,,abuelasuave,244300,1060,34700,2422
2,16,Monkeys Spinning Monkeys - Kevin MacLeod & Kevin The Monkey,,keemokazi,673100,14500,62300,1007
2,17,sonido original - El Chulo,,dakigarayy,7705,293,179,106
2,18,follow my ig saltyroast - dev,,gibson.avenue,80800,848,4865,301
2,19,Monster - Meek Mill,"fyp, fyp%E3%82%B7, gymtok, gymtoks, gym, defeatingobesity, goodrx, crunch, crunchfitness",peteybweightloss,268800,9909,26600,16600
2,20,Wendigoon is a cool dude - audio,,brookemonk_,859500,1521,65099,2520
2,21,original sound - ︎꧁☆❤️❀جٹ زادی❀❤️☆꧂👀,pyf%E3%83%84viral_%E2%9D%A4,mianafaq050,7,0,0,0
2,22,sonido original - halo,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk, sportstiktok",diamantblazi,73700,400,3933,290
2,23,original sound - VicBlends,vicblends,vicblends,1600000,5404,68900,3372
2,24,original sound - JAZZY ❤️‍🔥🇮🇩,"fyp, rant, womenempowerment, femaleempowerment, girlssupportgirls, girlsgirl, feminineenergy, barbie",jazzybaby99,274100,2063,35000,3712
2,25,It's The Hard Knock Life - Annie Movie,"wendys, fyp%E3%82%B7, lastday, friyay, managerproblems",whodis.mujica,536300,1099,22200,3222
2,26,YKWIM? - 东 百 下小 雨,"viral, sad, love, pain, real",silkyslive,563800,20300,54300,7757
2,27,original sound - P!X!E,"alabamaarkansas, homeedwardsharpe, homecover, singersongwriter",dontpickonpixie,85300,1381,13700,1653
3,0,Originalton - LIMITLEZZ,"2024, viral, fyp%E3%82%B7, dancehall, limitlezz, trending, @avatar_86_cuba",valentinaregis,857900,13600,42600,9123
3,1,original sound - tianna,,alyyytabizon,127500,2833,11300,2253
3,2,original sound - Tom and jerry,"coollighters, amazinglighters, lighter, uniquelighters, lightsaber, viral, fry",draglighters,25500,532,1992,243
3,3,original sound - Sports Illustrated,"fyp%E3%82%B7, viral, relatable, drunkaf, drunkbowling",fufumuncherrr,3300000,16000,261500,69100
3,4,Kingston by Faye Webster - kolikelii,,brookemonk_,427500,974,17200,486
3,5,original sound - braydin,"fyp%E3%82%B7, fyp, bestiegoals, trio, @desss_3338, @nehvy4life",prettygirlsamanthaa,403500,6036,43900,2672
3,6,silence - moartea regelui.,"teresa, teresachavez, telenovelas, angeliqueboyer",teresa_editszx,110700,233,7194,327
3,7,original sound - Wouldyourather!,"crocs, yeezyslides, quiz, trivia, game, thisorthat, whatwouldyourather, fyp, nyc, newjersey, newyorker",wouldyourather.officiaal,67100,25700,11400,6419
3,8,original sound - :),"looksmaxxing, looksmax, mog, mewing, chicolachowski",patrickbatman111,280700,5009,18500,550
3,9,original sound - Matthew and Ryan,"guesswhossinging, guesswho, whichone",matthewandryanuk,33800,93700,4497,235
3,10,original sound - rkempiree,fakepiercings,rkempiiree,79600,610,5888,308
3,11,original sound - Ryan Tang,fyp,itsyaboyryantang,18200,164,2136,59
3,12,original sound - Moviefather0,"foryou, tvshow, fyp",movie0o778,382000,447,28300,428
3,13,It's Not so Bad - Cummrs,recovery,paulieepaull,214800,16300,18700,349
3,14,original sound - David Lawson,humor,hungrycarterpillar,57800,359,3555,72
