batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,kai bomboclaat - 6’2 with dreads btw,"fyp, 4u, relatable, viral, emo, 08, tgcf, obeymeshallwedate, genshinimpact, highschool",gaylordlevi,862400,8206,96000,6513
1,1,original sound - deluxx.z,"ootd, outfitinspo, fashion, fitcheck, ootw",leanortizz,687300,1772,67200,1944
1,2,original sound - ABKYS,,aubreykeeyyysss,30400,1340,1129,120
1,3,original sound - Clinton🤴🏾❤️,"kingangikenya, kingangi_official",kingangi_official,84500,36700,8631,22000
1,4,GoodGooglyMooglyyy - Undergroundmusiclover,"fyp, dating, foryou, lesbiansoftiktok, lgbtq",zashiasantiago,1200000,2875,71800,14100
1,5,g6 instrumental - mo,,thatdollmo,741700,3879,74200,10100
1,6,original sound - Kriss&Esme,"backtoschoolmakeup, holidaybreak, grwmbacktoschool, makeuproutine, heatlesscurls",krissleos,248300,1480,23700,281
1,7,Cha Cha - ZEDDY WILL,"@willzeddy, chachacha, chacha",iamonlyabira,279300,1267,13500,4852
1,8,Out of My League - Fitz and The Tantrums,joranpa,jorgepatino8,502300,4221,46900,15200
1,9,original sound - CelinaSpookyBoo,duet,kallmekris,4300000,27100,445200,33400
1,10,original sound - FunnyCatsofTiktok,"funnycats, funnyanimals, funnypets",funnycats0ftiktok,7200000,30700,1100000,121600
2,0,original sound - sweetnsour,,sweetnsour.official,465800,8356,48700,4297
2,1,son original - 𝗧𝗢𝗕𝗜,"fortniteclips, fortnitebr, fortnitememes, fortnite, viral",tobi_exee,2900000,17200,362100,133400
2,2,"Morning (From ""Keeping Up With The Kardashians"") - Karaoke Version - Urock Karaoke","realitytv, relatable, kuwtk, kardashians, funnyvideos",yurilamasbella,3600000,11400,134100,29000
2,3,pretty big forehead BITCH - alex,,yourfavfivehead,3200000,31300,116000,45800
2,4,I Wouldnt Mind - ♱,"fyp, couple, foryoupage, viral, couplegoals, trending, @emilylou.xoxo",emilyylouu1,661200,2196,34700,9169
2,5,original sound - .,,iyakhyar0v,45000,1017,3702,163
2,6,nhạc nền - Thánh nữ té đùng✅,,beteo21,249700,9325,34000,21000
2,7,original sound - grrr ʕಠᴥಠʔ - lisa ʕಠᴥಠʔ,"foryou, newnails, droppedmylipstick",lalisalalaland,2900000,14400,177900,13900
2,8,original sound - Morgan Jay,,morganjayofficial,1700000,2257,92700,3223
2,9,bloodline x pony remix by french - 💌,"foryou, dance, trend",lala_sadii,146700,2372,8665,292
2,10,original sound - Anthony Mancini,,bimbofromthejerzshore,67900,204,2171,222
2,11,original sound - Jack Doherty,"@imbabykait, @mckinleyrichardson, jackdoherty",jackdoherty,11900,221,734,54
2,12,original sound - Evandinner 💫,,tha_lotl,213300,878,22800,2554
2,13,original sound - Itsromebaby,"viral, fy, fypage, fyp",itsromebaby21,445900,7173,35400,6771
2,14,original sound - TWILL🕺🏼,"couplestiktok, couplestiktok, girlfriendproblems, couplestruggles, girlfriendsbelike, couplescomedy, relationshiphumor, jealous, sjalusi, sjalu, jealous%20girlfriend",theresesoreness,355000,555,23500,9916
2,15,original sound - The Relationship Hub,"viral, couple, fyp",isaacandandrea9,185500,713,10500,1087
2,16,original sound - The Relationship Hub,,realcaardo,83400,456,5968,272
2,17,original sound - kayla,fyp,kaylamalecc,464000,1327,27100,297
2,18,You Found Me - Instrumental Pop Songs,"viral, fyp%E3%82%B7%E3%82%9Aviral, valentinesday, bestgift, viraltiktok",anxietycouple,329700,574,24200,588
2,19,original sound - $uicideboy$,,jaden.traub001,57400,244,4570,182
2,20,Big boy - 🫂,,kikakiim,947100,4084,39800,1672
2,21,original sound - Moviefather0,"fyp, foryou, tvshow",movie0o778,394900,607,34800,680
2,22,original sound - Kriss&Esme,"getreadywithme, grwm, grwmmakeup, grwmforschool, grwmroutine, skippingschool, schoollife, school",krissleos,289800,2297,24100,352
2,23,Boomerang - Jojo Siwa,,itsjojosiwa,993100,4143,27600,1421
2,24,My sound - Ticklemonster,,realburnttoasthehe,108500,188,5153,87
2,25,original sound - EX7STENCE™,,anokhinalz,193400,3202,10600,312
3,0,Ick - Alt Ending - Lay Bankz,"fyp, foryou, viral",xo.miya7,577100,3101,51900,1956
3,1,original sound - Ejay,"fyp, viral, rizz",ejaycruzz,46300,194,5030,100
3,2,sonido original - Mauro Rossiello🪬,asmr,maurorossiello,342900,2625,27300,2945
3,3,sonido original - roxi 🌙,miversionia,bonjourbibi,2,0,0,0
3,4,Hahahaha again - Kelsey🪖💐,trauma,vivus_mortuus,101000,396,3139,137
3,5,original sound - Kylie Cantrall,descendants4,kyliecantrall,1500000,5373,70600,2207
3,6,original sound - spo6kzie,"fyp, foryou, sturdy, alibaba%F0%9F%92%AB",alibaba_rcm,1300000,6561,124700,6847
3,7,original sound - sarah lupica,"fyp, foryou, foryoupage, foryourpage, fypp, viral, fyp%E3%82%B7, fyp%E3%82%B7%E3%82%9Aviral",sarah.lupica,12500,68,1075,53
3,8,CLEARED - Remix - Lilithzplug,,xoteam,7494,37,370,14
3,9,orijinal ses - caner,,nicollefigueroaa,984900,1124,18900,564
3,10,sonido original - Pulga,"funny, relatable, latina, latino, mom",mosiah.h,567400,4228,98400,9302
