batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - Shlatfish,,shlatfish,3900000,35200,588600,63300
1,1,I Wouldnt Mind - ♱,"christiantiktok, christianhumor, christianjokes, christiancomedy, christian, christianitytiktok, godisgood, jesussaves, jesusislord",dangmattsmith,164200,2908,21200,692
1,2,original sound - 𝔍𝔞𝔰🌺🫧,fyp,jascas55,2300000,10500,286400,59200
2,0,original sound - Jay,"diamantblazi, seckoff, bball, basketball, fyp, dance, gamewin, gameday, viral, foryou, trend, floridabasketball, florida, usa, usabasketball, trio, dunk",diamantblazi,190300,856,13000,1174
2,1,original sound - We_Tha_Future5,"blackmom, fyp, viral, content, relateable",we_tha_future5,107000,402,12100,1894
2,2,original sound - Thomas wu,,infamous_wu13,68300,5019,7221,86
2,3,sonido original - soph,"alondrissa, twitch, rai, railo, alondrissaclipstwitch, fyp",nostalgiiicx,19600,72,2208,163
2,4,original sound - It's Gone Viral,"truthordare, studentsbelike, schooldrama, schoolgossip",itsgoneviral,106400,693,7205,812
2,5,original sound - antojitoslindamar_,food,antojitoslindamar_,37600,241,7003,348
2,6,original sound - Quate • Friends,"capcut, fyp%E3%82%B7%E3%82%9Aviral, fyp, 1cywill, getthisonthefyp, dontfloppls, getthisviral, xybca, v6bin, robloxedit, dontcheckthetemplate, robloxfyp, outfitideasrobloxboy",1cywill,263,1018,43,1
3,0,orijinal ses - caner,,montanaandryan,5600000,10600,226600,52200
3,1,sonido original - Kenito clips👺,"alondrissaclipstwitch, humor, %F0%9F%87%B5%F0%9F%87%B7, twitchstreamer, alondrissa, rainelissss, fyp, puertorico, fakesituation, mejoramiga",kenitooo_editpr,39000,126,3109,399
3,2,original sound - user1776907921821,"movie, fyp, tiktok",chock771,8051,25,1282,21
3,3,original sound - xclusive.diagoo,"fyp, dogmom",ceyanidanae,4099999,22600,263400,105900
3,4,RAHHHH - alt!,"foryou, foryourpage, relatable, fortnite, foryou, foryourpage",username.0797,488100,4063,44900,7754
3,5,original sound - jojo🍄🌞🌊🤘,village,jo.bitch1,1900000,6593,127400,24600
3,6,original sound - jahgotbags,"roblox, robloxfyp, vc, vctrolling, trolling, fyp, robloxvoicechat, prank, plaqueboymax",jahgotbags,135100,781,30800,649
3,7,original sound - Kriss&Esme,"galentinesday, valentinesday, galentines, grwmroutine, grwmmakeup, valentine2024",krissleos,106800,4483,9262,133
3,8,son original - 𝐦𝐞𝐚𝐧𝐬 𝐭𝐨 𝐛𝐞 𝐤𝐢𝐧𝐠,"llj, llj, cleo, llx, jahseh, explorepage, longlivejahseh, longlivex, rapper, xxxtentation, xxtentacion, jahsehedits, xxxtentacionedits, sad, edits, jah, fyp, xxl, xxxtentacion, viral, music, juicewrld",dayvonfrmdawiiic,19500,132,3419,210
3,9,Long Way 2 Go (Instrumental) - Cassie,"@palmspringsonline, @zara, @prettylittlething, outfitinspo, ootd, mariammusa, fyp",itsmariammusa1,425800,1245,45900,2195
3,10,original sound - 🌊,pov,addisonjamesofficial,34900,1024,5868,652
3,11,Originalton - Houseofhighlights,"nba, basketball, foryoupage, fyp%E3%82%B7",house.ofhiglights,42000,14600,3237,2082
3,12,son original - Sagaba Samaké🇲🇱,"fyp, indianbeat, india, queenytricks, @big_bank_, @bosslady22464, @adexman85",queenytricks,44600,1868,1203,81
3,13,original sound - A,"dayinmylife, ghana, africa, family, sendmeonmyway",mireclary,16800,61,510,40
3,14,Yae Miko - Bayanaka,"capcut, fyp, fyp%E3%82%B7, alabama, alabamamemes, sweethomealabama, sisvsbro, brother, sister, darkhumour, 2024, viral, memecut",daaphantom,446300,14100,61200,12600
3,15,original sound - 🎀Zoelovespiper🎀,"@piperrockelle, piperrockelle, piper, fyp",zoelovespiper,19100,67,1430,2
3,16,Avant Toi - Papa Gigit,"@purplespeedy, purplespeedylookalike, purplespeedysister, viral, speedy, purplespeedy, noshadowban, @tiktok",bellahush05,97300,1969,1826,268
3,17,Feather - Sped Up - Sabrina Carpenter,,by.imanx,84700,1199,8617,1875
3,18,Last Christmas - Jordan James,"howmanysongsdoyouknow, friend, friendship, musicchallenge, friendsforever, friendshipsong, friendshipgoals, happytogether, foryou, friendship, pinterest, aesthetic, bestfriend, tagyourbestfriend, tagyourfriends, friends, trend, trending, audio, appreciation, gta6",robinboydxaxa18,667000,41400,68100,81000
3,19,original sound - neyteo13,,lexibrookerivera,606300,1799,36100,2020
3,20,original sound - KEEMOKAZI,duolingopartner,keemokazi,1000000,3314,92500,1028
3,21,Cha Cha - ZEDDY WILL,,kai_cenat,8100000,51400,627000,27100
3,22,KYLE RICHH x NO MORE EXCUSES - EazyOnTheTrack,"foryoupage, richboytroy, fyp, richboytroy, rbt, rbt, foryourpage",richboytroynewpage,159500,1534,15600,853
3,23,sonido original - karlenys✨,,karlenys15_,34500,497,1612,310
3,24,original sound - BookOfKen,"fyp, couple, relatable, relationship, funny, joke, matchingoutfits, matching, gother, dishwasher",bookofkens,5788,43,918,30
3,25,original sound - Breezy,"@_yuungbreezy_, frenzyvr, vr, oculus, quest2, vrgaming, gaming, virtualreality, gametok, vrtok, fypage, quest, fyp, vrgame, dev, vrshooter, 4u, vrfun, vrmeme, vrfunny, rage",innoverse_games,68900,758,17200,1567
3,26,Give Me a Kiss - Crash Adams,@musicalmatthew_,crashadamsmusic,1100000,3073,55400,2347
4,0,choose challenge - Queen👑 of Emojis 💛,"fyp, tiktokkenya%F0%9F%87%B0%F0%9F%87%AA%F0%9F%87%B0%F0%9F%87%AA%F0%9F%87%B0%F0%9F%87%AA, vicky_v_i_i",vicky_vii_,70800,737,5213,703
4,1,original sound - KEEMOKAZI,,keemokazi,951200,4025,57700,806
4,2,оригинальный звук - scar1exa,almightyarcher,almightyarcher,36400,153,2208,131
4,3,original sound - Kristy Sarah,,kristy.sarah,3800000,13500,194200,67900
4,4,TT milly rock - Willy_wonka,kb_cute_twins,k_b_cute_twins,107100,494,7021,107
4,5,sonido original - gato,"teterete, jacintoelmarciano, pedritomeelectrucutaste",circodeteterete,935700,14100,107200,138200
4,6,original sound - jeanmegan06 - Number 8,,jeanmegan06,320100,4003,66900,31200
4,7,original sound - Omer Majid,,omermajidshorts,243200,453,10200,1440
4,8,original sound - The Relationship Hub,"2rare, mora",2raree,59500,292,7883,80
4,9,som original - Zn | 𓃠,"@demballls, @pheds5, tonight, madwalk, foryou",marinavernicos,252700,1008,16500,948
4,10,nhạc nền - Van,"van, vantoan, piano, music, pianiste, publicpiano, carolofthebells, foryou",van.fans,264300,1555,28800,3147
4,11,original sound - Garon Kimmell,"tiktok, fyp, tvshow, them, video",garon.kimmell,21600,357,4301,134
4,12,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,310500,1327,33300,1016
4,13,original sound - Kemi,"fyp%E3%82%B7%E3%82%9Aviral, fyp, abenaa",abenaa_diary,21000,176,355,68
4,14,2Rare 1 OF THEM - 2RARE🇬🇭🇳🇬,,rkempiiree,171500,1032,21400,587
4,15,original sound - AfroSamuraiT,"lifehack, lifehacks, prime, ksi",afrosamuraitt,35500,777,3571,83
4,16,Imma Scope The Scenery Out Meatball Casa Di - CasaDi,,theerealnettee,109600,561,14800,169
4,17,original sound - Midrange Martinez,"fyp, reels, snitch, kids",midrangemartinez_,126100,2065,12300,7015
4,18,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,259100,1898,30100,1452
4,19,original sound - AQmovie,"momsoftiktok, movie",aqmovie,110500,530,11400,404
