batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - ABKYS,,aubreykeeyyysss,30400,1340,1129,120
1,1,original sound - fr0sty_rick,"fyp%E3%82%B7, relatable, trending, aylecia, blowthisup, viral, qtips",leci.bby,280800,629,15600,166
2,0,Rave no Escurinho Bota a Mão na Parede - Davizin & MC TOPRE,,di1araa.s,757300,3179,65800,3724
2,1,orijinal ses - caner,@audimarissa24,anthonyxie,8300000,15700,336200,54600
2,2,original sound - esli !,"fyp, foryou, grwm, relatable, thingsihate, real, viral, viral%3F",.eslis,161800,1238,22000,477
2,3,original sound - Chris and jasmin,"giveaway, longervideos, fyp, viral, trending",chrisandjasmin,17100,876,1872,1007
2,4,original sound - NaomiHearts,"relatable, plussize, foru, plussizeedition, funny, comedy",naomiheartsxo,557400,8489,43200,19900
3,0,sonido original - jordan_ffx,", xavi, lavictimaxavi, lavictima, corridos, corridostumbados, rolitas, spotify, corridosmexicanos",jordan_lyrics7,235200,3357,29900,11500
3,1,original sound - GrantsTakes,"calebwilliams, calebwilliamsdress",grantstakes,75500,3132,6471,12600
3,2,เสียงต้นฉบับ - nad♡inem - 𓇼,bracelettutorial,yarnivora,2100000,3855,861600,34200
3,3,original sound - Attorney Pish,"lawyer, law, facts, tips, learn",attorneypish,231700,14700,9737,3813
3,4,original sound - CLIPZ,"fyp, funny, viral",instavideoz,1400000,16700,212200,79000
3,5,original sound - Y O U R S🖤🫀,"javidkhan0301, fyp%E3%82%B7%E3%82%9Aviral, viral_video, viral, viralvideo, fyp, @javidzada40, @ashfaq.777official, @pktiktokofficial",javidkhan0301,356900,3629,21200,5143
3,6,sonido original - TVCDeportes,"mbapp%C3%A9, psg, coupedefrance, kylianmbappe, mbappe, brest",tvcdeportes,1200000,9553,74400,41900
3,7,Elf - Main Theme - Geek Music,", , , highproteinrecipes, highproteindesserts, healthydesserts, ninjacreami, ninjacreamirecipe, healthyninjacreami, ninjacreamiproteinicecream, ninjacreamitips, capcut",lexnate,16100,48,8445,1141
