batch,index,music,hashtag,author,likes,comments,shares,saves
1,0,original sound - active <3,fyp%E3%82%B7,tina_042,405400,4642,23200,1076
1,1,original sound - Put a finger down,"putafingerdown, putfingerdown, fingerdown, gametok, test, putafingerdownchallenge",snapswayy,251400,26700,17200,169400
1,2,Let Me Think About It - Ida Corr & Fedde Le Grand,,brookemonk_,446500,4464,21500,796
1,3,original sound - Michael And Friends,,michaelvufriends,134500,1199,12700,2730
1,4,original sound - the PRETTY CRACKHEAD 🎭,"fyp%E3%82%B7, foryoupage, therealnia, wigremoval, trending, comedy",__therealnia,637700,1831,74200,922
1,5,everyone using this sound - Zup,"fyp%E3%82%B7, foryoupage, family, daughter, relatable, funny, trending, viral",parrkerrrrrr,903600,35900,113300,34000
1,6,som original - ~luluh<3~,"luluca, wwwluluca, tiktok, viral, viraliza, edit, fyp%E3%82%B7, foryou, parati, paravoce, omg, @www.luluca",ghelardiz_editxs,335700,7172,26000,1315
1,7,sonido original - Naomi & Nicolas,"peruanaygringo, gringoylatina%F0%9F%87%BA%F0%9F%87%B8, parejainternacional, couplestiktok, parati, gringoylatina, fyp, zyxcba",naomiynicolas,13700,386,896,108
1,8,original sound - Savannah꧂❦✰,"fyp, viral, foryou, storytime, middleschool, drama",savannahclaraa,58400,478,6197,76
2,0,original sound - Lala,"foryou, grwm, outfit, closet, mom, morning",lala_sadii,133000,1094,6584,63
2,1,original sound - Jaylin & Makayla💕,"fyp, love, couplegoals, viral, relatable, relationship, cute, funny, trending, happy, excited, humor, fun",makayla.domagalski1,53000,123,3131,157
2,2,original sound - elsarca.fan.acc,"elsarca, tiktok",elsarca.fan.acc,101100,258,9632,362
2,3,original sound - screaming girl,"roblox, mm2, mm2roblox, fyp, xyzbca, fyp%E3%82%B7, foryoupage, christmas",.zovaxr,38100,733,5464,153
2,4,original sound - DEE | Master Nail Educator,"nailtechmemes, funnynailtech, nailtechproblems",deeslays_nails,161500,1223,6820,6114
2,5,original sound - Logan,"jamaican, boricua, jamaica, jamaicatiktok, patois, spanish, espanol, learnontiktok, learn, hello, good, fyp, fye, toddler, toddlersoftiktok, viral, tik, tok, video, tiktok, love, family, puertorico, puertorican, goodnight, bye, hi, 2024, peace",lomiggon,210400,1626,13900,5574
2,6,original sound - Tara Haki,,tara_haki,1800000,4119,75500,8230
2,7,Funny Song - Funny Song Studio & Sounds Reel,,infamous_wu13,65800,726,9537,180
2,8,original sound - 💀,,latishaclarkk,549700,1229,17100,1583
2,9,original sound - Sierra Larson,"@misslolaofficial, tiktokshopblackfriday, tiktokshopcybermonday, fyp, relatable, sweatpants, comfyclothes, comfyoutfits, loungewear",__ericamerica,506700,741,22700,6013
2,10,original sound - Nick&Carrie,"fyp, couples, relationships",nickandcarrie,112400,774,7359,1666
2,11,sonido original - casocerrado07,"ni%C3%B1a, casocerrado, navidad, doctorapolo, divorcio, lentejas",caso_cerrado_07,146900,295,12200,474
2,12,original sound - Yalani💋,"fyp, grwm, makeup, satire, drama, joke, notserious",yalanijohnson,36300,384,3516,114
2,13,original sound - Alexis,"fyp, foryou, foryoupage, viral, alexisdacreator, xyzbca",alexisdacreator,100100,1180,18100,2602
2,14,original sound - Barbie,nickiminaj,nickiminajsbasement,105900,509,5948,1552
2,15,original sound - 🌱evie meg🐰,"touretted, tics, pans, awareness, ticloudandproud, pandaspans, tourettessyndrome, tourettesawareness, fyp",thistrippyhippie,237900,5492,16800,3064
2,16,Dandelions (slowed + reverb) - Ruth B. & sped up + slowed,"fyp%E3%82%B7, trending, viral, couple, couplegoals, love, boyfriend, themacfamily",themacfamily,93700,633,8892,312
2,17,original sound - Camerin kindle,"foryou, fyp, couplegoals, pregnant, couple, baby, love, @brynleekindle",itscamerinkindle,567700,850,17000,3393
2,18,"Funny video ""Carmen Prelude"" Arranging weakness(836530) - yo suzuki(akisai)",@el_dandino,any_cemar,682100,1977,39700,1005
2,19,Fuck It Up! - Ocho Drippin,"babygerald, babymamas, wearentactuallypregnant",ellianawalmsley,186300,1181,8953,174
2,20,sonido original - Maichan_3070,"@genesis.de.los.sa0, oniichan, maichan3070, oniichandaski",maichanjijija,1000000,2583,90500,2633
2,21,original sound - funnyxay,momofteens,mrskarib,809200,815,33800,2397
2,22,Coffee Shop - Late Night Luke,,sisiiuwu,72100,1082,5769,74
2,23,original sound - The Cole Life,"mixedcouple, couples, couplesoftiktok, interracialcouple",thecolelife,717000,3218,32000,6075
2,24,som original - Bianca Alencar,"meudemoniofavorito, eu, biancaalencar, dodohee, guwon, songkang, yoojung",biancaalencaroficial,392900,8140,34600,3064
2,25,sonido original - Duaryan Alejandro,,_dualej,2500000,7172,200300,29000
2,26,original sound - Matthew and Ryan,"prank, funnyvideos, reaction, couplestiktok",matthewandryanuk,83900,400,5176,399
2,27,original sound - Alex&Jessica,,alexandjessicaa,113500,332,9888,911
2,28,original sound - Ryan Tang,,itsyaboyryantang,63500,681,8171,114
3,0,"Automotivo XM, Taka Taka Taka Tá - Dj Brunin XM & Mc Lullu & Mc Erikah & Kinechan",,iyakhyar0v,6454,126,593,25
3,1,original sound - Esthalla,@familiadiamond,esthalla,501800,1913,41200,459
3,2,MONACO - Bad Bunny,"lovestory, valentinesday, valentine2024, valentines, shortfilm",tristantales,245400,834,26700,785
3,3,original sound - Naomi & Nicolas,"broma, gringoylatina, latinaygringo, parejainternacional, couple, parejainternacional, fyp, zcbxya, embarazo",naomiynicolas,14800,258,918,61
3,4,original sound - gb,,bengawna,91800,258,4614,65
3,5,original sound - ann <3,"chrstmas2023, monsterhighdolls",joeysdolls,914900,3231,125300,3700
